time,open,high,low,close
2026-06-23T14:00:00+08:00,2.9408,2.9437,2.9277,2.9428
2026-06-23T15:00:00+08:00,2.9399,2.9455,2.929,2.9427
2026-06-23T16:00:00+08:00,2.9436,2.9578,2.9434,2.9494
2026-06-23T17:00:00+08:00,2.9493,2.9551,2.9465,2.9551
2026-06-23T18:00:00+08:00,2.9509,2.9638,2.9462,2.9564
2026-06-23T19:00:00+08:00,2.9633,2.9673,2.951,2.9577
2026-06-23T20:00:00+08:00,2.9577,2.9591,2.946,2.9579
2026-06-23T21:00:00+08:00,2.9596,2.9615,2.9337,2.9427
2026-06-23T22:00:00+08:00,2.9412,2.9723,2.9347,2.9643
2026-06-23T23:00:00+08:00,2.9651,2.9792,2.9624,2.9714
2026-06-24T00:00:00+08:00,2.9736,2.9815,2.9725,2.9815
2026-06-24T01:00:00+08:00,2.9867,2.995,2.9855,2.9914
2026-06-24T02:00:00+08:00,2.9908,3.0009,2.9884,2.9977
2026-06-24T03:00:00+08:00,2.9964,2.9977,2.9926,2.9926
2026-06-24T04:00:00+08:00,3.0008,3.0008,2.9888,2.9889
2026-06-24T06:00:00+08:00,2.9867,2.9867,2.9867,2.9867
2026-06-24T08:00:00+08:00,2.979,2.9833,2.9777,2.9785
2026-06-24T09:00:00+08:00,2.9793,2.9829,2.9695,2.9772
2026-06-24T10:00:00+08:00,2.9805,2.981,2.9658,2.9658
2026-06-24T11:00:00+08:00,2.9649,2.9697,2.9649,2.968
2026-06-24T12:00:00+08:00,2.9715,2.974,2.9709,2.9709
2026-06-24T13:00:00+08:00,2.9726,2.9746,2.9667,2.9667
2026-06-24T14:00:00+08:00,2.9718,2.9828,2.9671,2.9702
2026-06-24T15:00:00+08:00,2.9641,2.9662,2.9579,2.9579
2026-06-24T16:00:00+08:00,2.957,2.9573,2.9485,2.9535
2026-06-24T17:00:00+08:00,2.9556,2.9631,2.9477,2.96
2026-06-24T18:00:00+08:00,2.961,2.9709,2.9575,2.9605
2026-06-24T19:00:00+08:00,2.9641,2.9679,2.9434,2.9454
2026-06-24T20:00:00+08:00,2.945,2.9584,2.945,2.9557
2026-06-24T21:00:00+08:00,2.9516,2.9521,2.9273,2.9282
2026-06-24T22:00:00+08:00,2.9323,2.9468,2.9264,2.9321
2026-06-24T23:00:00+08:00,2.9325,2.9577,2.931,2.9521
2026-06-25T00:00:00+08:00,2.9531,2.966,2.9468,2.9566
2026-06-25T01:00:00+08:00,2.9565,2.9567,2.9421,2.9535
2026-06-25T02:00:00+08:00,2.9542,2.9552,2.941,2.941
2026-06-25T03:00:00+08:00,2.9411,2.9432,2.9403,2.9432
2026-06-25T04:00:00+08:00,2.9415,2.9419,2.9372,2.9418
2026-06-25T08:00:00+08:00,2.9412,2.9492,2.9399,2.9475
2026-06-25T09:00:00+08:00,2.9472,2.9482,2.9228,2.9254
2026-06-25T10:00:00+08:00,2.9193,2.9295,2.919,2.9295
2026-06-25T11:00:00+08:00,2.9304,2.9304,2.9213,2.9222
2026-06-25T12:00:00+08:00,2.9248,2.9286,2.9235,2.9276
2026-06-25T13:00:00+08:00,2.9295,2.9315,2.9214,2.9243
2026-06-25T14:00:00+08:00,2.9222,2.9346,2.9222,2.9282
2026-06-25T15:00:00+08:00,2.9284,2.9572,2.9284,2.9546
2026-06-25T16:00:00+08:00,2.9566,2.9566,2.9263,2.9271
2026-06-25T17:00:00+08:00,2.9262,2.933,2.9124,2.9211
2026-06-25T18:00:00+08:00,2.9212,2.9268,2.9162,2.9162
2026-06-25T19:00:00+08:00,2.9192,2.9362,2.9182,2.9301
2026-06-25T20:00:00+08:00,2.9294,2.9405,2.9264,2.9272
2026-06-25T21:00:00+08:00,2.9256,2.9577,2.9228,2.9577
2026-06-25T22:00:00+08:00,2.96,2.981,2.9582,2.9785
2026-06-25T23:00:00+08:00,2.9788,3.0035,2.9788,3.0019
2026-06-26T00:00:00+08:00,3.0027,3.0156,3.0027,3.0112
2026-06-26T01:00:00+08:00,3.0135,3.0138,3.0033,3.0092
2026-06-26T02:00:00+08:00,3.0159,3.0218,3.011,3.0195
2026-06-26T03:00:00+08:00,3.0199,3.0289,3.0165,3.0183
2026-06-26T04:00:00+08:00,3.0201,3.0201,3.0067,3.0067
2026-06-26T06:00:00+08:00,3.0059,3.0059,3.0059,3.0059
2026-06-26T08:00:00+08:00,3.0047,3.0118,3.0047,3.0118
2026-06-26T09:00:00+08:00,3.0105,3.011,3.0048,3.0048
2026-06-26T10:00:00+08:00,3.0011,3.0014,2.9875,2.9875
2026-06-26T11:00:00+08:00,2.9872,2.9872,2.9836,2.9839
2026-06-26T12:00:00+08:00,2.981,2.9823,2.98,2.9816
2026-06-26T13:00:00+08:00,2.9792,2.9893,2.9771,2.9893
2026-06-26T14:00:00+08:00,2.9895,2.9897,2.9724,2.9788
2026-06-26T15:00:00+08:00,2.9796,2.9796,2.9438,2.9446
2026-06-26T16:00:00+08:00,2.9451,2.9589,2.929,2.9393
2026-06-26T17:00:00+08:00,2.9441,2.9458,2.9295,2.9295
2026-06-26T18:00:00+08:00,2.9259,2.944,2.9252,2.944
2026-06-26T19:00:00+08:00,2.9447,2.962,2.9435,2.9548
2026-06-26T20:00:00+08:00,2.9525,2.9571,2.9351,2.9369
2026-06-26T21:00:00+08:00,2.9368,2.9727,2.9303,2.933
2026-06-26T22:00:00+08:00,2.9333,2.9391,2.9249,2.9382
2026-06-26T23:00:00+08:00,2.9385,2.9426,2.9116,2.9241
2026-06-27T00:00:00+08:00,2.9281,2.938,2.9251,2.935
2026-06-27T01:00:00+08:00,2.9352,2.9403,2.9265,2.9296
2026-06-27T02:00:00+08:00,2.9296,2.9296,2.9187,2.9206
2026-06-27T03:00:00+08:00,2.9198,2.9322,2.9191,2.931
2026-06-27T04:00:00+08:00,2.9304,2.9557,2.9295,2.952
2026-06-29T06:00:00+08:00,2.9697,2.9803,2.948,2.9584
2026-06-29T07:00:00+08:00,2.9529,2.9529,2.946,2.9472
2026-06-29T08:00:00+08:00,2.9477,2.9592,2.935,2.9556
2026-06-29T09:00:00+08:00,2.9541,2.9693,2.9522,2.9645
2026-06-29T10:00:00+08:00,2.9651,2.9721,2.9651,2.9714
2026-06-29T11:00:00+08:00,2.972,2.979,2.9714,2.979
2026-06-29T12:00:00+08:00,2.9803,2.9815,2.9766,2.9787
2026-06-29T13:00:00+08:00,2.976,2.976,2.9565,2.9565
2026-06-29T14:00:00+08:00,2.9595,2.9811,2.9595,2.9669
2026-06-29T15:00:00+08:00,2.9683,2.9726,2.9551,2.9556
