date,open,close,high,low,volume,amount
2012-11-01,24515,24780,24900,24385,176494,0
2012-11-02,24795,24830,24930,24710,108658,0
2012-11-05,24795,24665,24820,24530,60270,0
2012-11-06,24040,23755,24235,23585,51005,0
2012-11-07,23820,23810,23960,23645,254826,0
2012-11-08,24055,24005,24205,23825,308698,0
2012-11-09,23550,23465,23630,23320,225417,0
2012-11-12,23795,23950,24295,23710,327656,0
2012-11-13,23990,23965,24050,23485,283358,0
2012-11-14,23900,23700,23940,23620,247424,0
2012-11-15,23860,23995,24060,23580,262378,0
2012-11-16,23890,24195,24400,23855,331384,0
2012-11-19,24165,24150,24380,24080,291176,0
2012-11-20,24395,24495,24560,24330,236444,0
2012-11-21,24750,24375,24755,24350,220827,0
2012-11-22,24420,24345,24445,24150,238777,0
2012-11-23,24440,24445,24495,24300,183617,0
2012-11-26,24350,24475,24480,24105,238391,0
2012-11-27,24475,24230,24475,24220,189800,0
2012-11-28,24300,23860,24320,23840,261436,0
2012-11-29,23825,23710,23915,23670,210377,0
2012-11-30,23785,23660,23850,23585,238606,0
2012-12-03,23850,23945,23980,23705,242332,0
2012-12-04,23960,24300,24445,23930,242352,0
2012-12-05,24255,24325,24335,24150,193594,0
2012-12-06,24330,24610,24775,24215,237436,0
2012-12-07,24600,24355,24695,24330,205178,0
2012-12-10,24320,24405,24600,24255,223098,0
2012-12-11,24540,24925,25220,24480,221102,0
2012-12-12,24885,24610,24910,24550,170025,0
2012-12-13,24780,24900,24995,24575,228292,0
2012-12-14,24930,24675,25045,24530,187818,0
2012-12-17,24580,25090,25190,24580,289479,0
2012-12-18,25190,25345,25500,24810,273146,0
2012-12-19,25310,25290,25545,25200,237033,0
2012-12-20,25310,25280,25370,25125,169571,0
2012-12-21,25025,24895,25175,24765,204438,0
2012-12-24,24800,24960,25275,24790,198532,0
2012-12-25,25000,25065,25135,24910,131741,0
2012-12-26,25150,25250,25480,24975,209625,0
2012-12-27,25350,25320,25400,25200,121597,0
2012-12-28,25480,25940,26135,25395,210164,0
2012-12-31,25950,26180,26185,25850,156267,0
2013-01-01,26160,26510,26680,26020,157932,0
2013-01-07,26530,26350,26700,26300,126747,0
2013-01-08,26400,26075,26490,25975,189130,0
2013-01-09,26150,26180,26365,25820,179085,0
2013-01-10,26260,26035,26320,25970,155128,0
2013-01-11,26210,26205,26280,26055,140224,0
2013-01-14,26400,25710,26565,25710,200040,0
2013-01-15,25780,25840,26045,25560,174924,0
2013-01-16,25820,25480,26010,25460,213890,0
2013-01-17,25480,25495,25630,25230,175416,0
2013-01-18,25560,25585,25660,25395,136150,0
2013-01-21,25800,25960,26000,25760,141441,0
2013-01-22,25900,25765,25900,25680,101032,0
2013-01-23,25790,26110,26195,25765,148545,0
2013-01-24,26190,26085,26230,25970,83108,0
2013-01-25,26050,25640,26110,25505,149370,0
2013-01-28,25715,25565,25810,25560,93176,0
2013-01-29,25585,25595,25695,25380,107386,0
2013-01-30,25580,25955,25995,25520,125983,0
2013-01-31,26050,26180,26250,26030,91801,0
2013-02-01,26215,26285,26355,26040,94841,0
2013-02-04,26235,26465,26505,26060,119252,0
2013-02-05,26880,26780,26965,26580,110469,0
2013-02-06,26525,26810,26980,26525,103260,0
2013-02-07,26910,26655,27040,26585,74117,0
2013-02-08,26700,26475,26700,26305,52415,0
2013-02-11,26360,26275,26655,26275,30336,0
2013-02-19,26550,26215,26705,26210,24404,0
2013-02-20,26060,26090,26280,25980,95993,0
2013-02-21,26160,25805,26230,25765,104799,0
2013-02-22,25685,25085,25700,24725,171697,0
2013-02-25,25075,25035,25280,24985,93374,0
2013-02-26,24995,24650,25010,24510,128470,0
2013-02-27,24440,24155,24630,24100,126249,0
2013-02-28,24285,24515,24630,24250,155755,0
2013-03-01,24745,24710,24855,24475,129962,0
2013-03-04,24505,23965,24520,23555,212567,0
2013-03-05,24050,23935,24115,23720,174063,0
2013-03-06,24095,24300,24390,24090,139288,0
2013-03-07,24380,24120,24450,23955,185498,0
2013-03-08,24205,23920,24245,23850,148355,0
2013-03-11,24095,24150,24185,23785,176015,0
2013-03-12,24220,23995,24335,23965,137076,0
2013-03-13,24045,23240,24070,23220,253421,0
2013-03-14,23315,22840,23380,22805,218787,0
2013-03-15,22680,22785,22825,22405,201588,0
2013-03-18,22980,23110,23320,22650,209562,0
2013-03-19,22750,22260,22810,21800,206207,0
2013-03-20,22420,22470,22620,22310,163062,0
2013-03-21,22355,22810,22905,22290,180450,0
2013-03-22,22900,22900,23225,22860,171593,0
2013-03-25,22710,22805,23020,22645,148827,0
2013-03-26,23000,22910,23180,22810,145420,0
2013-03-27,22835,22760,22945,22530,150424,0
2013-03-28,22910,22640,22980,22580,145588,0
2013-03-29,22680,22100,22740,22030,200192,0
2013-04-01,21900,22165,22275,21645,213739,0
2013-04-02,22050,21460,22190,21425,190438,0
2013-04-03,21500,21585,21695,21080,257566,0
2013-04-04,21550,21340,21675,21300,235443,0
2013-04-09,20990,21735,21815,20975,257324,0
2013-04-10,21885,21685,21950,21600,241884,0
2013-04-11,21730,21820,22030,21690,249017,0
2013-04-12,21800,21460,22010,21430,255128,0
2013-04-15,21500,21350,21595,21250,252629,0
2013-04-16,20920,20355,20945,20355,133576,0
2013-04-17,19500,19915,20060,19260,312138,0
2013-04-18,20020,19230,20140,19150,374973,0
2013-04-19,18605,18725,19130,18575,285556,0
2013-04-22,19075,19325,19350,18740,358108,0
2013-04-23,19320,18615,19340,18580,270565,0
2013-04-24,18715,18465,18890,18210,370700,0
2013-04-25,18615,18965,19285,18540,322548,0
2013-04-26,19080,19135,19315,18815,288468,0
2013-04-29,19500,19080,19625,18835,296281,0
2013-05-03,18495,19120,19120,18410,223651,0
2013-05-06,19250,19720,19720,19165,203756,0
2013-05-07,20500,19950,20650,19880,348113,0
2013-05-08,19880,19825,20400,19760,377116,0
2013-05-09,19885,20505,20535,19850,410659,0
2013-05-10,20700,20335,20720,20105,327074,0
2013-05-13,20455,20875,20920,20280,410134,0
2013-05-14,20800,20515,20840,20510,346507,0
2013-05-15,20530,20275,20680,20170,349960,0
2013-05-16,20275,19875,20410,19815,322119,0
2013-05-17,19880,19975,20150,19675,345760,0
2013-05-20,20000,20595,20665,19970,359571,0
2013-05-21,20565,20510,20720,20410,290377,0
2013-05-22,20700,20485,20750,20280,321380,0
2013-05-23,20400,20460,20650,20160,346366,0
2013-05-24,20200,19390,20210,19390,365177,0
2013-05-27,19500,19360,19615,19205,400088,0
2013-05-28,19200,19115,19450,18980,334226,0
2013-05-29,19220,19155,19320,18925,350978,0
2013-05-30,19100,18780,19475,18705,364455,0
2013-05-31,18530,18835,18945,18500,389247,0
2013-06-03,19020,18740,19185,18670,366715,0
2013-06-04,18865,18955,19080,18730,313699,0
2013-06-05,18985,19155,19270,18940,325049,0
2013-06-06,19200,18820,19290,18760,363704,0
2013-06-07,18725,18240,18805,18180,365910,0
2013-06-10,18325,18330,18435,18175,283129,0
2013-06-14,17800,17750,18080,17560,248502,0
2013-06-17,17900,17960,18045,17745,236206,0
2013-06-18,17960,18110,18370,17960,252615,0
2013-06-19,18130,18190,18215,17850,283039,0
2013-06-20,18250,18300,18310,17915,256342,0
2013-06-21,18050,17765,18115,17695,246204,0
2013-06-24,17415,17500,17550,17000,247606,0
2013-06-25,17490,16905,17525,16900,213060,0
2013-06-26,17000,17375,17505,16835,217243,0
2013-06-27,17500,16940,17545,16920,143495,0
2013-06-28,17775,17760,17985,17535,121038,0
2013-07-01,17650,17735,17975,17475,333685,0
2013-07-02,17720,18130,18170,17630,332156,0
2013-07-03,18270,18170,18380,18070,291225,0
2013-07-04,18285,18040,18330,17855,368310,0
2013-07-05,18070,18235,18340,17940,352847,0
2013-07-08,18210,17935,18290,17930,298354,0
2013-07-09,17935,17295,17990,17225,388750,0
2013-07-10,17350,17180,17520,17150,360702,0
2013-07-11,17110,17280,17350,16925,415153,0
2013-07-12,17515,18000,18000,17460,337121,0
2013-07-15,17980,17485,18030,17450,394298,0
2013-07-16,17460,17350,17685,17280,354786,0
2013-07-17,17360,17625,17650,17215,385338,0
2013-07-18,17630,18260,18280,17590,501479,0
2013-07-19,18175,18345,18445,18025,501280,0
2013-07-22,18590,18460,18800,18365,427423,0
2013-07-23,18610,18380,18700,18335,370391,0
2013-07-24,18480,18590,18610,18105,513602,0
2013-07-25,18470,18555,18675,18380,441776,0
2013-07-26,18600,18165,18640,18060,395920,0
2013-07-29,17900,17615,18640,17490,343102,0
2013-07-30,17685,17520,17795,17515,330784,0
2013-07-31,17430,17915,17940,17400,426074,0
2013-08-01,17960,18110,18190,17875,416783,0
2013-08-02,18225,18005,18325,17890,385584,0
2013-08-05,17900,18280,18325,17860,379588,0
2013-08-06,18250,18400,18445,18080,375697,0
2013-08-07,18300,18280,18525,18215,394875,0
2013-08-08,18495,19070,19245,18460,520279,0
2013-08-09,19215,19330,19420,19135,418157,0
2013-08-12,19400,19720,19800,19320,381204,0
2013-08-13,19700,19855,19925,19640,389450,0
2013-08-14,19805,19680,19980,19575,379463,0
2013-08-15,19750,19525,19920,19465,377656,0
2013-08-16,19615,19880,20210,19560,515850,0
2013-08-19,19900,19855,20210,19765,369496,0
2013-08-20,19760,19470,19860,19350,362414,0
2013-08-21,19550,19535,19640,19430,321904,0
2013-08-22,19400,19865,20050,19310,409757,0
2013-08-23,19920,20295,20300,19805,446201,0
2013-08-26,20605,20700,20875,20295,349134,0
2013-08-27,20615,20685,20730,20350,316414,0
2013-08-28,20600,20155,20950,20150,449014,0
2013-08-29,20280,20135,20300,19820,372796,0
2013-08-30,20000,20000,20245,19775,366233,0
2013-09-02,20110,21055,21055,20000,371895,0
2013-09-03,21150,21015,21300,20760,365296,0
2013-09-04,21050,20690,21080,20510,340685,0
2013-09-05,20650,20795,20850,20380,419998,0
2013-09-06,20780,20810,20985,20565,343142,0
2013-09-09,21100,20870,21180,20790,287326,0
2013-09-10,20845,20550,20850,20435,310786,0
2013-09-11,20600,20735,20780,20450,346928,0
2013-09-12,20615,20240,20660,20210,309999,0
2013-09-13,20175,20220,20300,20000,291825,0
2013-09-16,20365,20100,20400,19985,305045,0
2013-09-17,20075,20390,20395,19905,381895,0
2013-09-18,20315,20795,20820,20170,378336,0
2013-09-19,20315,20795,20820,20315,378336,0
2013-09-20,20315,20795,20820,20170,378336,0
2013-09-23,20590,20900,20950,20515,287650,0
2013-09-24,20760,20635,20915,20550,325805,0
2013-09-25,20620,20575,20700,20470,291715,0
2013-09-26,20530,20620,20700,20385,297063,0
2013-09-27,20615,20260,20915,20255,311355,0
2013-09-30,20170,20080,20915,20070,176316,0
2013-10-08,20010,20585,20760,19990,205269,0
2013-10-09,20565,20545,20620,20430,236150,0
2013-10-10,20410,20300,20450,20175,227900,0
2013-10-11,20450,20655,20890,20450,306469,0
2013-10-14,20755,21175,21195,20570,313245,0
2013-10-15,21130,21175,21250,20960,281170,0
2013-10-16,21070,20840,21205,20680,295548,0
2013-10-17,21130,20405,21170,20400,329003,0
2013-10-18,20450,20445,20595,20350,239270,0
2013-10-21,20450,20605,20645,20270,250333,0
2013-10-22,20580,20455,20680,20425,213249,0
2013-10-23,20485,20105,20570,20060,264943,0
2013-10-24,20100,20145,20275,19820,258952,0
2013-10-25,20180,19405,20215,19390,283355,0
2013-10-28,19510,19360,20215,19230,193497,0
2013-10-29,19380,19465,19580,19245,200528,0
2013-10-30,19620,19585,19725,19440,146911,0
2013-10-31,19485,19335,19490,19240,112563,0
2013-11-01,19260,19385,19420,19165,94320,0
2013-11-04,19840,19725,19915,19385,227716,0
2013-11-05,19700,19480,19780,19300,281793,0
2013-11-06,19510,19425,19575,19425,257331,0
2013-11-07,19430,19615,19680,19315,265080,0
2013-11-08,19555,19470,19700,19435,262845,0
2013-11-11,19640,19410,19700,19320,251009,0
2013-11-12,19415,19260,19465,19150,251550,0
2013-11-13,19165,19250,19390,19090,245670,0
2013-11-14,19290,19320,19435,19250,209396,0
2013-11-15,19395,19150,19530,19145,271786,0
2013-11-18,19210,19130,19530,19045,184839,0
2013-11-19,19000,19230,19250,18960,223876,0
2013-11-20,19200,19365,19435,19190,219495,0
2013-11-21,19340,19195,19355,19110,214893,0
2013-11-22,19320,19095,19495,19030,242351,0
2013-11-25,19200,18850,19495,18835,244445,0
2013-11-26,18905,18935,19080,18820,240373,0
2013-11-27,18875,18980,19030,18850,191588,0
2013-11-28,18935,19265,19330,18935,277651,0
2013-11-29,19485,19695,19765,19325,272857,0
2013-12-02,19700,19690,19765,19570,192785,0
2013-12-03,19610,19450,19640,19380,219701,0
2013-12-04,19480,19615,19690,19405,233456,0
2013-12-05,19740,19410,19750,19360,230558,0
2013-12-06,19405,19545,19595,19285,247887,0
2013-12-09,19650,19830,19875,19545,224903,0
2013-12-10,19800,19795,19885,19700,180530,0
2013-12-11,19840,19635,19930,19590,199407,0
2013-12-12,19685,20130,20180,19660,279508,0
2013-12-13,20085,19885,20100,19705,265907,0
2013-12-16,19990,19795,20100,19730,183123,0
2013-12-17,19860,19410,19880,19375,257740,0
2013-12-18,19405,19150,19445,19140,211399,0
2013-12-19,19210,19055,19315,18975,230154,0
2013-12-20,19100,18850,19195,18845,235348,0
2013-12-23,18880,18520,19195,18470,263841,0
2013-12-24,18500,18310,18510,18255,200756,0
2013-12-25,18410,18415,18580,18155,271547,0
2013-12-26,18450,18365,18545,18315,211798,0
2013-12-27,18400,18430,18625,18360,203898,0
2013-12-30,18475,18265,18625,18145,192916,0
2013-12-31,18225,18140,18345,18060,213902,0
2014-01-01,18225,18140,18345,18140,213902,0
2014-01-02,18195,18135,18265,18010,177127,0
2014-01-03,18000,17625,18020,17605,211393,0
2014-01-06,17575,17245,18020,17235,219593,0
2014-01-07,17240,16815,17275,16710,313022,0
2014-01-08,16810,16735,16920,16680,223334,0
2014-01-09,16690,16855,17135,16660,276723,0
2014-01-10,16820,16920,17030,16720,218798,0
2014-01-13,17040,16340,17050,16325,265492,0
2014-01-14,16325,16750,16815,16235,295092,0
2014-01-15,16720,16675,16840,16520,269769,0
2014-01-16,16750,16755,16950,16680,264019,0
2014-01-17,16700,16630,16715,16450,224285,0
2014-01-20,16510,16830,16935,16450,229889,0
2014-01-21,16835,16425,16840,16350,246986,0
2014-01-22,16370,16590,16735,16305,283157,0
2014-01-23,16590,16560,16740,16400,266501,0
2014-01-24,16415,16570,16665,16365,259780,0
2014-01-27,16380,15950,16665,15930,263843,0
2014-01-28,15920,15610,16035,15555,242962,0
2014-01-29,15690,15635,15780,15585,207024,0
2014-01-30,15620,15480,15655,15320,194568,0
2014-01-31,15620,15480,15655,15320,194568,0
2014-02-04,15480,15480,15480,15480,194568,0
2014-02-06,15480,15480,15480,15480,194568,0
2014-02-07,15375,15390,15790,15285,182098,0
2014-02-10,15490,15880,15975,15390,269817,0
2014-02-11,15855,15805,15890,15735,178036,0
2014-02-12,15880,15755,15910,15580,260707,0
2014-02-13,15770,15590,15795,15550,182244,0
2014-02-14,15605,15620,15690,15535,195120,0
2014-02-17,15700,16360,16395,15535,299084,0
2014-02-18,16395,16140,16410,16025,243212,0
2014-02-19,16225,16190,16355,16100,240060,0
2014-02-20,16155,15570,16275,15535,316883,0
2014-02-21,15640,15560,15680,15480,200391,0
2014-02-24,15500,14805,15680,14805,126922,0
2014-02-25,14795,14590,14885,14535,244081,0
2014-02-26,14510,14690,14780,14505,213700,0
2014-02-27,14610,14330,14650,14210,175118,0
2014-02-28,14850,14980,15270,14805,361275,0
2014-03-03,14980,14835,15270,14805,294901,0
2014-03-04,14975,14695,15000,14470,327362,0
2014-03-05,14875,15195,15335,14830,422575,0
2014-03-06,15050,15175,15240,14910,356500,0
2014-03-07,15240,14985,15500,14850,443117,0
2014-03-10,14400,14465,15500,14375,285830,0
2014-03-11,14595,15215,15215,14560,333988,0
2014-03-12,15020,15765,15880,14950,567464,0
2014-03-13,15815,15840,15860,15610,333019,0
2014-03-14,15735,15740,15850,15355,423509,0
2014-03-17,15675,14985,15850,14910,461634,0
2014-03-18,15015,14915,15195,14875,417430,0
2014-03-19,15020,15260,15450,14960,509657,0
2014-03-20,15455,15175,15495,15065,423250,0
2014-03-21,15150,15030,15260,14830,421489,0
2014-03-24,14950,15220,15280,14605,404805,0
2014-03-25,15215,15510,15680,15135,457962,0
2014-03-26,15520,15520,15690,15410,344587,0
2014-03-27,15315,15375,15995,15280,581518,0
2014-03-28,15400,15680,15765,15375,466494,0
2014-03-31,15800,15745,15950,15375,390700,0
2014-04-01,15745,15785,15845,15585,314997,0
2014-04-02,15850,15530,16175,15435,377439,0
2014-04-03,15380,15425,15530,15230,454927,0
2014-04-04,15500,15450,15550,15360,306495,0
2014-04-07,15500,15450,15550,15360,306495,0
2014-04-08,15435,15745,15855,15420,352222,0
2014-04-09,15790,15325,15860,15275,405691,0
2014-04-10,15350,15115,15420,14970,510020,0
2014-04-11,15120,15010,15280,15010,372324,0
2014-04-14,15000,14945,15280,14720,413362,0
2014-04-15,15000,15040,15135,14865,387684,0
2014-04-16,15020,15025,15215,14975,367237,0
2014-04-17,15060,14800,15160,14755,356732,0
2014-04-18,14765,14200,14810,14200,472752,0
2014-04-21,14115,13925,14810,13915,404022,0
2014-04-22,13945,14005,14160,13865,426923,0
2014-04-23,14060,14015,14120,13755,464581,0
2014-04-24,14045,14060,14290,13990,386452,0
2014-04-25,14180,14005,14200,13935,421801,0
2014-04-28,14000,14400,14425,13885,514582,0
2014-04-29,14425,14550,14800,14350,467115,0
2014-04-30,14490,14340,14520,14265,290363,0
2014-05-01,14490,14340,14520,14265,290363,0
2014-05-02,14490,14340,14520,14265,290363,0
2014-05-05,14285,14365,14520,14200,293316,0
2014-05-06,14380,14085,14390,14020,278107,0
2014-05-07,13960,14090,14120,13920,317971,0
2014-05-08,14150,13915,14175,13900,331229,0
2014-05-09,13950,13770,13975,13755,321953,0
2014-05-12,13845,14070,14220,13770,377862,0
2014-05-13,14190,14140,14190,13980,305833,0
2014-05-14,14180,14305,14440,14165,289230,0
2014-05-15,14265,14100,14365,14060,296269,0
2014-05-16,14045,13820,14085,13635,361041,0
2014-05-19,13860,14550,14550,13805,467734,0
2014-05-20,14565,14490,14600,14350,385664,0
2014-05-21,14465,14285,14675,14250,413672,0
2014-05-22,14305,14375,14480,14270,335365,0
2014-05-23,14450,14440,14640,14310,385071,0
2014-05-26,14600,14735,14840,14440,346513,0
2014-05-27,14715,14530,14770,14430,297858,0
2014-05-28,14505,14480,14555,14375,274577,0
2014-05-29,14460,14300,14710,14280,328763,0
2014-05-30,14275,14125,14360,14065,311845,0
2014-06-02,14275,14125,14360,14065,311845,0
2014-06-03,14175,14105,14390,14020,279302,0
2014-06-04,14125,14105,14205,14060,236241,0
2014-06-05,14125,14210,14300,13930,311072,0
2014-06-06,14200,14200,14280,14135,235972,0
2014-06-09,14200,14240,14415,14165,290902,0
2014-06-10,14275,14270,14325,14085,259850,0
2014-06-11,14350,14360,14425,14220,301455,0
2014-06-12,14340,14115,14365,14095,251040,0
2014-06-13,14050,14390,14500,14040,360910,0
2014-06-16,14380,14255,14500,14220,235271,0
2014-06-17,14200,14315,14360,14150,265406,0
2014-06-18,14405,14350,14450,14255,267842,0
2014-06-19,14415,14535,14775,14355,410839,0
2014-06-20,14590,14965,15025,14530,387777,0
2014-06-23,15090,15305,15410,14530,353912,0
2014-06-24,15255,15285,15300,15160,228869,0
2014-06-25,15275,15220,15360,15065,257690,0
2014-06-26,15220,15360,15450,15165,249998,0
2014-06-27,15335,15140,15340,15060,210488,0
2014-06-30,15000,14885,15340,14860,196281,0
2014-07-01,15010,14860,15065,14735,201917,0
2014-07-02,14940,14815,14950,14450,270687,0
2014-07-03,14920,14790,14955,14760,215026,0
2014-07-04,14790,14645,14865,14590,217413,0
2014-07-07,14635,14000,14865,13980,265652,0
2014-07-08,14000,14010,14125,13930,187805,0
2014-07-09,13980,13970,14150,13850,209286,0
2014-07-10,13960,13930,14025,13890,152222,0
2014-07-11,13970,13905,14050,13800,178367,0
2014-07-14,13825,14010,14120,13820,126390,0
2014-07-15,14040,13990,14080,13835,137909,0
2014-07-16,13995,14045,14135,13930,119689,0
2014-07-17,14095,14235,14265,14000,145981,0
2014-07-18,14275,14065,14305,14050,130127,0
2014-07-21,14080,14050,14305,13915,85833,0
2014-07-22,14020,14130,14230,13945,102944,0
2014-07-23,15380,15490,15495,15230,217574,0
2014-07-24,15500,15700,15895,15440,356867,0
2014-07-25,15690,15715,15765,15550,221482,0
2014-07-28,15710,15605,15800,15350,313691,0
2014-07-29,15770,16035,16145,15670,370751,0
2014-07-30,15950,15825,15965,15800,250763,0
2014-07-31,15880,15795,15885,15680,233975,0
2014-08-01,15640,15485,15640,15360,245644,0
2014-08-04,15445,15615,15665,15410,190284,0
2014-08-05,15650,15480,15670,15430,216567,0
2014-08-06,15400,15435,15630,15245,208845,0
2014-08-07,15420,15560,15620,15365,203483,0
2014-08-08,15560,15530,15730,15365,168102,0
2014-08-11,15585,15410,15730,15405,186122,0
2014-08-12,15415,15190,15440,15170,219378,0
2014-08-13,15095,15140,15280,15065,197363,0
2014-08-14,15165,14925,15220,14830,245245,0
2014-08-15,14900,14855,15025,14785,200448,0
2014-08-18,14805,14910,15065,14695,216586,0
2014-08-19,14910,14980,15000,14860,172857,0
2014-08-20,14960,14965,15040,14795,215534,0
2014-08-21,15150,14970,15150,14915,203729,0
2014-08-22,14985,15105,15195,14900,228055,0
2014-08-25,15105,15015,15195,14900,143759,0
2014-08-26,14930,14765,15005,14630,255399,0
2014-08-27,14795,14835,14880,14750,175882,0
2014-08-28,14800,14640,14820,14555,203595,0
2014-08-29,14600,14490,14675,14430,225534,0
2014-09-01,14535,14315,14675,14280,196642,0
2014-09-02,14370,14460,14575,14335,205685,0
2014-09-03,14430,14345,14510,14250,236006,0
2014-09-04,14365,14470,14535,14340,185734,0
2014-09-05,14520,14100,14560,14005,296046,0
2014-09-09,14100,13530,14100,13475,272758,0
2014-09-10,13500,13480,13685,13365,265218,0
2014-09-11,13500,13410,13515,13285,261359,0
2014-09-12,13500,13520,13630,13435,219475,0
2014-09-15,13485,13565,13635,13305,213574,0
2014-09-16,13625,13545,13750,13445,218516,0
2014-09-17,13630,13580,13675,13515,173417,0
2014-09-18,13595,13325,13660,13250,242534,0
2014-09-19,13290,12835,13380,12780,325560,0
2014-09-22,12800,12435,13380,12435,165216,0
2014-09-23,12340,12210,12435,12175,302815,0
2014-09-24,12175,12275,12370,12170,212982,0
2014-09-25,12320,12060,12395,11710,464478,0
2014-09-26,12015,12415,12545,11985,407189,0
2014-09-29,12350,12120,12545,11955,295667,0
2014-09-30,12150,12220,12650,12130,361564,0
2014-10-01,12150,12220,12650,12150,361564,0
2014-10-02,12150,12220,12650,12150,361564,0
2014-10-03,12150,12220,12650,12130,361564,0
2014-10-06,12150,12220,12650,12150,361564,0
2014-10-07,12220,12220,12220,12220,361564,0
2014-10-08,12250,12580,12730,11910,363418,0
2014-10-09,12650,12580,12750,12345,315452,0
2014-10-10,12470,12295,12525,12205,323688,0
2014-10-13,12265,12650,12820,12260,379335,0
2014-10-14,12780,12650,12880,12530,298872,0
2014-10-15,12615,12630,12715,12435,318055,0
2014-10-16,12500,12480,12540,12285,309580,0
2014-10-17,12850,12705,12980,12635,268454,0
2014-10-20,12890,12765,12980,12695,201547,0
2014-10-21,12725,12815,12900,12580,240552,0
2014-10-22,12860,12880,12880,12640,238270,0
2014-10-23,12800,13230,13305,12780,433045,0
2014-10-24,13255,13375,13380,13160,232544,0
2014-10-27,13335,13080,13380,12930,290312,0
2014-10-28,13110,13215,13300,13005,273097,0
2014-10-29,13280,13490,13515,13220,335602,0
2014-10-30,13550,13325,13580,13240,281653,0
2014-10-31,13235,13310,13475,13195,279262,0
2014-11-03,13225,13155,13475,13035,230460,0
2014-11-04,13125,12840,13195,12710,305931,0
2014-11-05,12710,12265,12750,12265,268778,0
2014-11-06,12275,12300,12365,12185,223602,0
2014-11-07,12430,12615,12790,12415,320402,0
2014-11-10,12615,12695,12825,12555,194821,0
2014-11-11,12600,12655,12780,12520,226654,0
2014-11-12,12785,13015,13150,12720,290689,0
2014-11-13,13000,13045,13110,12925,187812,0
2014-11-14,12940,12935,13140,12790,253189,0
2014-11-17,13105,12885,13310,12835,239410,0
2014-11-18,12910,12515,12920,12400,247642,0
2014-11-19,12525,12715,12810,12510,208654,0
2014-11-20,12660,12835,13000,12480,256347,0
2014-11-21,13155,12670,13230,12505,465746,0
2014-11-24,12735,12725,12795,12255,300662,0
2014-11-25,12730,12845,12845,12610,274009,0
2014-11-26,12720,12620,12885,12560,322262,0
2014-11-27,12545,12800,12950,12445,356573,0
2014-11-28,12645,12730,12805,12545,315307,0
2014-12-01,12415,12350,12460,12130,298552,0
2014-12-02,12600,12550,12800,12470,232267,0
2014-12-03,12520,12515,12570,12360,250570,0
2014-12-04,12495,12680,12980,12490,337474,0
2014-12-05,12560,12615,12710,12520,242041,0
2014-12-08,12800,12300,12820,12225,321035,0
2014-12-09,12110,12285,12305,11875,285687,0
2014-12-10,12000,11965,12280,11580,438305,0
2014-12-11,11805,11910,12090,11745,257431,0
2014-12-12,11900,12235,12335,11890,290172,0
2014-12-15,12230,12455,12550,12155,267696,0
2014-12-16,12380,12445,12455,12230,224332,0
2014-12-17,12450,12440,12735,12310,313595,0
2014-12-18,12520,12440,12700,12350,271904,0
2014-12-19,12500,12430,12595,12325,192893,0
2014-12-22,12510,12380,12605,12325,215474,0
2014-12-23,12300,12170,12480,12100,219825,0
2014-12-24,12170,12320,12360,12115,197266,0
2014-12-25,12320,12550,12550,12250,207496,0
2014-12-26,12640,12520,12645,12430,167248,0
2014-12-29,12545,12710,12810,12470,226975,0
2014-12-30,12700,13315,13315,12665,334042,0
2014-12-31,13385,13590,13740,13360,305320,0
2015-01-05,13520,13365,13535,13230,229758,0
2015-01-06,13245,13625,13770,13245,329470,0
2015-01-07,13545,13350,13695,13270,323602,0
2015-01-08,13375,13200,13400,13065,296381,0
2015-01-09,13245,13250,13475,12960,347739,0
2015-01-12,13255,13285,13485,13235,281510,0
2015-01-13,13220,12920,13225,12900,279582,0
2015-01-14,12820,12425,12965,12350,396505,0
2015-01-15,12485,12625,12730,12415,261576,0
2015-01-16,12655,12650,12915,12510,293781,0
2015-01-19,12600,12750,12820,12535,271717,0
2015-01-20,12630,12675,12870,12620,220121,0
2015-01-21,12715,12985,13085,12465,339774,0
2015-01-22,12980,13215,13425,12945,341949,0
2015-01-23,13215,13190,13290,13020,264577,0
2015-01-26,13220,13070,13325,12815,333890,0
2015-01-27,13115,13320,13445,13115,309153,0
2015-01-28,13265,13280,13455,13100,292216,0
2015-01-29,13255,13145,13320,13050,213496,0
2015-01-30,13105,12875,13245,12855,241388,0
2015-02-02,12935,13255,13320,12815,257457,0
2015-02-03,13265,13280,13415,13215,226180,0
2015-02-04,13365,13500,13825,13270,334549,0
2015-02-05,13565,13325,13575,13300,239759,0
2015-02-06,13370,13745,13750,13345,259366,0
2015-02-09,13700,13680,13960,13540,234151,0
2015-02-10,13650,13560,13710,13480,175283,0
2015-02-11,13500,13650,13720,13445,165833,0
2015-02-12,13625,13620,13715,13475,172291,0
2015-02-13,13655,13925,13995,13605,243003,0
2015-02-16,13930,14090,14150,13855,192099,0
2015-02-17,14095,13875,14155,13720,165845,0
2015-02-25,13775,13880,14035,13755,98239,0
2015-02-26,13895,14195,14240,13870,156900,0
2015-02-27,14200,14095,14300,13970,144915,0
2015-03-02,14110,13925,14250,13760,199177,0
2015-03-03,13895,13595,13980,13500,154012,0
2015-03-04,12900,12935,13135,12855,176852,0
2015-03-05,12920,12810,12970,12680,183096,0
2015-03-06,12830,12700,12925,12600,183772,0
2015-03-09,12695,12815,12885,12530,214099,0
