rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
300,AME,AMETEK,20260903,234.2,39.6,48.1,64.1,34.8,69.8,258.52,178.45,-9.4,-6.8,2.1,260
301,CGNX,Cognex,20260903,60.79,46.6,50.1,54.7,34.5,66.5,72.32,34.65,-15.9,-9.7,-0.7,260
302,FIVE,Five Below,20260903,239.96,52.8,59.7,77.4,32.3,82.6,262.72,138.49,-8.7,3.8,25.7,260
303,HAL,Halliburton,20260903,37.29,65.3,58.2,43.2,26.8,68.1,42.6,21.32,-12.5,15.2,-5.4,260
304,WFC,Wells Fargo & Co,20260903,89.19,61.8,45.6,54.7,39.8,68.7,94.83,73.0,-5.9,2.4,9.4,260
305,APGE,Apogee Therapeutics,20260902,135.07,78.7,78.1,78.9,49.8,81.6,135.08,36.53,-0.0,0.6,62.7,260
306,KR,The Kroger Co.,20260903,58.51,55.6,47.4,45.3,25.5,59.6,74.69,55.15,-21.7,2.8,-6.5,260
307,TAK,Takeda Pharmaceutical,20260903,18.71,68.7,58.9,53.6,36.8,69.8,18.77,13.01,-0.3,9.9,19.0,260
308,GILD,Gilead Sciences,20260903,151.22,68.3,69.2,49.3,29.3,74.1,153.91,108.5,-1.7,15.6,21.3,260
309,FLEX,Flex Ltd,20260903,107.89,40.8,46.0,47.8,30.4,63.8,162.07,54.51,-33.4,-12.0,-26.7,260
310,ZIJMY,ZiJin Mining ADR,20260903,94.9,57.1,60.6,69.6,31.4,76.3,114.24,65.77,-16.9,5.4,25.0,260
311,DASH,DoorDash,20260903,222,54.8,69.8,69.8,40.0,77.1,281.74,146.6,-21.2,4.1,42.6,260
312,BG,Bunge,20260903,120.12,60.1,47.9,41.9,27.2,66.4,130.59,75.21,-8.0,10.9,-4.6,260
313,IBN,ICICI Bank,20260903,30.52,59.1,52.3,64.4,48.0,74.7,32.67,24.99,-6.6,0.1,17.1,260
314,LIN,Linde,20260903,482.19,43.3,44.5,39.5,30.2,68.6,544.85,385.58,-11.5,-1.3,-6.2,260
346,ECHO,EchoStar,20260903,89.79,51.9,42.4,40.7,29.8,53.8,141.8,66.93,-36.7,3.2,-23.1,260
347,MKSI,MKS Inc,20260903,249.65,33.8,38.3,41.0,29.1,76.4,444.39,101.3,-43.8,-14.2,-22.1,260
348,DOCN,DigitalOcean,20260903,109.4,42.3,48.5,45.5,33.8,67.1,181.29,32.12,-39.7,-10.5,-35.0,260
349,HSY,Hershey,20260903,175.06,40.8,48.8,57.8,32.7,64.5,232.65,157.56,-24.8,-3.6,0.3,260
350,MTRN,Materion,20260903,240.56,47.0,48.3,60.0,26.4,81.1,297.21,109.31,-19.1,-13.5,4.1,260
351,SCHW,Charles Schwab,20260903,110.38,57.1,51.7,69.5,46.8,76.4,113.65,85.1,-2.9,2.8,24.7,260
352,ILMN,Illumina,20260903,221.66,61.7,73.4,53.0,47.2,73.8,227.69,91,-2.6,14.4,38.5,260
353,GAP,Gap Inc,20260903,22.32,60.3,54.9,54.9,30.6,71.1,28.66,18.35,-22.1,8.8,4.0,260
354,FNMA,FEDERAL NATIONAL MORTGAGE ASSOC,20260903,5.93,41.9,50.8,46.8,34.9,57.0,15.31,4.63,-61.3,-0.3,-6.9,260
355,VIAV,Viavi Solutions,20260903,33.63,36.9,46.4,50.1,30.8,60.7,55.33,11.61,-39.2,-17.1,-27.6,260
356,EBAY,eBay,20260903,105.86,49.4,40.7,46.8,35.8,66.1,118.27,78.69,-10.5,-3.6,-2.3,260
357,AUR,Aurora Innovation,20260903,6.32,52.7,37.2,55.7,35.0,64.4,8.4,3.77,-24.8,-6.8,2.6,260
358,W,Wayfair,20260903,96.98,47.2,57.3,59.9,42.8,72.5,119.05,57.4,-18.5,-6.8,35.9,260
359,BMO,Bank of Montreal,20260903,176.86,52.5,38.5,60.2,32.2,80.7,185.81,117.09,-4.8,-2.2,7.8,260
360,AU,AngloGold Ashanti,20260903,111.67,60.3,72.3,59.2,33.0,81.3,123.84,55.38,-9.8,28.3,33.1,260
361,GD,General Dynamics,20260903,365.87,35.5,46.5,62.6,33.1,73.7,395.97,311.16,-7.6,-5.4,6.3,260
362,SSUMY,Sumitomo (ADR),20260903,11.89,73.5,57.8,75.3,30.0,80.0,12.18,7.04,-2.3,7.9,16.5,260
363,ROP,Roper Technologies,20260903,422.35,64.8,70.0,64.7,42.0,72.6,522.52,313.94,-19.2,6.4,26.3,260
364,UEC,Uranium Energy,20260903,11.51,49.1,70.7,55.7,29.9,70.7,20.14,9.04,-42.9,7.0,8.1,260
365,ADP,Automatic Data Processing,20260903,283.53,61.9,67.2,68.6,42.5,73.5,293.05,187.37,-3.2,3.7,23.6,260
366,ADSK,Autodesk,20260903,237.52,44.8,69.9,65.7,26.0,72.1,326.79,187.72,-27.3,-2.0,6.0,260
367,TJX,TJX Companies,20260903,132.19,22.9,20.6,62.0,19.9,70.6,167.88,131.31,-21.3,-18.2,-19.6,260
368,CROX,Crocs,20260903,116.01,34.8,40.1,53.3,33.3,68.9,141.19,73.39,-17.8,-13.5,-9.2,260
369,PINS,Pinterest,20260903,20.85,34.3,46.6,52.0,34.3,70.7,37.95,15.42,-45.1,-10.6,-4.9,260
370,RIO,Rio Tinto,20260903,102.84,58.3,64.8,60.4,30.1,71.3,109.63,58.89,-6.2,5.5,3.6,260
371,EQNR,Equinor,20260903,42.66,58.8,58.7,57.1,27.5,76.4,44.23,21.68,-3.5,9.2,17.7,260
372,SQM,Sociedad Quimica Y Minera De Chile,20260903,79.78,59.0,63.8,54.5,30.8,73.3,94.63,40.32,-15.7,10.1,5.4,260
373,MTCH,Match group,20260903,42.43,63.5,60.6,41.4,41.4,67.9,42.44,28.57,-0.0,15.9,22.9,260
374,CAKE,Cheesecake Factory,20260903,107.18,52.5,58.8,85.6,52.5,89.9,117.29,42.61,-8.6,0.1,58.2,260
375,CRS,Carpenter Technology,20260903,467.48,34.5,38.2,49.1,31.4,82.8,618.99,231.87,-24.5,-16.1,-10.7,260
