rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
304,HUM,Humana,20260904,401.54,59.4,51.9,53.8,41.0,86.1,409.42,162.46,-1.9,4.3,10.4,260
305,CMCSA,Comcast,20260904,26.49,55.5,63.2,61.7,26.7,68.4,31.68,21.92,-16.4,4.5,12.0,260
306,ROST,Ross Stores,20260904,230.69,42.1,38.6,71.1,32.8,72.1,255.23,143.75,-9.6,-9.6,-0.5,260
343,QXO,QXO Inc,20260904,13.35,43.7,43.1,58.2,33.5,58.2,27.07,12.88,-50.7,-17.4,-11.4,260
344,LTH,Life Time,20260904,43.23,48.2,47.8,57.1,39.5,80.9,45.73,24.59,-5.5,-1.3,29.4,260
345,NE,Noble,20260904,45.61,55.1,57.5,47.6,22.7,67.4,53.23,25.47,-14.3,13.0,-0.4,260
346,SOBKY,SoftBank (ADR),20260904,15.23,71.3,63.4,67.0,29.5,74.0,15.65,12.51,-2.7,4.5,14.5,260
347,SHECY,Shin-Etsu Chemical (ADR),20260904,18.61,42.5,39.5,44.1,26.9,57.0,24.56,13.64,-24.2,-4.2,-10.8,260
348,RNECY,Renesas Electronics (ADR),20260904,10.69,44.8,38.3,47.7,26.1,68.0,15.76,5.51,-32.2,-10.7,-18.5,260
349,ITOCY,ITOCHU (ADR),20260904,14.1,69.7,60.4,72.2,31.5,77.0,14.66,10.89,-3.8,7.1,23.8,260
350,TAK,Takeda Pharmaceutical,20260904,18.45,62.0,58.9,59.7,36.8,69.8,18.77,13.01,-1.7,5.7,17.7,260
351,HTHIY,Hitachi (ADR),20260904,34.66,58.6,58.5,75.3,31.4,75.3,38.18,26.16,-9.2,-3.8,17.7,260
352,HEINY,Heineken NV Sponsored ADR,20260904,42.34,45.9,41.7,56.2,39.1,70.0,46.11,36.49,-8.2,-4.8,6.7,260
353,VCTR,Victory Capital,20260904,113.73,54.2,65.1,70.4,41.3,79.7,121.13,59.52,-6.1,5.1,29.5,260
354,ANPDY,ANTA SPORTS PRODUC,20260904,243.42,53.7,60.0,47.2,24.4,71.0,310.44,216.43,-21.6,1.9,1.9,260
355,CICHY,CHINA CONST BK,20260904,24.94,72.5,56.7,54.1,29.9,77.7,24.94,17.29,0.0,11.0,15.2,260
356,ZIJMY,ZiJin Mining ADR,20260904,92.62,52.7,57.8,73.9,32.0,76.3,114.24,68.84,-18.9,-0.9,25.9,260
357,SYF,Synchrony Financial,20260904,79.92,56.0,49.6,60.1,34.2,67.1,87.38,63.25,-8.5,1.7,15.4,260
358,GILD,Gilead Sciences,20260904,151.0,67.7,61.3,53.6,39.6,74.1,153.91,108.5,-1.9,13.4,25.1,260
359,UTHR,United Therapeutics,20260904,487.61,34.6,46.4,54.9,32.9,57.9,596.76,394.62,-18.3,-9.5,-10.4,260
360,JAZZ,Jazz Pharmaceuticals,20260904,246.81,47.4,44.1,58.1,44.1,66.9,261.62,125.22,-5.7,-3.8,7.5,260
361,APD,Air Products & Chemicals,20260904,301.27,47.8,58.0,59.6,34.2,71.7,314.19,226.25,-4.1,-0.7,9.6,260
362,SANM,Sanmina,20260904,198.47,50.0,46.1,48.3,28.2,58.1,282.72,113.14,-29.8,-2.1,-14.2,260
363,SO,Southern,20260904,88.11,34.1,31.6,40.3,30.8,64.7,97.49,82.06,-9.6,-4.2,-5.5,260
364,IHG,InterContinental Hotels,20260904,159.95,49.4,54.4,43.6,30.9,78.1,173.43,116.28,-7.8,2.0,-0.5,260
365,ATI,ATI Inc,20260904,210.65,51.9,50.3,72.4,39.8,75.0,231.78,74.88,-9.1,-7.5,14.9,260
366,ACGL,Arch Capital,20260904,98.1,45.7,47.5,45.6,42.2,73.6,106.48,84.72,-7.9,-0.4,7.4,260
367,TGT,Target,20260904,164.44,63.6,63.9,67.6,43.6,79.4,169.89,81.44,-3.2,10.7,29.5,260
368,MT,ArcelorMittal SA,20260904,78.74,68.5,59.2,64.8,37.2,72.4,78.74,33.31,0.0,7.4,23.7,260
369,UGP,Ultrapar Participacoes,20260904,7.28,77.8,61.3,51.6,27.4,82.4,7.28,3.46,0.0,22.5,54.6,260
370,CNI,Canadian National Railway,20260904,123.37,43.2,47.4,53.6,31.8,75.5,130.58,88.12,-5.5,-2.6,3.5,260
371,CB,Chubb Ltd,20260904,341.59,47.5,44.2,51.0,42.1,74.6,363.5,265.73,-6.0,-2.5,3.7,260
372,MSM,MSC Industrial Direct,20260904,121.41,52.1,45.1,50.6,39.7,69.9,127.28,78.9,-4.6,-1.2,6.2,260
386,FRCOY,Fast Retailing (ADR),20260904,44.31,35.9,31.9,53.3,31.0,67.9,55.39,30.19,-20.0,-12.1,-9.5,260
387,DASTY,DASSAULT SYSTEMES SPON ADR EACH REP 1 ORD SHS,20260904,24.35,44.1,67.7,76.1,32.7,76.1,34.56,18.83,-29.6,-5.7,9.3,260
388,CCHGY,COCA-COLA HBC AG UNSPON ADR EACH REP 1 ORD,20260904,61.06,40.8,44.2,54.5,35.6,79.6,68.55,43.42,-10.9,-8.8,1.3,260
389,CCEP,Coca-Cola Europacific,20260904,105.76,44.9,55.6,56.4,44.9,75.3,111.71,83.96,-5.3,-2.3,8.5,260
390,LIN,Linde,20260904,477.57,39.6,48.2,39.5,30.2,68.6,544.85,385.58,-12.3,-2.2,-5.9,260
391,MUFG,Mitsubishi UFJ Financial Group,20260904,24.09,68.4,58.6,57.1,43.2,77.5,24.13,14.34,-0.2,7.1,22.5,260
392,IMBBY,IMPERIAL BRANDS,20260904,33.51,34.8,41.4,51.0,34.1,63.1,43.64,33.51,-23.2,-9.5,-9.2,260
394,BAYRY,BAYER AG,20260904,14.19,54.1,52.2,65.3,44.1,85.4,15.19,7.54,-6.6,-1.7,39.7,260
395,NOVT,Novanta,20260904,148.36,48.9,40.6,64.2,36.1,64.2,168.75,99.22,-12.1,-10.8,-4.0,260
396,IDCBY,Industrial And Commercial Bank Of China (ADR),20260904,19.61,64.2,54.2,52.1,33.4,75.7,19.69,13.38,-0.4,7.6,10.0,260
397,ZG,Zillow-A,20260904,35.32,49.9,55.5,50.9,24.8,65.4,86.76,29.14,-59.3,4.0,3.6,260
398,ETSY,Etsy Inc,20260904,76.51,39.6,54.0,58.3,39.6,76.6,87.03,44.05,-12.1,-10.6,11.3,260
399,DOC,Healthpeak Properties,20260904,20.65,41.5,45.7,46.7,36.9,72.8,22.71,15.11,-9.1,-3.1,2.3,260
400,GMED,Globus Medical,20260904,78.29,38.0,49.6,57.1,35.5,66.7,96.82,55.1,-19.1,-4.9,-3.2,260
401,AR,Antero Resources,20260904,39.41,65.4,63.2,49.1,34.9,70.2,45.15,30.03,-12.7,13.5,10.6,260
402,TYL,Tyler Technologies,20260904,364.03,59.5,72.7,51.6,34.7,72.7,566.1,275.27,-35.7,16.5,20.2,260
403,HALO,Halozyme Therapeutics,20260904,110.19,72.4,67.3,87.5,48.4,87.5,110.76,61.63,-0.5,6.9,56.3,260
404,AIR,AAR Corp,20260904,126.54,39.7,43.7,56.0,35.9,75.5,153.71,73.92,-17.7,-11.5,7.8,260
405,DG,Dollar General,20260904,133.21,65.2,50.5,58.2,44.8,67.1,154.71,94.6,-13.9,5.2,21.8,260
406,EVR,Evercore,20260904,297.92,46.8,36.9,35.9,32.6,65.3,379.99,265.69,-21.6,-2.3,-12.3,260
407,CHRW,C.H. Robinson Worldwide,20260904,147.64,42.9,43.3,32.2,25.3,72.3,208.52,122.52,-29.2,-0.7,-19.8,260
408,MSI,Motorola Solutions,20260904,468.05,50.9,67.5,70.5,34.9,75.4,491.24,361.45,-4.7,0.1,14.0,260
409,CRH,CRH PLC,20260904,94.26,44.9,44.8,47.9,34.4,60.1,129.92,91.2,-27.4,-5.8,-5.3,260
410,BAX,Baxter International Inc,20260904,25.83,51.1,53.6,68.8,47.7,77.0,28.34,15.79,-8.9,-6.2,27.2,260
411,DD,DuPont,20260904,131.59,36.9,43.8,54.9,35.5,65.9,152.69,90.88,-13.8,-7.2,-2.2,260
412,AKAM,Akamai,20260904,105.22,39.6,40.8,40.4,30.4,55.9,161.14,71.97,-34.7,-4.8,-19.0,260
413,LECO,Lincoln Electric,20260904,276.44,50.2,57.8,65.1,36.7,66.0,297.02,218.56,-6.9,-2.0,9.5,260
414,BDX,Becton Dickinson & Co,20260904,184.74,57.5,70.0,73.6,39.1,78.5,192,136.13,-3.8,4.5,25.0,260
415,MET,MetLife,20260904,97.62,56.6,55.9,65.3,44.6,76.1,99.95,66.77,-2.3,-0.2,14.0,260
416,HRL,Hormel Foods,20260904,21.54,29.0,25.8,50.6,21.6,79.9,26.2,19.51,-17.8,-13.9,-10.3,260
417,GVA,Granite Construction,20260904,119.3,41.4,45.0,51.2,27.2,76.3,160.26,98.2,-25.6,-7.0,-12.1,260
418,RGLD,Royal Gold,20260904,262.11,64.6,70.5,71.5,33.6,78.2,303.02,168.01,-13.5,14.0,33.3,260
419,CTAS,Cintas,20260904,200.47,49.1,55.8,57.9,42.5,78.1,215.97,162.68,-7.2,-1.0,11.4,260
420,CP,Canadian Pacific Railway,20260904,91.6,47.7,55.8,55.3,37.4,69.7,96.69,67.99,-5.3,-0.0,2.7,260
