rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
295,POWL,Powell Industries,20260904,181.17,38.2,33.4,42.0,28.3,58.8,321.8,89.23,-43.7,-14.3,-30.9,260
296,BWXT,BWX Technologies,20260904,157.59,44.8,36.0,43.8,28.3,60.8,237.73,149.52,-33.7,-7.1,-13.7,260
297,RNG,RingCentral,20260904,73.39,70.4,72.2,76.6,34.1,80.6,76.36,24.69,-3.9,16.5,89.9,260
298,TJX,TJX Companies,20260904,132.08,22.8,23.4,60.0,19.9,70.6,167.88,131.31,-21.3,-17.9,-21.0,260
299,VALE,Vale SA,20260904,15.27,58.7,59.0,48.0,30.7,67.7,17.33,9.55,-11.9,6.8,5.2,260
300,RACE,Ferrari,20260904,409.95,50.2,58.8,68.4,44.5,73.5,498.33,311.04,-17.7,-0.6,18.3,260
301,LOW,Lowe's Companies,20260904,204.45,41.4,41.5,60.0,33.7,60.0,284.26,199.84,-28.1,-8.5,-4.8,260
302,TKOMY,Tokio Marine Holdings (ADR),20260904,51.25,66.2,52.7,60.7,34.3,69.3,51.73,33.28,-0.9,1.2,11.5,260
303,IBN,ICICI Bank,20260904,30.3,55.6,52.5,60.2,48.0,74.7,32.67,24.99,-7.2,0.3,14.1,260
304,GPC,Genuine Parts,20260904,138.08,62.8,61.7,67.6,52.5,83.6,145.18,90.77,-4.9,2.6,41.4,260
305,FLEX,Flex Ltd,20260904,109.51,42.9,41.9,46.8,30.4,63.8,162.07,54.51,-32.4,-9.8,-21.5,260
306,PAAS,Pan American Silver,20260904,51.34,53.2,58.8,67.8,35.1,70.1,68.06,32.77,-24.6,0.6,16.6,260
307,SW,Smurfit WestRock,20260904,45.83,44.0,52.4,56.8,41.2,69.6,50.79,31.84,-9.8,-4.2,18.7,260
308,YAHOY,LY (ADR),20260904,6.75,64.8,78.3,72.1,42.5,82.5,6.96,4.65,-2.9,10.9,34.8,260
309,FNMA,FEDERAL NATIONAL MORTGAGE ASSOC,20260904,5.98,44.1,51.1,49.1,34.9,57.0,15.31,4.63,-60.9,-1.2,-3.1,260
310,BURL,Burlington Stores,20260904,265.33,24.0,18.0,63.9,15.8,69.9,372.19,242.43,-28.7,-28.1,-18.9,260
311,F,Ford Motor,20260904,14.62,59.2,47.1,45.3,38.8,66.3,17.25,10.9,-15.3,5.7,3.3,260
312,CTVA,Corteva,20260904,87.86,64.6,59.8,35.5,31.4,74.2,90.32,60.43,-2.7,14.6,18.2,260
313,EFX,Equifax,20260904,177.05,43.1,62.7,58.3,34.9,64.6,259.37,151.49,-31.7,-2.7,6.9,260
314,STLA,Stellantis NV,20260904,5.56,52.9,48.3,39.5,24.3,52.9,12.12,5.05,-54.1,0.7,-15.4,260
315,CHWY,Chewy,20260904,23.66,54.2,53.0,61.3,28.0,66.7,42.33,17.51,-44.1,0.6,18.4,260
316,GSK,GlaxoSmithKline,20260904,49.89,43.3,47.5,56.3,40.2,59.7,59.62,38.17,-16.3,-4.9,-1.6,260
317,BNY,Bank of New York Mellon,20260904,164.84,61.9,58.0,57.9,48.7,75.4,164.84,101.91,0.0,4.6,18.4,260
318,DOCN,DigitalOcean,20260904,112.47,45.0,41.9,46.8,33.8,67.1,181.29,32.76,-38.0,-9.4,-34.4,260
319,NVT,nVent Electric,20260904,156.03,50.1,40.6,56.8,30.1,67.6,184.1,90.83,-15.2,-5.3,-0.4,260
320,INFY,Infosys,20260904,11.7,45.5,52.1,60.1,31.6,64.4,19.78,10.49,-40.9,-6.6,-0.5,260
321,DPZ,Domino's Pizza,20260904,341.08,49.4,54.9,58.0,29.3,71.8,457.29,283.03,-25.4,-2.8,9.0,260
322,VMC,Vulcan Materials,20260904,262.63,38.8,45.2,49.8,33.5,66.8,328.48,256.03,-20.0,-7.6,-3.5,260
338,ALPMY,Astellas Pharma (ADR),20260904,15.05,57.0,54.8,67.1,37.8,68.1,16.78,10.28,-10.3,1.8,13.9,260
339,PNGAY,PING AN INSURANCE,20260904,14.69,62.9,55.8,55.7,24.0,72.3,17.89,12.41,-17.9,2.6,3.0,260
340,KDP,Keurig Dr Pepper,20260904,32.59,59.1,57.9,42.5,36.7,75.3,33.5,24.7,-2.7,8.6,3.5,260
341,VSAT,Viasat,20260904,75.32,52.0,36.9,55.9,35.6,69.2,89.81,28.41,-16.1,-6.3,22.5,260
342,TSCO,Tractor Supply,20260904,34.99,57.6,56.6,68.8,38.1,75.3,59.19,28.94,-40.9,1.9,14.5,260
343,SHEL,Shell,20260904,92.95,60.9,55.8,55.6,25.4,72.1,93.65,68.25,-0.7,5.9,9.0,260
344,KEYS,Keysight Technologies,20260904,327.21,50.3,45.1,57.7,35.4,65.1,373.34,159.49,-12.4,-4.0,1.0,260
345,WFC,Wells Fargo & Co,20260904,89.97,64.3,53.1,55.2,39.8,68.7,94.83,73.0,-5.1,3.1,10.4,260
346,MAR,Marriott International,20260904,336.51,33.8,41.3,40.7,29.6,70.0,401.72,256.9,-16.2,-4.7,-12.7,260
347,OTIS,Otis Worldwide,20260904,71.21,47.0,48.6,55.8,40.5,59.7,92.5,68.92,-23.0,-3.2,2.8,260
348,BTG,B2Gold,20260904,5.61,61.3,68.4,76.7,34.3,79.0,6.16,3.65,-8.9,11.5,44.6,260
349,DOW,Dow Inc,20260904,29.44,43.8,48.4,45.0,18.1,63.5,40.97,19.68,-28.1,1.5,-13.0,260
350,AXP,American Express,20260904,326.16,39.3,43.4,49.3,35.3,74.6,381.78,290.55,-14.6,-4.3,4.4,260
351,KSPI,Kaspi.kz,20260904,107.53,67.9,69.9,56.4,42.9,81.9,108.75,65.91,-1.1,19.1,39.8,260
352,ACMR,ACM Research,20260904,74.44,44.8,41.6,48.8,34.2,73.6,126.89,26.97,-41.3,-11.2,-6.9,260
353,BMRN,Biomarin Pharmaceutical,20260904,66.53,56.3,50.7,68.0,49.2,79.7,70.24,49.67,-5.3,4.3,18.4,260
354,INSW,International Seaways,20260904,104.5,67.4,58.2,55.8,42.9,74.5,104.5,39.01,0.0,13.1,33.9,260
355,SOLS,Solstice Advanced Materials,20260904,63.73,57.2,57.4,43.0,27.7,57.8,88.48,41.3,-28.0,4.7,-17.9,221
356,HNGE,Hinge Health,20260904,92.37,59.0,53.2,68.4,40.1,88.1,92.85,31.17,-0.5,3.4,48.8,260
357,VIK,Viking Holdings,20260904,85.81,31.4,33.0,61.5,28.8,76.3,108.26,57.08,-20.7,-18.9,-3.0,260
358,PINS,Pinterest,20260904,20.4,31.9,49.3,54.2,31.9,70.7,37.95,15.42,-46.2,-13.9,-6.3,260
359,SO,Southern,20260904,88.11,34.1,31.6,40.3,30.8,64.7,97.49,82.06,-9.6,-4.2,-5.5,260
360,EOG,EOG Resources,20260904,145.19,50.6,48.7,43.5,38.1,68.2,153.05,99.31,-5.1,7.8,4.3,260
361,SUOPY,SUMCO (ADR),20260904,42.1,45.3,45.7,47.0,33.8,68.6,66.86,14.73,-37.0,-5.6,8.1,260
362,TKECY,Tokyo Electric Power (ADR),20260904,3.47,59.2,56.5,54.1,26.9,73.4,5.8,2.75,-40.2,8.9,-0.9,260
363,VSXY,Victoria's Secret,20260904,75.56,35.2,50.3,75.3,31.5,76.6,99.97,25.54,-24.4,-23.3,1.8,260
364,CICOY,COSCO SHIPPING HLD,20260904,10.27,47.6,65.1,56.1,37.8,79.2,11.29,7.24,-9.0,5.9,14.5,260
365,NTSK,Netskope,20260904,13.94,48.7,58.1,67.9,35.7,77.0,25.79,7.73,-45.9,-6.3,64.6,243
366,HNHPF,HON HAI PRECISION INDUSTRY SPON GDS EACH REP 2 SHS TWD10 REG'S',20260904,16.25,55.7,56.1,57.7,33.8,67.6,19.11,11.61,-15.0,-0.8,0.2,260
367,WXXWY,WUXI BIOLGCS ADR,20260904,12.55,58.9,72.8,76.8,34.6,80.9,13.05,7.45,-3.8,7.7,64.7,260
368,GLNCY,GLENCORE PLC,20260904,16.25,67.2,66.0,57.9,32.7,69.4,16.32,7.46,-0.4,10.9,11.1,260
369,HALO,Halozyme Therapeutics,20260904,110.19,72.4,67.3,87.5,48.4,87.5,110.76,61.63,-0.5,6.9,56.3,260
370,EWBC,East West Bancorp,20260904,130.77,51.0,43.2,53.9,35.8,72.9,136.6,91.94,-4.3,-0.7,2.7,260
371,TD,The Toronto-Dominion Bank,20260904,121.63,53.4,53.8,55.0,38.4,76.4,124.8,72.1,-2.5,0.3,6.9,260
372,CRH,CRH PLC,20260904,94.26,44.9,44.8,47.9,34.4,60.1,129.92,91.2,-27.4,-5.8,-5.3,260
373,MDLZ,Mondelez International,20260904,61.28,43.8,48.9,55.6,37.1,66.4,64.99,50.64,-5.7,-2.1,-3.7,260
374,HMC,Honda Motor,20260904,32.67,61.7,57.6,70.6,44.6,75.7,33.37,23.47,-2.1,2.7,25.1,260
375,BUD,Anheuser-Busch Inbev,20260904,80.35,51.4,49.4,53.8,35.5,65.8,86.48,56.92,-7.1,-4.1,-1.1,260
376,WYNN,Wynn Resorts,20260904,91.54,33.2,38.2,60.1,29.8,65.1,132.13,90.6,-30.7,-10.5,-12.8,260
377,ENVA,Enova,20260904,230.58,43.1,40.6,60.6,34.1,90.3,265.45,104.01,-13.1,-8.7,28.2,260
378,HUBS,HubSpot,20260904,247.6,54.3,61.7,47.1,35.4,65.9,522.97,170.28,-52.7,17.7,28.4,260
379,SIEGY,SIEMENS AG,20260904,158.14,43.5,61.0,55.4,41.7,65.9,167.55,116.31,-5.6,-2.4,6.4,260
380,KR,The Kroger Co.,20260904,58.59,56.1,51.5,43.2,25.5,59.6,74.69,55.15,-21.6,4.0,-8.5,260
381,CMCSA,Comcast,20260904,26.49,55.5,63.2,61.7,26.7,68.4,31.68,21.92,-16.4,4.5,12.0,260
382,BP,BP PLC,20260904,43.81,55.5,47.5,48.3,23.9,68.4,46.52,31.17,-5.8,6.5,3.3,260
383,MOH,Molina Healthcare,20260904,200.8,47.9,47.1,40.7,32.9,76.4,242.88,122.65,-17.3,2.2,1.5,260
384,CICHY,CHINA CONST BK,20260904,24.94,72.5,56.7,54.1,29.9,77.7,24.94,17.29,0.0,11.0,15.2,260
385,HRL,Hormel Foods,20260904,21.54,29.0,25.8,50.6,21.6,79.9,26.2,19.51,-17.8,-13.9,-10.3,260
386,BLSH,Bullish,20260904,36,71.9,69.9,47.9,28.6,73.3,69.49,21.79,-48.2,52.4,37.9,260
387,OCTV,Octave Intelligence,20260904,19.59,56.5,63.0,64.0,38.1,64.7,25.11,15.5,-22.0,-0.5,-1.7,74
388,DINO,HF Sinclair,20260904,105.41,71.9,67.1,44.6,38.4,83.1,106.15,44.83,-0.7,30.3,49.9,260
389,VIST,Vista Energy,20260904,73.73,58.1,54.6,48.7,24.2,67.0,79.25,33.7,-7.0,11.8,1.7,260
390,VWAGY,VOLKSWAGEN A G,20260904,9.43,63.3,59.0,54.9,21.8,63.3,12.04,8.15,-21.7,6.3,0.3,260
391,BAYRY,BAYER AG,20260904,14.19,54.1,52.2,65.3,44.1,85.4,15.19,7.54,-6.6,-1.7,39.7,260
392,CRBJY,CHINA RES LAND,20260903,42.85,66.9,91.0,34.9,34.9,99.4,46.21,31.15,-7.3,5.2,-5.2,260
393,FTAI,FTAI Aviation,20260904,196.28,44.0,39.9,47.0,33.4,62.7,308.31,151.95,-36.3,-9.0,-12.9,260
394,VIRT,Virtu Financial,20260904,64.43,56.6,63.5,41.4,39.4,79.2,67.68,31.71,-4.8,15.8,16.4,260
395,TGTX,TG Therapeutics,20260904,55.98,58.7,54.8,43.3,31.6,84.3,59.06,26.94,-5.2,12.5,20.1,260
396,FIVE,Five Below,20260904,252.2,60.7,55.6,82.6,32.3,82.6,262.72,138.49,-4.0,3.2,28.8,260
397,FANG,Diamondback Energy,20260904,199.22,48.6,47.7,45.3,30.8,68.2,211.36,131.37,-5.7,6.5,1.9,260
398,AR,Antero Resources,20260904,39.41,65.4,63.2,49.1,34.9,70.2,45.15,30.03,-12.7,13.5,10.6,260
399,BIIB,Biogen,20260904,220.83,58.0,58.3,54.1,42.4,69.8,224.51,135.67,-1.6,6.2,13.7,260
400,JAZZ,Jazz Pharmaceuticals,20260904,246.81,47.4,44.1,58.1,44.1,66.9,261.62,125.22,-5.7,-3.8,7.5,260
401,CMC,Commercial Metals,20260904,70.28,54.1,46.1,64.1,29.3,67.8,82.67,54.7,-15.0,-6.5,-4.2,260
402,PSMT,Pricesmart,20260904,174.1,45.9,38.2,37.1,30.7,80.9,197.13,109.05,-11.7,-1.3,0.0,260
403,ERIC,LM Ericsson Telephone,20260904,10.1,48.1,43.3,47.0,28.5,54.2,13.74,7.64,-26.5,-0.5,-12.9,260
404,SQM,Sociedad Quimica Y Minera De Chile,20260904,74.99,49.8,58.4,53.0,30.8,73.3,92.85,39.56,-19.2,6.2,2.9,260
405,FITB,Fifth Third Bancorp,20260904,54.87,45.3,36.4,53.2,28.4,75.0,59.37,39.38,-7.6,-3.9,5.0,260
406,UNP,Union Pacific,20260904,289.62,41.0,62.9,54.0,40.3,77.6,309.19,210.47,-6.3,-0.7,9.0,260
407,AIG,American International Group,20260904,76.21,45.4,48.2,50.2,39.5,69.0,85.51,71.0,-10.9,-3.3,2.4,260
408,PNR,Pentair,20260904,60.21,34.4,36.9,51.4,26.0,56.6,111.23,59.84,-45.9,-12.6,-15.3,260
409,QLYS,Qualys,20260904,171.65,48.2,62.6,74.4,45.4,88.9,195.88,76.2,-12.4,-6.4,55.8,260
410,HOKCY,HONGKONG CHINA GAS,20260903,0.89,51.3,59.8,51.8,42.2,69.6,1,0.74,-10.6,8.0,10.7,260
