rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
298,SMFG,Sumitomo Mitsui Financial,20260911,27.29,61.8,69.0,58.5,41.5,73.9,27.56,14.97,-1.0,3.8,12.9,260
299,BBY,Best Buy,20260911,90.8,60.2,55.9,55.7,41.0,74.8,90.8,54.79,0.0,6.4,21.7,260
300,TMUS,T-Mobile US,20260911,182.33,52.2,60.6,53.2,30.5,63.4,236.72,166.77,-23.0,0.0,-0.5,260
301,WYNN,Wynn Resorts,20260911,87.7,27.3,33.3,56.6,27.3,65.1,132.13,87.7,-33.6,-14.1,-15.2,260
302,VSAT,Viasat,20260911,74.31,50.2,46.2,56.2,35.6,69.2,89.81,28.41,-17.3,-10.4,19.0,260
303,SAIL,SailPoint,20260911,17.24,44.2,55.6,73.3,35.4,75.4,23.63,10.49,-27.0,-13.8,22.4,260
304,TOST,Toast,20260911,32.12,39.1,49.2,67.1,37.6,75.1,41.48,22.33,-22.6,-8.8,28.1,260
342,ROIV,Roivant Sciences,20260911,40.82,67.6,43.2,59.9,41.4,77.7,41.81,13.95,-2.4,12.5,34.2,260
343,TWLO,Twilio,20260911,227.35,50.7,59.4,71.0,33.4,77.5,255.95,100.09,-11.2,-8.8,18.0,260
344,GILD,Gilead Sciences,20260911,143.72,50.5,68.3,61.8,40.4,74.1,153.91,108.5,-6.6,4.0,13.0,260
345,IRDM,Iridium Communications,20260911,47.3,47.4,44.4,56.5,39.8,67.2,55.72,15.57,-15.1,-5.0,8.9,260
346,SO,Southern,20260911,87.17,32.8,37.0,43.7,30.8,64.7,97.49,82.06,-10.6,-5.3,-6.8,260
347,GIS,General Mills,20260911,35.85,35.3,51.4,64.6,35.3,68.4,48.12,31.62,-25.5,-7.9,6.0,260
348,MDLZ,Mondelez International,20260911,62.44,51.0,44.7,58.9,37.1,66.4,64.99,50.64,-3.9,-1.7,1.3,260
349,SM,SM Energy,20260911,38.1,64.4,64.2,57.5,32.2,72.7,38.18,17.2,-0.2,18.2,36.6,260
350,PINS,Pinterest,20260911,19.05,30.8,34.3,50.8,23.2,70.7,36.49,15.42,-47.8,-18.3,-10.0,260
351,KEYS,Keysight Technologies,20260911,338.64,56.8,47.2,62.2,35.4,65.1,373.34,159.49,-9.3,-4.3,-3.3,260
352,LDOS,Leidos,20260911,128.86,43.5,47.8,76.5,16.2,77.3,197.91,100,-34.9,-9.6,13.5,260
353,NUE,Nucor,20260911,259.43,53.6,57.0,67.0,34.3,71.9,274.74,130.57,-5.6,-4.7,0.4,260
354,CRL,Charles River,20260911,278.26,51.2,65.0,77.6,47.0,81.1,298.58,145.57,-6.8,-1.1,50.6,260
355,POOL,Pool Corp,20260911,173.04,32.7,41.7,52.5,32.7,72.0,321.7,172.94,-46.2,-13.7,-12.1,260
356,FNF,Fidelity National Financial,20260911,44.13,31.5,44.0,45.7,30.0,72.5,56.54,42.79,-21.9,-9.9,-7.4,260
357,SNY,Sanofi,20260911,42.77,36.5,49.0,52.8,35.8,67.1,49.59,41.31,-13.8,-2.3,-2.9,260
358,DOW,Dow Inc,20260911,29.03,41.8,49.3,50.5,18.1,63.5,40.97,19.68,-29.1,-3.3,-10.9,260
359,INSM,Insmed,20260911,129.41,60.3,58.4,63.1,33.9,75.9,211.41,91.88,-38.8,2.4,35.5,260
360,SLB,SLB Ltd,20260911,56.06,56.2,62.6,56.8,25.7,76.5,59.79,30.96,-6.2,8.2,6.2,260
361,CF,CF Industries Holdings,20260911,133.07,57.1,69.2,47.4,33.1,72.3,139.27,74.99,-4.5,14.3,26.7,260
362,IBP,Installed Building Products,20260911,204.28,31.1,48.9,59.0,28.7,62.5,340.78,195.28,-40.1,-17.0,-6.2,260
363,MMED,MiniMed Group,20260911,22.5,63.4,76.5,68.1,50.4,76.5,23.84,10.8,-5.6,12.4,53.1,131
364,IOT,Samsara,20260911,38.38,47.9,49.7,61.6,36.9,67.2,45.22,24.25,-15.1,-6.7,17.5,260
365,SEOAY,Stora Enso Oyj Sponsored ADR Class R,20260911,11.85,59.0,58.3,51.2,33.5,68.0,14.23,9.85,-16.7,5.9,3.2,260
366,MSGS,Madison Square Garden Sports,20260911,392.07,48.2,43.8,64.8,39.2,69.4,414.12,210.95,-5.3,-5.1,4.3,260
367,DT,Dynatrace,20260911,51.07,53.7,60.4,67.5,39.1,74.8,54.59,32.36,-6.4,0.6,23.2,260
368,ET,Energy Transfer,20260911,21.55,62.4,63.7,66.5,38.1,72.9,21.73,15.16,-0.8,3.8,15.9,260
369,VWAGY,VOLKSWAGEN A G,20260911,9.34,59.2,62.8,42.9,21.8,65.2,12.04,8.15,-22.4,10.1,-3.8,260
370,RYCEY,ROLLS ROYCE ADR,20260911,19.65,45.0,48.9,62.6,39.0,73.2,21.12,13.27,-7.0,-4.6,5.9,260
371,NXE,NexGen Energy,20260911,9.85,42.7,54.2,59.6,34.8,64.5,13.92,7.56,-29.2,-5.2,-7.3,260
392,SSUMY,Sumitomo (ADR),20260911,12,66.5,73.5,69.2,30.0,80.0,12.18,7.01,-1.4,7.2,17.3,260
393,IBRX,ImmunityBio,20260911,7.91,50.3,56.4,52.0,36.9,73.2,11.55,1.98,-31.5,3.4,17.7,260
394,NCBDY,BANDAI NAMCO Holdings (ADR),20260911,17.93,64.2,72.7,72.0,41.2,81.9,17.93,11.12,0.0,8.9,61.2,260
395,KYMR,Kymera Therapeutics,20260911,114.96,47.3,51.6,61.6,40.7,83.7,127.31,46.2,-9.7,0.5,31.5,260
396,SMNNY,Shimano (ADR),20260911,11.66,37.7,52.6,62.9,37.7,80.5,13.11,9.39,-11.1,-7.2,12.7,260
397,GLNCY,GLENCORE PLC,20260911,16.31,59.4,68.9,55.8,32.7,74.7,17,7.83,-4.1,10.9,5.4,260
398,NOVT,Novanta,20260911,146.56,47.4,47.5,63.3,36.1,64.2,168.75,99.22,-13.1,-12.4,-5.5,260
399,IDCBY,Industrial And Commercial Bank Of China (ADR),20260911,19.34,57.9,61.0,52.8,33.4,75.7,19.69,13.38,-1.8,5.8,5.4,260
400,QSR,Restaurant Brands International,20260911,76.96,47.9,62.0,59.3,39.6,70.6,81.57,60.67,-5.7,0.5,1.8,260
401,CSGP,CoStar,20260911,30.46,46.8,51.4,62.9,26.6,62.9,89.26,27.14,-65.9,-7.8,-4.7,260
402,LFUS,Littelfuse,20260911,432.3,54.4,45.3,55.5,34.4,64.8,488.16,233.58,-11.4,-3.7,-7.7,260
403,WCN,Waste Connections,20260911,159.74,35.7,51.3,47.3,34.7,69.6,177.39,148.7,-9.9,-3.5,1.9,260
404,GRMN,Garmin,20260911,282.67,51.6,41.5,75.7,37.0,80.7,311.95,184.06,-9.4,-9.0,20.8,260
405,AIT,Applied Industrial Technologies,20260911,323.78,41.2,36.7,62.9,33.0,70.4,361.95,239.46,-10.5,-9.3,-0.0,260
406,RGA,Reinsurance Group of America,20260911,248.72,56.2,71.7,69.4,50.3,75.8,255.91,178.4,-2.8,-0.3,19.2,260
407,UBS,UBS Group,20260911,54.58,53.7,63.2,57.9,49.9,74.2,55.72,35.48,-2.0,1.6,8.2,260
408,ROL,Rollins,20260911,34.73,31.3,34.5,26.8,22.6,51.2,64.87,34.54,-46.5,-4.1,-25.4,260
409,TAP,Molson Coors Beverage,20260911,38.93,39.8,46.8,54.0,35.7,62.6,52.58,37.99,-26.0,-6.5,-3.0,260
410,CM,Canadian Imperial Bank of Commerce,20260911,114.64,44.3,52.6,64.9,37.1,69.5,123.74,76.67,-7.4,-6.3,1.1,260
411,CVS,CVS Health,20260911,94.66,43.2,51.2,33.8,28.7,74.3,109.92,69.04,-13.9,-0.3,-5.4,260
412,KMX,CarMax,20260911,61.32,54.1,61.2,64.2,50.0,72.8,64.22,30.88,-4.5,2.1,17.7,260
413,SEIC,SEI Investments,20260911,106.93,48.9,70.5,75.3,40.8,81.4,111.63,74.74,-4.2,0.5,17.9,260
414,PLXS,Plexus,20260911,255.34,54.6,41.9,49.4,34.4,69.4,303.82,132.74,-16.0,-3.3,-12.3,260
