rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
304,CMCSA,Comcast,20260911,25.2,44.8,57.2,65.6,26.7,68.4,31.68,21.92,-20.4,-3.7,8.0,260
305,KGC,Kinross Gold,20260911,29.13,49.4,61.8,61.0,34.9,79.7,37.82,22.05,-23.0,8.8,4.4,260
306,QLYS,Qualys,20260911,150.28,33.3,50.4,78.0,33.3,88.9,195.88,76.2,-23.3,-23.3,32.2,260
307,FIS,Fidelity National Information Services,20260911,38.14,37.6,53.4,56.5,33.1,69.1,66.05,37.29,-42.3,-12.6,-2.3,260
308,BAM,Brookfield Asset Management,20260911,47.26,35.7,47.7,73.2,35.5,75.2,57.41,41.58,-17.7,-14.6,-1.8,260
309,CMG,Chipotle Mexican Grill,20260911,36.2,51.1,58.9,45.5,41.8,68.8,42.36,28.18,-14.5,11.0,11.0,260
310,SIEGY,SIEMENS AG,20260911,153.37,39.7,41.7,57.5,31.5,65.9,167.55,116.31,-8.5,-6.5,-2.8,260
311,ADDYY,adidas AG,20260911,82.42,29.0,36.7,39.5,29.0,69.2,111.68,74.33,-26.2,-10.4,-18.3,260
312,DOCU,DocuSign,20260911,65.65,59.2,64.3,70.8,35.6,70.8,85.01,41.75,-22.8,2.4,47.8,260
313,TMUS,T-Mobile US,20260911,182.33,52.2,60.6,53.2,30.5,63.4,236.72,166.77,-23.0,0.0,-0.5,260
314,JBL,Jabil,20260911,318.08,50.2,42.1,65.2,31.2,65.2,385.55,192.34,-17.5,-14.1,-15.3,260
315,IDCBY,Industrial And Commercial Bank Of China (ADR),20260911,19.34,57.9,61.0,52.8,33.4,75.7,19.69,13.38,-1.8,5.8,5.4,260
316,DINO,HF Sinclair,20260911,107.84,73.3,74.1,64.8,38.4,83.1,108.31,44.83,-0.4,17.4,63.0,260
317,GFI,Gold Fields,20260911,45.1,58.1,66.7,63.0,32.5,78.0,58.53,30.56,-22.9,16.7,16.4,260
318,WPM,Wheaton Precious Metals,20260911,154.12,59.2,64.1,66.6,34.1,81.3,164.99,93.81,-6.6,17.0,20.3,260
319,VEEV,Veeva Systems,20260911,262.4,56.9,73.6,82.6,37.8,82.6,306.22,151.43,-14.3,3.9,60.6,260
320,HNGE,Hinge Health,20260911,88.59,50.8,56.6,60.6,40.1,88.1,92.85,31.17,-4.6,1.3,30.6,260
321,LYFT,Lyft Inc,20260911,15.32,38.6,54.9,60.7,33.6,69.1,24.57,12.65,-37.6,-10.6,7.3,260
322,PINS,Pinterest,20260911,19.05,30.8,34.3,50.8,23.2,70.7,36.49,15.42,-47.8,-18.3,-10.0,260
323,BKNG,Booking Holdings,20260911,173.92,30.3,43.5,71.0,29.2,73.2,221.01,153.37,-21.3,-18.3,-0.8,260
324,FDS,FactSet Research Systems,20260911,259.71,36.1,65.6,62.5,34.2,68.7,363.98,187.46,-28.6,-9.2,9.7,260
325,CGNX,Cognex,20260911,64.22,55.6,46.6,44.0,34.5,66.5,72.32,34.65,-11.2,4.4,-1.7,260
326,CORZ,Core Scientific,20260911,17.94,45.9,44.3,42.4,29.6,64.4,29.16,13.57,-38.5,-9.3,-36.1,260
327,NBIX,Neurocrine Biosciences,20260911,156.22,45.8,48.6,32.6,32.6,73.6,185.5,123.1,-15.8,3.6,-0.1,260
328,COO,Cooper Companies,20260911,53.91,14.5,40.8,66.3,14.5,75.1,84.32,53.91,-36.1,-29.6,-20.0,260
329,PSX,Phillips 66,20260911,259.47,74.6,74.8,76.5,37.1,81.5,260.78,123.11,-0.5,12.1,51.7,260
330,ROIV,Roivant Sciences,20260911,40.82,67.6,43.2,59.9,41.4,77.7,41.81,13.95,-2.4,12.5,34.2,260
331,HCA,HCA Healthcare,20260911,426.94,59.6,49.1,56.6,34.6,67.2,543.23,360.6,-21.4,3.7,7.6,260
332,IFNNY,INFINEON TECHNOLOG,20260911,67.57,49.6,40.8,45.6,30.4,62.8,102.41,36.53,-34.0,-5.7,-25.2,260
361,VSAT,Viasat,20260911,74.31,50.2,46.2,56.2,35.6,69.2,89.81,28.41,-17.3,-10.4,19.0,260
362,CHKP,Check Point Software,20260911,131.64,48.6,58.0,55.6,37.2,65.5,206.91,112.47,-36.4,-1.9,7.9,260
363,SLB,SLB Ltd,20260911,56.06,56.2,62.6,56.8,25.7,76.5,59.79,30.96,-6.2,8.2,6.2,260
364,MBLY,Mobileye Global,20260911,8.25,43.5,42.9,53.2,31.5,60.1,15.54,6.56,-46.9,-7.3,-14.2,260
365,RBC,RBC Bearings,20260911,494.83,39.1,29.8,39.7,24.4,69.5,648.89,369.71,-23.7,-10.7,-20.3,260
366,IONS,Ionis Pharmaceuticals,20260911,54.21,35.5,44.9,42.1,22.8,75.8,86.5,51.77,-37.3,-3.0,-25.8,260
367,A,Agilent Technologies,20260911,146.93,48.1,52.5,71.4,40.7,80.5,159,109.78,-7.6,-1.6,14.7,260
368,CLF,Cleveland-Cliffs,20260911,12.06,53.7,58.2,57.8,31.2,66.7,16.18,7.82,-25.5,-0.7,-9.1,260
369,IOT,Samsara,20260911,38.38,47.9,49.7,61.6,36.9,67.2,45.22,24.25,-15.1,-6.7,17.5,260
370,ADM,Archer Daniels Midland,20260911,86.72,65.3,60.2,49.3,36.9,75.2,86.91,54.41,-0.2,8.9,11.9,260
371,BN,Brookfield,20260911,38.22,27.4,36.7,62.2,25.5,62.2,48.84,38.05,-21.7,-15.3,-16.3,260
372,EGO,Eldorado Gold,20260911,43.75,56.8,59.3,66.0,37.1,78.9,49.16,24.65,-11.0,14.2,26.7,260
373,DECK,Deckers Outdoor,20260911,81.27,33.6,34.1,37.8,29.5,56.0,120.94,79.54,-32.8,-12.9,-26.2,260
374,DASH,DoorDash,20260911,201.95,40.8,54.8,67.9,36.2,77.1,281.74,146.6,-28.3,-6.6,18.8,260
375,OTIS,Otis Worldwide,20260911,69.1,40.4,48.4,50.6,32.9,59.7,92.5,67.89,-25.3,-4.8,-5.4,260
376,NTSK,Netskope,20260911,14.7,53.5,51.6,70.2,37.4,77.0,25.79,7.73,-43.0,-9.2,64.2,247
377,HAL,Halliburton,20260911,35.84,53.1,65.3,46.5,26.8,68.1,42.6,21.36,-15.9,9.6,-3.2,260
378,MOD,Modine Manufacturing,20260911,189.3,46.7,42.6,43.5,26.6,58.6,306.89,119.68,-38.3,-7.0,-33.6,260
379,RACE,Ferrari,20260911,413.78,53.2,55.6,65.3,44.5,73.5,498.33,311.04,-17.0,0.4,13.0,260
380,EBAY,eBay,20260911,107.75,54.0,49.4,40.5,35.8,66.1,118.27,78.69,-8.9,3.3,-1.1,260
381,NE,Noble,20260911,45.28,52.7,60.2,58.9,22.7,67.4,53.23,25.47,-14.9,3.3,5.2,260
382,BG,Bunge,20260911,122.41,59.8,60.1,50.1,27.2,66.4,130.59,75.21,-6.3,9.3,3.2,260
383,DPZ,Domino's Pizza,20260911,311.6,34.8,53.1,56.2,29.3,71.8,447.98,283.03,-30.4,-11.2,-2.8,260
384,CDE,Coeur Mining,20260911,20.58,54.6,62.9,60.8,35.0,71.1,27.12,13.8,-24.1,11.5,9.5,260
385,CE,Celanese Corp,20260911,46.09,53.5,49.0,44.9,29.6,55.4,69.19,35.47,-33.4,4.0,-11.2,260
386,CL,Colgate-Palmolive,20260911,86.8,33.5,45.2,53.9,33.5,66.4,97.97,73.64,-11.4,-6.6,-3.7,260
387,CRUS,Cirrus Logic,20260911,118.79,51.7,35.7,30.0,21.3,51.7,178.9,108.48,-33.6,-2.0,-26.1,260
388,NTRA,Natera,20260911,328.93,60.1,61.8,66.1,44.7,79.3,338.7,160.21,-2.9,5.8,49.4,260
389,APA,Apache,20260911,44.73,63.6,65.5,63.8,32.3,75.0,44.84,21.16,-0.2,11.8,31.5,260
390,VRSN,VeriSign,20260911,292.71,56.2,58.2,54.1,25.2,67.3,309.09,210.31,-5.3,2.2,7.2,260
