date,open,high,low,close,volume,position
2019-01-09,519.250,523.750,518.250,519.501,0,0
2019-01-10,519.500,520.250,512.000,513.751,0,0
2019-01-11,513.750,523.750,512.750,519.752,0,0
2019-01-14,519.750,523.500,513.250,514.751,0,0
2019-01-15,514.750,518.250,508.000,511.501,0,0
2019-01-16,511.500,516.750,511.000,512.001,0,0
2019-01-17,512.000,522.500,509.000,518.001,0,0
2019-01-18,518.000,522.750,515.250,516.746,0,0
2019-01-21,516.751,516.750,516.750,516.751,0,0
2019-01-22,516.750,526.000,514.250,521.751,0,0
2019-01-23,522.500,527.000,521.750,527.001,0,0
2019-01-24,526.750,529.000,521.000,521.251,0,0
2019-01-25,521.250,523.000,516.750,521.000,0,0
2019-01-28,521.000,523.500,516.000,518.001,0,0
2019-01-29,518.000,522.000,510.750,513.751,0,0
2019-01-30,513.750,518.000,511.750,517.751,0,0
2019-01-31,517.750,520.000,513.500,516.501,0,0
2019-02-01,516.500,526.500,515.250,524.505,0,0
2019-02-04,524.500,529.000,521.250,525.251,0,0
2019-02-05,525.250,528.250,520.500,527.501,0,0
2019-02-06,527.500,531.250,524.250,524.251,0,0
2019-02-07,524.250,525.250,512.500,512.751,0,0
2019-02-08,512.750,522.250,512.750,518.000,0,0
2019-02-11,518.000,519.000,512.000,518.251,0,0
2019-02-12,518.250,520.750,514.500,520.001,0,0
2019-02-13,520.000,524.000,518.750,521.501,0,0
2019-02-14,521.500,522.500,506.000,507.251,0,0
2019-02-15,507.250,508.750,499.250,503.252,0,0
2019-02-18,503.251,503.250,503.250,503.251,0,0
2019-02-19,503.250,505.250,488.500,489.001,0,0
2019-02-20,489.000,493.500,475.750,479.751,0,0
2019-02-21,479.750,491.500,479.750,487.001,0,0
2019-02-22,487.000,493.000,484.500,485.002,0,0
2019-02-25,485.000,490.000,466.250,466.251,0,0
2019-02-26,466.250,468.000,456.250,460.251,0,0
2019-02-27,460.250,467.750,458.250,459.501,0,0
2019-02-28,459.500,460.500,452.250,452.751,0,0
2019-03-01,458.750,461.250,447.250,457.247,0,0
2019-03-04,457.250,461.250,454.250,455.501,0,0
2019-03-05,455.500,464.000,453.000,464.001,0,0
2019-03-06,464.000,464.250,449.250,449.751,0,0
2019-03-07,449.750,451.750,437.500,438.001,0,0
2019-03-08,438.000,444.250,434.250,438.497,0,0
2019-03-11,439.750,441.750,427.000,427.751,0,0
2019-03-12,428.750,457.000,427.500,452.251,0,0
2019-03-13,455.500,456.000,440.250,447.501,0,0
