rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
344,LIN,Linde,20260901,486.76,45.8,45.6,35.2,30.2,68.6,546.64,386.85,-11.0,0.4,-4.2,260
345,TJX,TJX Companies,20260901,133.27,21.6,25.4,52.9,20.6,70.6,167.88,133.27,-20.6,-15.1,-16.8,260
346,RSG,Republic Services,20260901,223.29,60.1,59.0,38.9,38.2,65.6,231.19,197.15,-3.4,7.5,6.6,260
347,KGC,Kinross Gold,20260901,29.43,53.5,79.7,46.6,28.5,79.7,37.82,21.26,-22.2,25.0,12.5,260
352,CLF,Cleveland-Cliffs,20260901,11.54,50.3,50.4,62.7,31.2,66.7,16.18,7.82,-28.7,-6.3,-14.7,260
353,IQV,IQVIA Holdings,20260901,258.35,67.0,71.8,61.6,39.8,80.8,262.38,156.66,-1.5,13.2,40.8,260
354,FDX,FedEx,20260901,324.88,49.5,60.6,49.5,41.0,68.8,339.35,177.07,-4.3,3.7,-1.5,260
355,SUNB,Sunbelt Rentals Holdings,20260901,67.07,29.3,45.0,62.5,29.3,67.6,85.18,62.44,-21.3,-16.6,-14.6,128
356,LYFT,Lyft Inc,20260901,16.77,49.6,62.4,66.5,39.3,69.1,24.57,12.65,-31.7,0.2,22.9,260
357,SCHW,Charles Schwab,20260901,108.28,51.2,67.1,67.9,46.0,76.4,113.65,85.1,-4.7,2.1,22.2,260
358,CAKE,Cheesecake Factory,20260901,108.36,54.7,67.3,86.2,54.7,89.9,117.29,42.61,-7.6,2.7,64.3,260
359,AS,Amer Sports,20260901,29.46,30.4,36.6,56.8,30.4,60.0,41.96,29.46,-29.8,-18.7,-13.6,260
360,RIO,Rio Tinto,20260901,101.86,56.1,71.3,61.5,30.1,71.3,109.63,58.89,-7.1,5.1,3.4,260
361,NTSK,Netskope,20260901,14.05,49.3,46.9,64.8,33.4,77.0,25.79,7.73,-45.5,1.8,45.8,240
362,YMM,Full Truck Alliance,20260901,8.51,40.2,44.9,66.1,33.5,69.6,13.62,7.47,-37.5,-11.8,0.0,260
363,STZ,Constellation Brands,20260901,130.63,44.0,52.1,46.4,32.9,62.7,164.28,125.0,-20.5,-0.6,-6.6,260
364,TXG,10x Genomics,20260901,59.98,57.0,71.5,63.3,55.6,75.2,65.12,11.34,-7.9,25.3,93.2,260
365,FLEX,Flex Ltd,20260901,106.86,38.9,39.2,50.5,30.4,64.2,162.07,53.65,-34.1,-15.7,-29.7,260
366,SFD,Smithfield Foods,20260901,21.84,26.1,28.9,44.3,26.1,70.0,28.82,20.15,-24.2,-12.6,-17.6,260
367,AG,First Majestic Silver,20260901,19.86,53.5,66.8,49.9,30.5,68.0,31.96,9.05,-37.9,20.5,17.0,260
368,LSCC,Lattice Semiconductor,20260901,111.68,37.6,39.7,55.0,34.6,61.2,155.27,61.73,-28.1,-19.1,-17.6,260
369,CAMT,Camtek,20260901,128.14,35.8,45.6,51.4,34.1,62.8,207.46,76.73,-38.2,-15.5,-22.0,260
370,OKE,ONEOK Inc,20260901,95.69,60.1,50.2,45.4,41.8,69.1,97.07,61.95,-1.4,9.2,9.7,260
371,NXPI,NXP Semiconductors,20260901,222.4,36.8,36.8,36.4,27.7,58.9,331.55,181.81,-32.9,-6.4,-24.6,260
372,IFNNY,INFINEON TECHNOLOG,20260901,63.91,38.9,37.8,47.0,30.4,62.8,102.41,36.33,-37.6,-13.6,-24.8,260
373,MFC,Manulife Financial,20260901,42.14,40.7,51.6,70.9,40.1,76.5,44.4,29.37,-5.1,-5.1,9.8,260
374,CHRD,Chord Energy,20260901,150.41,65.0,54.9,58.0,25.9,68.2,150.41,81.47,0.0,10.9,12.6,260
375,BMO,Bank of Montreal,20260901,168.3,32.2,40.8,58.5,32.2,80.7,185.81,117.09,-9.4,-6.4,3.1,260
376,SAIC,Science Applications International,20260901,126.78,56.4,61.5,61.1,39.4,71.7,128.96,81.63,-1.7,5.3,11.2,260
377,STLA,Stellantis NV,20260901,5.35,46.3,42.0,48.5,24.3,52.1,12.12,5.05,-55.9,-8.7,-24.8,260
378,KR,The Kroger Co.,20260901,57.94,52.6,55.8,46.4,25.5,59.6,74.69,55.15,-22.4,0.9,-8.2,260
379,CVE,Cenovus Energy,20260901,33.13,65.9,54.0,53.9,33.2,72.4,33.13,15.5,0.0,15.3,18.1,260
380,CORT,Corcept Therapeutics,20260901,113.38,53.1,72.2,65.1,53.0,86.8,123.57,32.15,-8.2,3.3,56.1,260
381,SYM,Symbotic,20260901,38.22,39.0,45.1,62.2,31.7,62.2,87.3,38.22,-56.2,-19.5,-13.2,260
382,GELHY,Geely Automobile Holdings,20260901,44.76,38.4,51.7,50.2,22.6,64.5,62.47,38.01,-28.4,-7.5,-1.3,260
383,WBD,Warner Bros Discovery,20260901,28.32,58.9,72.2,44.2,33.4,72.2,29.98,11.62,-5.5,9.8,7.9,260
384,BDX,Becton Dickinson & Co,20260901,187.12,64.2,73.3,68.1,39.1,78.5,192,136.13,-2.5,10.0,24.7,260
385,HMY,Harmony Gold Mining,20260901,19.23,48.2,72.4,60.3,34.3,77.9,25.54,13.06,-24.7,13.9,22.4,260
386,IOT,Samsara,20260901,39.06,50.2,53.0,58.4,36.9,67.2,45.22,24.25,-13.6,1.2,12.2,260
387,CROX,Crocs,20260901,115.28,33.3,41.2,62.0,33.3,75.7,141.19,73.39,-18.4,-18.4,-3.4,260
388,IAG,Iamgold,20260901,19.29,53.2,77.4,47.6,34.1,77.4,24.57,9.43,-21.5,30.3,25.1,260
389,SMFG,Sumitomo Mitsui Financial,20260901,26.03,56.9,48.2,46.7,41.5,73.9,26.5,14.97,-1.8,4.7,12.4,260
390,HAS,Hasbro,20260901,93.2,52.1,65.5,59.9,25.5,74.2,103.58,68.73,-10.0,2.6,11.5,260
391,EW,Edwards Lifesciences,20260901,90.74,53.7,54.4,57.9,32.7,71.5,95.18,72.65,-4.7,1.3,5.6,260
392,SBSW,Sibanye Stillwater,20260901,11.66,59.2,75.2,59.3,26.5,76.7,20.56,7.86,-43.3,22.0,15.2,260
393,KEP,Korea Electric Power,20260901,11.66,47.4,49.8,53.7,29.4,56.5,23.26,11.18,-49.9,-5.5,-5.9,260
394,ALL,Allstate,20260901,257.87,50.8,50.0,60.6,46.3,75.0,273.97,186.39,-5.9,-1.4,17.2,260
395,IDCBY,Industrial And Commercial Bank Of China (ADR),20260901,19.54,66.9,65.8,55.7,33.4,75.7,19.54,13.38,0.0,5.9,13.3,260
396,BUD,Anheuser-Busch Inbev,20260901,79.13,45.5,42.8,57.6,35.5,65.8,86.48,56.92,-8.5,-6.5,0.8,260
397,HSY,Hershey,20260901,176,41.5,58.7,52.7,32.7,64.5,232.65,157.56,-24.3,-0.9,-3.9,260
398,ANF,Abercrombie & Fitch,20260901,140.68,69.1,55.7,69.5,50.0,79.1,148.42,65.61,-5.2,27.7,86.7,260
399,SPXC,SPX Technologies,20260901,192.13,34.8,39.8,49.6,28.0,67.6,246.41,180.71,-22.0,-11.0,-15.7,260
400,SHW,Sherwin-Williams,20260901,329.95,38.1,52.3,64.4,37.5,72.4,371.7,292.32,-11.2,-8.5,8.3,260
401,KRMN,Karman Holdings,20260901,41.09,27.6,38.9,58.2,27.6,69.2,115.29,41.09,-64.4,-23.9,-16.9,260
402,RACE,Ferrari,20260901,410.21,51.0,61.0,64.5,44.5,73.5,498.33,311.04,-17.7,1.8,18.2,260
403,GLXY,Galaxy Digital,20260901,23.43,51.3,58.1,44.2,29.3,61.2,42.86,16.84,-45.3,5.8,-6.8,260
404,AMRZ,Amrize,20260901,42.81,34.0,36.9,54.5,34.0,58.1,65.06,42.81,-34.2,-17.2,-19.9,260
405,RRX,Regal Rexnord,20260901,157.01,30.4,30.9,56.2,29.9,64.1,238.19,127.98,-34.1,-28.6,-23.1,260
406,GMAB,Genmab,20260901,33.29,61.7,74.3,58.0,39.4,81.6,35.34,23.85,-5.8,14.7,32.4,260
407,LGFRY,LONGFOR GROUP HLDG,20260901,7.7,39.3,50.7,47.2,26.6,59.6,15.32,7.62,-49.7,-9.4,-20.7,260
