rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
304,DASH,DoorDash,20260914,203.54,42.4,45.6,68.4,36.2,77.1,281.74,146.6,-27.8,-6.2,22.9,260
305,COP,ConocoPhillips,20260914,136.67,65.6,63.2,65.0,30.0,74.6,137.35,83.04,-0.5,8.5,23.7,260
306,YUM,Yum! Brands,20260914,146.33,45.6,48.2,45.2,34.7,71.8,166.65,135.58,-12.2,-0.7,-4.5,260
307,HLT,Hilton Worldwide,20260914,310.6,42.6,39.2,53.4,34.4,65.2,350.06,256.25,-11.3,-5.0,-11.0,260
308,RIG,Transocean,20260914,5.45,41.9,54.0,61.7,27.7,67.8,7.58,3.08,-28.1,-5.4,-2.3,260
309,DOCU,DocuSign,20260914,69.76,66.3,68.3,64.9,37.1,70.8,85.01,41.75,-17.9,12.4,63.8,260
310,DKILY,Daikin Industries (ADR),20260914,13.38,48.5,40.5,29.5,26.3,71.6,16.25,11.21,-17.7,0.6,-8.9,260
311,JKHY,Jack Henry & Associates,20260914,164.55,55.3,57.5,52.8,32.7,72.3,190.35,122.97,-13.6,7.7,32.9,260
312,ECHO,EchoStar,20260914,93.89,59.7,52.0,49.4,29.8,59.9,141.8,66.93,-33.8,2.2,-15.9,260
313,GH,Guardant Health,20260914,167.84,56.9,50.2,51.3,45.3,81.1,170.92,54.79,-1.8,6.8,30.0,260
314,GWRE,Guidewire Software,20260914,153,41.8,41.5,64.1,31.7,75.0,254.23,102.69,-39.8,-12.9,37.6,260
315,P,Everpure,20260914,93.78,46.7,53.1,84.1,41.2,84.1,118.16,56.99,-20.6,-20.6,29.0,260
316,CAVA,CAVA Group,20260914,54.89,31.7,36.9,61.7,27.8,62.0,97.39,43.59,-43.6,-26.2,-37.7,260
317,AON,Aon PLC,20260914,311.54,36.1,35.2,49.8,28.0,71.3,380.39,302.69,-18.1,-12.4,-4.4,260
318,TRV,The Travelers Companies,20260914,378.05,61.0,52.0,53.6,46.7,83.3,395.87,257.63,-4.5,2.4,23.9,260
319,HNGE,Hinge Health,20260914,94.79,60.8,59.0,62.1,40.1,88.1,94.79,31.17,0.0,7.1,41.4,260
320,YMM,Full Truck Alliance,20260914,8.15,34.6,44.9,41.1,33.5,69.6,13.62,7.47,-40.2,-7.5,2.9,260
321,SBSW,Sibanye Stillwater,20260914,11.91,52.1,66.2,67.7,31.0,76.7,20.56,8,-42.1,10.6,17.3,260
322,ADSK,Autodesk,20260914,228.93,46.9,35.3,63.4,26.0,72.1,324.86,187.72,-29.5,-9.0,18.6,260
323,CME,CME Group,20260914,280.46,60.0,60.8,64.4,21.8,71.9,315.71,217.56,-11.2,4.4,11.6,260
324,NYT,New York Times,20260914,70.34,59.6,46.2,36.2,29.8,60.4,85.59,54.2,-17.8,8.6,-5.2,260
325,BN,Brookfield,20260914,37.61,25.2,36.0,51.3,25.2,62.2,48.75,37.61,-22.9,-14.1,-15.8,260
326,AS,Amer Sports,20260914,27.55,31.3,35.3,37.7,27.4,60.0,41.96,27.41,-34.3,-16.2,-21.5,260
352,CBOE,Cboe Global Markets,20260914,284.5,43.5,51.6,56.8,24.5,69.6,364.92,230.34,-22.0,-3.7,12.0,260
353,VRNS,Varonis Systems,20260914,47.48,61.2,58.6,56.9,41.0,85.0,63.31,20.19,-25.0,5.5,43.5,260
354,QXO,QXO Inc,20260914,12.11,34.3,43.7,46.4,33.5,58.2,27.07,12.11,-55.3,-16.5,-26.9,260
355,FDS,FactSet Research Systems,20260914,276.93,46.1,57.2,59.9,34.2,68.7,355.47,187.46,-22.1,-1.9,21.8,260
356,UHS,Universal Health Services,20260914,173.25,54.6,50.9,59.1,31.2,68.6,243.12,141.0,-28.7,2.0,22.8,260
357,HTHT,H World Group,20260914,43.12,42.6,50.2,48.8,31.2,72.2,53.59,35.21,-19.5,5.0,0.7,260
358,VRSK,Verisk Analytics,20260914,186.53,51.2,46.0,41.7,36.6,70.4,259.14,156.0,-28.0,3.0,6.7,260
359,AVT,Avnet,20260914,92.34,51.8,53.5,60.6,39.5,67.8,99.63,43.47,-7.3,-3.1,3.2,260
360,JBL,Jabil,20260914,298.72,41.4,44.9,61.2,31.2,65.2,385.55,192.34,-22.5,-17.7,-20.3,260
361,RNG,RingCentral,20260914,72.32,64.2,70.4,69.3,34.1,80.6,76.36,24.69,-5.3,12.1,103.9,260
362,SQM,Sociedad Quimica Y Minera De Chile,20260914,69.73,38.1,49.8,58.7,30.8,73.3,92.85,39.56,-24.9,-4.4,-14.4,260
363,CHRD,Chord Energy,20260914,151.22,62.9,57.7,55.6,25.9,68.2,152.01,81.47,-0.5,11.1,20.2,260
364,SPXC,SPX Technologies,20260914,183.19,33.4,40.1,51.0,28.0,67.6,246.41,180.71,-25.7,-15.7,-22.1,260
365,DXCM,DexCom,20260914,84.68,45.8,52.9,67.4,40.4,72.6,92.34,54.84,-8.3,-5.6,18.9,260
366,FTAI,FTAI Aviation,20260914,176,35.9,44.0,47.8,33.4,62.0,308.31,151.95,-42.9,-18.9,-36.4,260
367,CSGP,CoStar,20260914,31.52,52.5,47.4,59.4,26.6,62.9,89.26,27.14,-64.7,-2.7,3.5,260
368,STLA,Stellantis NV,20260914,5.26,44.8,52.9,36.6,24.3,52.9,12.12,5.05,-56.6,-1.9,-18.7,260
369,MBLY,Mobileye Global,20260914,8.16,41.8,48.1,53.5,31.5,60.1,15.54,6.56,-47.5,-8.5,-6.5,260
370,ATEYY,Advantest (ADR),20260914,198.5,43.3,54.3,69.3,38.2,71.5,237.44,94.29,-16.4,-14.1,5.9,260
371,VIST,Vista Energy,20260914,76.41,59.1,58.1,54.2,24.2,67.0,79.25,33.7,-3.6,11.9,11.5,260
372,TJX,TJX Companies,20260914,125.99,18.2,22.8,41.6,17.5,63.3,167.88,125.99,-25.0,-17.2,-23.0,260
373,EXE,Expand Energy,20260914,93.4,41.3,58.3,57.2,33.5,67.8,120.76,86.43,-22.7,-1.5,7.4,260
374,RRX,Regal Rexnord,20260914,153.87,34.7,38.0,37.4,29.9,64.1,238.19,127.98,-35.4,-12.3,-30.4,260
375,WWD,Woodward,20260914,324.67,33.6,43.3,44.9,30.1,72.4,436.05,236.62,-25.5,-12.3,-25.3,260
376,OC,Owens-Corning,20260914,128.95,35.7,42.2,61.0,30.6,77.4,158.92,96.37,-18.9,-16.6,4.8,260
377,CDW,CDW Corp,20260914,151.7,57.6,61.0,51.0,44.5,69.3,163.95,98.25,-7.5,9.3,20.3,260
378,SBHMY,SINO BIOPHARMACEUT,20260914,14.54,73.0,49.8,38.8,2.3,84.7,19.68,6.36,-26.1,16.3,-15.6,260
379,PHM,PulteGroup,20260914,118.68,38.4,43.7,51.5,32.4,73.0,141.65,109.64,-16.2,-8.6,-2.4,260
380,PSMT,Pricesmart,20260914,168.76,39.2,45.9,45.6,30.7,80.9,197.13,113.62,-14.4,-6.0,-5.1,260
381,SU,Suncor Energy,20260914,68.72,61.3,57.5,59.5,26.9,72.9,69.02,37.02,-0.4,5.1,22.9,260
