rank,code,name,last_date,price,rsi14,rsi14_5d,rsi14_20d,rsi60_min,rsi60_max,hi52,lo52,off_hi52,ret20,ret60,bars
323,ADDYY,adidas AG,20260902,86.43,36.6,38.0,41.0,33.3,74.7,111.68,74.33,-22.6,-8.2,-8.8,260
324,HSY,Hershey,20260902,177.43,44.2,55.4,53.4,32.7,64.5,232.65,157.56,-23.7,-0.4,1.7,260
325,DASH,DoorDash,20260902,226.24,59.5,77.1,66.6,40.0,77.1,281.74,146.6,-19.7,9.2,48.4,260
326,ROK,Rockwell Automation,20260902,425.36,40.5,41.1,43.8,34.0,65.1,493.56,329.34,-13.8,-5.2,-5.5,260
327,KSHTY,KUAISHOU TECHNOLOGY UNSPON ADS EACH REP 0.2 ORD SHS CLASS B,20260902,0.84,34.5,35.7,50.5,30.0,59.9,2.55,0.83,-67.1,-25.4,-26.7,260
328,UEC,Uranium Energy,20260902,11.62,50.1,67.8,55.4,29.9,70.7,20.14,9.04,-42.3,8.4,-7.9,260
329,SHEL,Shell,20260902,92.8,61.1,56.9,54.6,25.4,72.1,93.65,68.25,-0.9,6.7,8.0,260
330,FTI,TechnipFMC,20260902,79.67,64.4,54.1,45.1,36.3,68.8,79.76,35.45,-0.1,15.1,16.0,260
331,AES,The AES Corp,20260902,14.8,65.2,56.5,64.1,43.5,68.5,16.87,11.92,-12.3,0.7,1.8,260
332,FIS,Fidelity National Information Services,20260902,41.87,51.2,43.2,50.9,32.0,69.1,66.81,37.72,-37.3,-2.3,7.1,260
333,SFTBY,SoftBank Group (ADR),20260902,15.66,40.5,44.0,52.3,30.6,55.6,28.68,10.91,-45.4,-13.7,-30.9,260
334,EXC,Exelon,20260902,43.97,39.2,41.0,44.7,34.0,63.3,49.82,41.61,-11.7,-3.9,-1.9,260
335,WYNN,Wynn Resorts,20260902,91.52,33.1,40.1,56.8,29.8,65.1,132.13,90.6,-30.7,-9.3,-12.5,260
336,MBGYY,MERCEDES-BENZ GROUP AG UNSP ADR EACH REP 0.25 ORD SHS,20260902,13.36,52.8,43.4,58.5,28.5,64.0,16.93,12.25,-21.1,-2.1,-3.5,260
337,RGEN,Repligen,20260902,172.94,56.3,73.8,66.1,41.1,76.5,182.03,102.87,-5.0,9.0,38.0,260
338,KKR,KKR & Co,20260902,106.43,50.2,55.4,61.5,35.5,71.7,148.27,83.56,-28.2,0.9,14.4,260
339,DPZ,Domino's Pizza,20260902,346.68,52.9,52.2,68.9,29.3,71.8,457.77,283.03,-24.3,-5.4,11.3,260
340,CHWY,Chewy,20260902,24.17,59.0,50.8,66.0,28.0,66.7,42.33,17.51,-42.9,0.6,20.0,260
341,NTNX,Nutanix,20260902,66.85,59.0,61.4,70.5,43.6,80.1,81.12,34.41,-17.6,9.7,28.9,260
342,EBAY,eBay,20260902,106.7,51.0,43.9,48.6,35.8,66.1,118.27,78.69,-9.8,-3.7,-1.3,260
343,ABBV,AbbVie,20260902,261.72,57.7,60.4,47.5,44.7,77.2,265.97,195.99,-1.6,6.3,18.2,260
344,TGT,Target,20260902,163.36,62.4,67.4,65.7,43.6,79.4,169.89,81.44,-3.8,11.5,32.8,260
345,HTHT,H World Group,20260902,46.74,55.3,67.2,50.6,31.2,72.2,54.63,34.71,-14.4,10.4,5.9,260
346,VIK,Viking Holdings,20260902,85.76,30.9,35.7,70.7,28.8,76.3,108.26,57.08,-20.8,-20.8,-3.7,260
347,CORT,Corcept Therapeutics,20260902,110.43,48.1,64.3,65.7,48.1,86.8,123.57,32.15,-10.6,-0.2,50.6,260
348,VICR,Vicor,20260902,181.59,37.9,40.5,43.6,31.2,67.7,379.78,48.46,-52.2,-17.1,-34.0,260
349,EC,Ecopetrol,20260902,17.51,59.3,45.8,55.5,42.1,68.8,17.89,8.21,-2.1,6.8,14.1,260
350,CHYM,Chime Financial,20260902,33.41,66.9,72.6,76.6,36.4,86.4,33.41,16.44,0.0,28.9,90.2,260
351,HONA,Honeywell Aerospace,20260902,152.55,35.3,40.8,48.1,32.3,62.2,269.95,152.55,-43.5,-25.1,,56
352,YMM,Full Truck Alliance,20260902,8.63,43.8,46.5,62.8,33.5,69.6,13.62,7.47,-36.6,-9.6,4.4,260
365,STRL,Sterling Infrastructure,20260902,457.6,33.5,37.5,37.4,28.5,61.4,993.74,273.82,-54.0,-14.6,-48.7,260
366,TJX,TJX Companies,20260902,131.31,19.9,22.8,58.0,19.9,70.6,167.88,131.31,-21.8,-17.6,-17.5,260
367,PSKY,Paramount Skydance,20260902,10.97,68.5,71.7,48.7,25.9,74.2,19.46,7.81,-43.6,25.2,6.1,260
368,NTDOY,Nintendo (ADR),20260902,13.83,63.9,67.7,57.7,32.2,76.6,24.25,10.19,-43.0,17.5,13.1,260
369,CSGP,CoStar,20260902,31.26,49.2,54.4,53.1,26.6,62.9,89.46,27.14,-65.1,3.5,-6.4,260
370,SCHW,Charles Schwab,20260902,108.24,51.1,56.0,71.2,46.8,76.4,113.65,85.1,-4.8,0.5,23.2,260
371,GM,General Motors,20260902,84.87,47.6,53.2,67.0,37.6,73.7,90.3,54.99,-6.0,-4.8,1.3,260
372,QXO,QXO Inc,20260902,13.22,42.2,46.7,57.8,33.5,58.2,27.07,12.88,-51.2,-16.9,-14.9,260
373,CPB,The Campbell's Co,20260902,23.78,58.3,52.9,58.2,39.6,72.8,32.0,19.67,-25.7,3.2,12.5,260
374,MOG.A,Moog-A,20260902,365.16,36.4,42.4,53.0,36.3,81.6,445.38,190.93,-18.0,-10.6,-1.8,260
375,UPS,United Parcel Service,20260902,103.01,44.7,52.9,46.2,37.8,69.6,115.87,77.49,-11.1,-2.8,-2.8,260
376,KRMN,Karman Holdings,20260902,40.42,26.8,37.6,59.9,26.8,69.2,115.29,40.42,-64.9,-26.7,-18.6,260
377,TU,TELUS,20260902,9.57,38.7,41.6,38.7,15.0,61.1,15.16,9.52,-36.9,-2.3,-19.4,260
378,FDS,FactSet Research Systems,20260902,306.07,62.4,60.1,61.3,34.2,68.7,368.74,187.46,-17.0,10.5,24.7,260
379,CIG,Energy Company of Minas Gerais,20260902,2.13,61.6,45.1,49.7,26.9,62.7,2.62,1.73,-18.7,-0.5,6.6,260
380,KMX,CarMax,20260902,61.43,57.1,68.9,54.1,51.2,79.0,64.22,30.88,-4.3,8.4,29.3,260
381,EQX,Equinox Gold,20260902,12.63,57.1,72.1,58.4,28.3,77.5,18.68,8.6,-32.4,22.6,16.7,260
382,RL,Ralph Lauren,20260902,336.5,25.3,35.7,49.1,25.3,68.0,413.24,299.66,-18.6,-11.6,-9.5,260
383,ENTG,Entegris,20260902,131.31,42.1,48.8,55.4,31.2,69.9,183.84,68.64,-28.6,-9.8,-1.0,260
384,DUK,Duke Energy,20260902,120.56,42.2,45.0,40.3,36.7,62.4,131.16,111.09,-8.1,-1.4,-0.4,260
385,ERAS,Erasca,20260902,16.37,39.1,58.8,54.1,39.1,74.1,22.47,1.43,-27.1,-12.1,27.2,260
386,RKT,Rocket,20260902,13.56,46.5,48.2,49.6,37.2,62.4,23.44,12.35,-42.2,-2.2,9.8,260
387,BROS,Dutch Bros,20260902,48.13,35.7,38.3,51.5,24.5,77.1,73.31,46.31,-34.3,-26.7,-14.4,260
388,SBSW,Sibanye Stillwater,20260902,12.56,67.2,67.6,63.1,26.5,76.7,20.56,7.86,-38.9,26.6,29.2,260
389,GH,Guardant Health,20260902,163.06,51.8,60.3,61.8,45.3,81.1,170.92,54.79,-4.6,-0.1,30.6,260
390,EQT,EQT Corp,20260902,55.75,64.9,61.5,46.7,28.0,64.9,67.53,48.62,-17.4,8.8,5.6,260
391,COF,Capital One Financial,20260902,216.6,52.7,53.6,67.4,39.7,70.2,254.96,174.73,-15.0,-1.9,20.5,260
392,MKSI,MKS Inc,20260902,251.38,34.4,38.5,45.8,29.1,76.4,444.39,99.82,-43.4,-19.6,-19.4,260
393,MOD,Modine Manufacturing,20260902,179.51,36.8,39.1,37.0,26.6,58.6,306.89,119.68,-41.5,-7.8,-34.8,260
394,WMG,Warner Music,20260902,28.35,60.3,58.5,41.0,25.5,60.3,34.31,23.35,-17.4,9.8,-4.8,260
