slice_id,start,end,length,ongoing,th,sector,标签,稳健,确认日偏移,区间涨跌pct,全局ER,上行ER,上行ER中位,n_up,low_n_up,下行ER,下行ER中位,n_dn,low_n_dn,EP05,EP06,ER20最大,HV20,静态corr,corr60均值,corr60最低,up分位,dn分位,hist80高up,hist80高dn,标签th3,标签th8
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLE,弱势独立下跌,稳健,-1,-10.718532575026895,0.09102349044469947,0.4985949634995108,0.40519574767884814,3,False,0.5533438941884894,0.5190920459978074,3,False,1,0,0.5827625097186014,19.50599680868484,0.7125318972086908,0.7049666475790027,0.5950831374876064,0.8571428571428571,1.0,False,False,弱势独立下跌,弱势独立下跌
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLF,高波动跟随,,-1,3.4735400740507183,0.03342630487536638,0.42138529048191475,0.4273416956480691,4,False,0.47532526768127314,0.46606315156692585,3,False,1,0,0.5833318791505836,16.529726983190706,0.8990193629733276,0.8651936685683829,0.7680305984525971,0.7142857142857143,0.6,False,False,高波动跟随,高波动跟随
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLI,中性/混合,,-1,1.6143230485574867,0.016340065560467253,0.41497450116364076,0.41734100358669113,4,False,0.503758215952879,0.5100414492075077,3,False,2,0,0.5412937281278052,16.436207658898642,0.8995331773314091,0.8715126556727009,0.7749864721355816,0.5714285714285714,0.8,False,False,中性/混合,跟随震荡
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLK,高波动跟随,,-1,7.009541191469526,0.05596264933164868,0.27521443629831926,0.17631548223916368,3,False,0.41411314217661377,0.41411314217661377,2,True,3,1,0.6208137350019057,18.835379648131454,0.9362403293279915,0.9334042391148323,0.8786519849794594,0.14285714285714285,,False,False,高波动跟随,高波动跟随
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLP,跟随震荡,,-1,7.417678059953392,0.09341296609830561,0.09341296609830561,0.09341296609830561,1,True,,,0,True,0,0,0.4757227055851797,12.14850886779943,0.714533246652642,0.6740393509611281,0.4625747657841316,,,False,False,跟随震荡,跟随震荡
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLRE,中性/混合,,-1,10.761485414728678,0.1231733563732336,0.1231733563732336,0.1231733563732336,1,True,,,0,True,0,0,0.46551712661581307,13.261741343615363,0.4525007028850494,0.44766206665907204,0.271416230968871,,,False,False,中性/混合,中性/混合
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLU,中性/混合,,-1,11.162949659768362,0.14154392299614374,0.14154392299614374,0.14154392299614374,1,True,,,0,True,2,0,0.5866664056495884,11.938434991325845,0.2860695898181987,0.24174950532554476,-0.010426958742262297,,,False,False,中性/混合,中性/混合
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLV,跟随震荡,,-1,7.046239579774483,0.08281297503554517,0.3701694413412013,0.3701694413412013,2,True,0.1609908467001563,0.1609908467001563,1,True,4,0,0.543909833852991,13.46826521341476,0.8462392468001939,0.7783530315743714,0.635209510580914,,,False,False,中性/混合,跟随震荡
S13,2019-04-30 00:00:00,2019-10-31 00:00:00,130,False,0.05,XLY,跟随震荡,,46,1.3316740971170082,0.013887221479679801,0.3048879986178598,0.14616550519513807,3,False,0.43807304863152263,0.43807304863152263,2,True,12,4,0.6917372080269872,14.734386145531415,0.935757772159913,0.9339131591457315,0.8721405112956467,0.2857142857142857,,False,False,中性/混合,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLB,跟随震荡,,27,7.975644843283991,0.0469056036285294,0.5197278727325592,0.5023692216060954,3,False,0.4356133539508444,0.24502771607019003,3,False,9,3,0.6533739337776907,18.702130847547796,0.8292610859810217,0.7897435668865387,0.6857905235636332,0.2857142857142857,0.14285714285714285,False,False,中性/混合,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLC,高波动跟随,,-1,-24.871018927700238,0.14192330061001573,0.5643467114639644,0.5341492658122058,4,False,0.448472227739884,0.4552846447187862,4,False,3,0,0.5774662400405302,23.351545920449457,0.8671432794041699,0.8464830631473333,0.7894864757758218,0.5714285714285714,0.2857142857142857,False,False,高波动跟随,高波动跟随
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLE,强势独立上涨,稳健,14,64.65464949143738,0.20678650100327692,0.6588208938791041,0.6187113053152851,6,False,0.6528708887311052,0.6982524024151714,5,False,19,4,0.7654207049724484,28.794047752175484,0.3332322664071921,0.3564643655042057,-0.1043760439664669,1.0,1.0,False,False,强势独立上涨,强势独立上涨
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLF,中性/混合,,-1,-8.239318835355558,0.046948122375715044,0.5375542848413415,0.578124995903158,4,False,0.5574039843722232,0.4368976338324858,4,False,3,0,0.5954756897313792,21.214247516971895,0.8068949585623176,0.76441718149243,0.650612717144214,0.42857142857142855,0.7142857142857143,False,False,中性/混合,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLI,中性/混合,,-1,-2.1298129809292687,0.014803726046322766,0.4185075033676143,0.40620125824563597,3,False,0.49708153168151603,0.3509048777812775,3,False,3,1,0.6344641854017793,16.8820828967452,0.8765729609590737,0.846152372221474,0.7577992753406229,0.14285714285714285,0.5714285714285714,False,False,中性/混合,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLK,高波动跟随,,26,-6.858692242304565,0.028327910886397724,0.5845161629513658,0.521810245150897,5,False,0.4661309552438249,0.5004662537828137,5,False,10,7,0.8044615709094949,26.250255566704272,0.9516784425408564,0.932914692217844,0.8950388663971924,0.7142857142857143,0.42857142857142855,False,False,高波动跟随,高波动跟随
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLP,强势独立上涨,稳健,66,12.79327407976638,0.11151859928857624,0.5273275244070488,0.5273275244070488,2,True,0.2612126371401159,0.2612126371401159,2,True,10,6,0.7884362453351029,13.318388848563602,0.567902674420919,0.5444448097109444,0.3731467534435,,,False,False,强势独立上涨,强势独立上涨
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLRE,跟随震荡,,-1,-1.4182979879409863,0.008216186384483539,0.3360980745281544,0.3360980745281544,2,True,0.4752759419743282,0.4752759419743282,2,True,4,3,0.8315524946699658,18.896222278884427,0.7189460159331169,0.6451808900675923,0.3951440447138292,,,False,False,中性/混合,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLU,强势独立上涨,临界,133,14.975737514190746,0.10763999389758737,0.4341911343560564,0.4341911343560564,2,True,0.30435256334199656,0.30435256334199656,2,True,7,3,0.6776223796784836,15.370897079444438,0.4243352697216673,0.3707927475388044,0.23859807446731768,,,False,False,中性/混合,强势独立上涨
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLV,跟随震荡,,83,3.8852770544718362,0.02816558884366102,0.34229074112488844,0.34229074112488844,2,True,0.3261354567362007,0.3261354567362007,2,True,5,3,0.6968145836417579,15.429660651973059,0.7714923391383208,0.7058631590790427,0.5383318128098867,,,False,False,跟随震荡,跟随震荡
S14,2021-09-30 00:00:00,2022-05-17 00:00:00,159,False,0.05,XLY,高波动跟随,,22,-14.598027390676926,0.05972912948377528,0.6284275061896921,0.5813607159434215,5,False,0.6106979169067207,0.6421510264913864,5,False,11,8,0.8119211451684442,26.66936906835444,0.899454421139987,0.8366222887393879,0.6873660924496731,0.8571428571428571,0.8571428571428571,False,False,高波动跟随,高波动跟随
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLB,中性/混合,,-1,-7.934417667500426,0.06540761244890048,0.3908600902018547,0.4217901465690911,3,False,0.36693908808756387,0.34890905433664604,3,False,2,0,0.5253739729582374,19.630644935515075,0.845677621252885,0.8589911730684744,0.7867068463444018,0.5714285714285714,0.25,False,False,中性/混合,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLC,强势独立上涨,稳健,41,24.629140917152625,0.15658815970277742,0.5295922047375862,0.5209606051955433,3,False,0.4630001508166018,0.4630001508166018,2,True,11,6,0.772197087553595,24.98302429353165,0.8361110961251318,0.8477368343658651,0.8054525631448335,1.0,,False,False,强势独立上涨,强势独立上涨
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLE,弱势独立下跌,稳健,-1,-14.894552503062908,0.09430928283687859,0.4598924566448274,0.4931950764899484,3,False,0.5971992767407056,0.6047461959863737,4,False,1,0,0.5165359692814531,27.646690311541455,0.5179289116646911,0.5510696739100929,0.4384847147938322,0.8571428571428571,1.0,False,False,弱势独立下跌,弱势独立下跌
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLF,中性/混合,,74,-11.055738630187673,0.10265292211971318,0.34357546733584915,0.4195782886592463,3,False,0.482937108970294,0.5413647725079578,3,False,8,3,0.67126725639434,18.903393822900405,0.8158940782503609,0.8625505431878704,0.7523427499395506,0.2857142857142857,0.75,False,False,中性/混合,中性/混合
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLI,跟随震荡,,-1,-3.5424614966721224,0.03273760293694889,0.032140577711150274,0.032140577711150274,2,True,0.580433699766395,0.580433699766395,1,True,0,0,0.4906141698215255,17.284504473718137,0.8695208657504999,0.8858571792051686,0.8266636013731488,,,False,False,中性/混合,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLK,高波动跟随,,-1,23.58939465034382,0.15347642387892663,0.34456233855975443,0.3145865858077466,3,False,0.47923754682784536,0.47923754682784536,2,True,2,0,0.5837831142098843,23.78755259930645,0.9140071638485207,0.9323511451051256,0.8367649589931319,0.42857142857142855,,False,False,高波动跟随,高波动跟随
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLP,跟随震荡,,-1,-3.5501901962680327,0.04859744295722814,0.47787394371138503,0.47787394371138503,2,True,0.3862023137934778,0.3862023137934778,2,True,4,4,0.702627789558106,11.992609702487435,0.6459561576757716,0.7074519161671587,0.5311645335314523,,,False,False,跟随震荡,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLRE,中性/混合,,-1,-5.390266204735584,0.03958284292752157,0.3155220470851014,0.35050410556259987,3,False,0.44652613170171823,0.46297382406556353,3,False,0,0,0.4626508471198691,22.904341375065336,0.7696317884041604,0.8052793531310598,0.7171592576922582,0.14285714285714285,0.5,False,False,跟随震荡,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLU,跟随震荡,,-1,-7.042914651727406,0.06777313528230029,0.2591766911680163,0.2591766911680163,2,True,0.3431450912806595,0.3431450912806595,2,True,4,1,0.6179555044027745,18.00246128641436,0.5669016242620059,0.6531964591901018,0.37227649827350157,,,False,False,跟随震荡,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLV,跟随震荡,,-1,-6.046491965364775,0.07378185487856255,0.383372658949248,0.383372658949248,2,True,0.31004923645042226,0.31004923645042226,2,True,3,1,0.6032279670524917,12.98122019718476,0.7341552131562585,0.7863478429989825,0.6465423319042489,,,False,False,跟随震荡,跟随震荡
S15,2022-11-25 00:00:00,2023-05-31 00:00:00,128,False,0.05,XLY,高波动跟随,,-1,6.912565613245469,0.04930264775959561,0.4590888196849219,0.57096016592448,3,False,0.5557473976267984,0.5557473976267984,2,True,3,1,0.6210166388078517,23.451309008903092,0.8610659328168055,0.8793417034212446,0.8328034190726141,0.7142857142857143,,False,False,高波动跟随,高波动跟随
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLB,中性/混合,临界,66,17.006651759029936,0.13846808529973142,0.37740844632519255,0.4782692068148771,3,False,0.48375995300089636,0.48375995300089636,2,True,6,3,0.7018779448687172,17.225096938846946,0.5827137951768834,0.5667907825071372,0.46475060577291916,0.16666666666666666,,False,False,中性/混合,强势独立上涨
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLC,中性/混合,,-1,2.780776512328531,0.031294836163179685,0.48783540211106957,0.3311000054384558,3,False,0.43658097237108257,0.43658097237108257,2,True,2,1,0.633150134438963,13.075056494279858,0.7384322644690205,0.6576390098418595,0.4866143739636178,0.8333333333333334,,False,False,中性/混合,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLE,强势独立上涨,临界,84,28.994389572711565,0.18261216261198146,0.31222976605267744,0.31222976605267744,2,True,0.8571429724551745,0.8571429724551745,2,True,6,2,0.6425120472098677,19.965607089916684,-0.023176896579017794,0.17103256082119966,-0.23944717554595615,,,False,True,中性/混合,强势独立上涨
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLF,跟随震荡,,-1,-1.3101165894200184,0.012890059548759217,0.4700445121001778,0.4700445121001778,2,True,0.3222775283273298,0.3222775283273298,1,True,4,0,0.589167957506175,15.661241433279177,0.6749679072493492,0.6270884977804377,0.5204321117612195,,,False,False,中性/混合,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLI,中性/混合,,-1,12.368022345643958,0.10649532683615628,0.3897702117514175,0.36310598912344966,3,False,0.5602846309311267,0.5602846309311267,2,True,1,1,0.6003088273285214,15.846405839536747,0.771385883700683,0.7527757603051975,0.6867773009414854,0.3333333333333333,,False,False,中性/混合,中性/混合
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLK,高波动跟随,,-1,3.869839978453915,0.026487084346083503,0.46147201406863714,0.2997139988809998,4,False,0.5805975711235513,0.5252962935004152,3,False,0,0,0.47949422892375515,22.603686086448924,0.9124144344691819,0.894452174481713,0.8379616449300641,0.6666666666666666,1.0,False,False,高波动跟随,高波动跟随
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLP,跟随震荡,,81,5.292472826637429,0.05775835528546152,0.38673748132400343,0.38673748132400343,2,True,0.6138201949423683,0.6138201949423683,2,True,11,5,0.7562387300132333,12.908781515881948,0.05725835027052183,-0.043543749254046804,-0.1589723875106402,,,False,False,跟随震荡,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLRE,中性/混合,,-1,7.4140293104748345,0.08613824090519615,0.6170726414395902,0.5176883777919644,3,False,0.3591639582949998,0.3591639582949998,2,True,3,1,0.6110937527007101,13.209649397127812,0.44078504015145487,0.33181102057479017,0.20500451034822464,1.0,,False,False,中性/混合,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLU,跟随震荡,,7,3.1001991422280106,0.034822528337212076,0.6204297374909191,0.6204297374909191,2,True,0.1996512429214023,0.1996512429214023,2,True,5,3,0.7413354268085197,14.247692358478403,0.21790374970574866,0.2661650150223188,0.03722741482820941,,,True,False,中性/混合,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLV,跟随震荡,,-1,3.3423309327349493,0.03556251974358711,0.34835240079441726,0.34835240079441726,2,True,0.5780476647396713,0.5780476647396713,2,True,4,3,0.7285557667805618,14.268412322313763,0.4676139380473678,0.3482715382848565,0.24070362237370516,,,False,False,中性/混合,跟随震荡
S16,2025-10-09 00:00:00,2026-04-15 00:00:00,129,False,0.05,XLY,高波动跟随,,-1,0.8860502587201058,0.00705889766111312,0.42887708898467514,0.4478872133683447,3,False,0.4621255383689169,0.4621255383689169,2,True,2,0,0.5755883075815849,18.69920882016083,0.8378228549843019,0.7879189417300766,0.7003740791713694,0.5,,False,False,高波动跟随,高波动跟随
