,DJF,JFM,MAM,AMJ,MJJ,JJA,JAS,SON,OND,dmi_SON,dmi_JJA,dmi_DJF,T_gl_DJF,T_gl_JFM,T_gl_MAM,T_gl_AMJ,T_gl_MJJ,T_gl_JJA,T_gl_JAS,T_gl_SON,T_gl_OND,T_nh_DJF,T_nh_JFM,T_nh_MAM,T_nh_AMJ,T_nh_MJJ,T_nh_JJA,T_nh_JAS,T_nh_SON,T_nh_OND,T_sh_DJF,T_sh_JFM,T_sh_MAM,T_sh_AMJ,T_sh_MJJ,T_sh_JJA,T_sh_JAS,T_sh_SON,T_sh_OND,T_nh_land_DJF,T_nh_land_JFM,T_nh_land_MAM,T_nh_land_AMJ,T_nh_land_MJJ,T_nh_land_JJA,T_nh_land_JAS,T_nh_land_SON,T_nh_land_OND,T_gl_land_DJF,T_gl_land_JFM,T_gl_land_MAM,T_gl_land_AMJ,T_gl_land_MJJ,T_gl_land_JJA,T_gl_land_JAS,T_gl_land_SON,T_gl_land_OND
1973,1.0866666666666667,0.7966666666666667,-0.21333333333333335,-0.65,-0.8966666666666666,-1.0966666666666667,-1.2666666666666666,-1.6933333333333334,-1.9433333333333334,-0.45966666666666667,-0.4423333333333333,0.14766666666666667,0.12666666666666668,0.12833333333333333,0.142,0.13799999999999998,0.07933333333333333,0.035333333333333335,-0.011000000000000001,-0.013333333333333334,-0.045000000000000005,0.04766666666666667,0.13933333333333334,0.102,0.09033333333333333,0.03466666666666667,0.016,-0.057333333333333326,-0.10133333333333333,-0.08266666666666667,0.20566666666666666,0.11733333333333333,0.18166666666666664,0.18500000000000003,0.12366666666666666,0.05433333333333334,0.035333333333333335,0.07466666666666667,-0.006999999999999997,0.17666666666666667,0.34766666666666673,0.248,0.19366666666666665,0.13733333333333334,0.11233333333333334,0.019000000000000003,-0.08466666666666667,-0.052333333333333336,0.265,0.36500000000000005,0.26866666666666666,0.22633333333333336,0.17400000000000002,0.13433333333333333,0.034333333333333334,-0.06066666666666667,-0.07533333333333335
1974,-1.9400000000000002,-1.6733333333333331,-1.1900000000000002,-0.9333333333333335,-0.8833333333333333,-0.7133333333333333,-0.7333333333333333,-0.9533333333333335,-1.0533333333333335,-0.6856666666666666,-0.258,0.16066666666666665,-0.2836666666666667,-0.32,-0.18733333333333335,-0.146,-0.124,-0.07233333333333333,-0.064,-0.10466666666666667,-0.14466666666666664,-0.31866666666666665,-0.35133333333333333,-0.19166666666666665,-0.21166666666666667,-0.208,-0.16466666666666666,-0.14100000000000001,-0.22533333333333336,-0.2873333333333334,-0.24866666666666667,-0.289,-0.18266666666666667,-0.08,-0.03966666666666666,0.02066666666666667,0.013666666666666672,0.01566666666666667,-0.002333333333333331,-0.38033333333333336,-0.42766666666666664,-0.14266666666666666,-0.15266666666666664,-0.16933333333333334,-0.126,-0.13166666666666668,-0.30333333333333334,-0.36833333333333335,-0.38466666666666666,-0.4223333333333334,-0.19866666666666666,-0.19566666666666666,-0.17333333333333334,-0.13166666666666668,-0.14766666666666664,-0.309,-0.3486666666666667
1975,-0.7066666666666666,-0.6733333333333333,-0.8666666666666667,-1.02,-1.1733333333333333,-1.3366666666666667,-1.4566666666666663,-1.64,-1.7333333333333334,-0.747,-0.10933333333333332,-0.32566666666666666,-0.105,-0.03766666666666667,0.0023333333333333353,-0.014666666666666666,-0.033,-0.128,-0.15433333333333335,-0.18000000000000002,-0.21666666666666667,-0.10833333333333334,0.0036666666666666657,-0.008666666666666668,-0.03566666666666667,-0.085,-0.11933333333333333,-0.1366666666666667,-0.231,-0.26233333333333336,-0.102,-0.07966666666666666,0.013333333333333336,0.006666666666666667,0.019333333333333338,-0.13699999999999998,-0.17266666666666666,-0.129,-0.171,0.02133333333333333,0.19499999999999998,0.108,0.05299999999999999,-0.008333333333333333,-0.035333333333333335,-0.009000000000000003,-0.10633333333333334,-0.22566666666666668,-0.07633333333333332,0.048999999999999995,0.02,0.008333333333333333,-0.018666666666666668,-0.064,-0.043666666666666666,-0.15066666666666667,-0.2733333333333334
1976,-1.5833333333333333,-1.2033333333333334,-0.6766666666666666,-0.5,-0.33666666666666667,-0.1366666666666667,0.016666666666666666,0.4466666666666667,0.5133333333333333,-0.20666666666666667,0.35633333333333334,-0.029,-0.212,-0.24100000000000002,-0.289,-0.2553333333333333,-0.25133333333333335,-0.21233333333333335,-0.18466666666666667,-0.20333333333333334,-0.16233333333333336,-0.17233333333333334,-0.24533333333333332,-0.26733333333333337,-0.19433333333333333,-0.26866666666666666,-0.235,-0.18899999999999997,-0.2953333333333334,-0.36833333333333335,-0.25133333333333335,-0.236,-0.3106666666666667,-0.3163333333333333,-0.23433333333333337,-0.18966666666666668,-0.18066666666666667,-0.11133333333333334,0.043666666666666666,-0.13166666666666668,-0.3253333333333333,-0.39866666666666667,-0.20599999999999996,-0.31666666666666665,-0.30566666666666664,-0.25633333333333336,-0.531,-0.6526666666666667,-0.25333333333333335,-0.393,-0.4073333333333333,-0.26066666666666666,-0.304,-0.29866666666666664,-0.2723333333333333,-0.45366666666666666,-0.48499999999999993
1977,0.3933333333333333,0.3333333333333333,-0.07,-0.05333333333333334,0.14666666666666667,0.19666666666666666,0.20666666666666667,0.48666666666666664,0.6033333333333334,-0.04700000000000001,-0.17566666666666667,-0.07833333333333334,0.07966666666666666,0.11466666666666668,0.14800000000000002,0.19133333333333333,0.19366666666666665,0.162,0.09166666666666667,0.035333333333333335,0.02266666666666667,-0.14466666666666667,-0.02366666666666667,0.1386666666666667,0.19499999999999998,0.16166666666666668,0.10766666666666667,0.08166666666666667,0.11499999999999999,0.066,0.30366666666666664,0.253,0.157,0.18733333333333335,0.22566666666666668,0.216,0.10166666666666668,-0.04399999999999999,-0.020666666666666667,-0.34933333333333333,-0.05300000000000001,0.33499999999999996,0.30666666666666664,0.20033333333333336,0.09499999999999999,0.030333333333333334,0.15066666666666667,0.12233333333333335,-0.209,-0.019,0.20833333333333334,0.19433333333333333,0.137,0.09699999999999999,0.03333333333333333,0.12266666666666666,0.131
1978,0.48,0.2833333333333334,-0.2733333333333333,-0.4366666666666667,-0.3833333333333333,-0.5233333333333333,-0.5166666666666667,-0.36333333333333334,-0.18333333333333335,-0.4066666666666667,-0.16866666666666666,-0.39666666666666667,0.024333333333333332,0.057333333333333326,0.042333333333333334,0.004333333333333335,-0.008333333333333333,-0.08533333333333333,-0.055,0.02366666666666667,0.015,0.06466666666666666,0.09500000000000001,0.012000000000000002,-0.07466666666666666,-0.12233333333333334,-0.15033333333333332,-0.09933333333333333,0.029333333333333333,0.028999999999999998,-0.015666666666666666,0.019666666666666666,0.07266666666666667,0.084,0.10666666666666667,-0.019666666666666666,-0.010666666666666666,0.017666666666666667,0.0013333333333333346,-0.011999999999999997,0.027000000000000007,0.016666666666666666,-0.09799999999999999,-0.18333333333333335,-0.239,-0.19133333333333336,0.05633333333333334,0.031333333333333345,0.014333333333333332,0.043000000000000003,0.029333333333333336,-0.06933333333333334,-0.09566666666666668,-0.16333333333333333,-0.13433333333333333,0.0013333333333333253,-0.018000000000000006
1979,0.06333333333333334,0.05666666666666667,0.020000000000000004,-0.02,-0.08,-0.12666666666666668,-0.05333333333333334,0.18000000000000002,0.2833333333333333,-0.2813333333333333,-0.14400000000000002,-0.034,-0.04066666666666666,-0.023333333333333334,0.037000000000000005,0.03133333333333333,0.012000000000000002,0.058666666666666666,0.10033333333333334,0.17300000000000001,0.244,-0.15433333333333332,-0.15033333333333335,-0.08166666666666668,-0.068,0.022333333333333334,0.044333333333333336,0.08566666666666667,0.15233333333333335,0.24700000000000003,0.07333333333333333,0.10366666666666667,0.15566666666666665,0.13066666666666665,0.002333333333333333,0.073,0.11466666666666665,0.19333333333333336,0.24100000000000002,-0.2833333333333333,-0.24566666666666667,-0.17466666666666666,-0.13433333333333333,0.005666666666666667,0.007999999999999998,0.016666666666666663,0.159,0.389,-0.18099999999999997,-0.13299999999999998,-0.104,-0.07066666666666667,0.02,0.062,0.05266666666666667,0.142,0.323
1980,0.42333333333333334,0.3233333333333333,0.18000000000000002,0.21999999999999997,0.21,0.01666666666666668,-0.20333333333333334,-0.16,-0.006666666666666668,-0.6066666666666667,-0.6216666666666667,-0.153,0.3293333333333333,0.2713333333333333,0.2273333333333333,0.19933333333333333,0.19000000000000003,0.163,0.16166666666666665,0.1386666666666667,0.13366666666666668,0.33266666666666667,0.17466666666666664,0.09400000000000001,0.15533333333333332,0.15866666666666665,0.13233333333333333,0.10166666666666667,0.11399999999999999,0.10833333333333334,0.3256666666666667,0.36766666666666664,0.36133333333333334,0.244,0.22166666666666668,0.19399999999999998,0.22199999999999998,0.163,0.15833333333333333,0.36566666666666664,-0.02533333333333332,-0.01933333333333333,0.16533333333333333,0.15566666666666668,0.09633333333333334,0.04900000000000001,0.17333333333333334,0.17633333333333334,0.31866666666666665,0.07166666666666666,0.103,0.18633333333333335,0.15566666666666668,0.09500000000000001,0.08266666666666667,0.16066666666666665,0.16133333333333333
1981,-0.25666666666666665,-0.32666666666666666,-0.3233333333333333,-0.39666666666666667,-0.38999999999999996,-0.42333333333333334,-0.3866666666666667,-0.26666666666666666,-0.2333333333333333,-0.5633333333333334,-0.4756666666666667,-0.236,0.2953333333333334,0.36833333333333335,0.22033333333333335,0.19166666666666665,0.216,0.27099999999999996,0.23666666666666666,0.11599999999999999,0.19099999999999998,0.449,0.6030000000000001,0.32966666666666666,0.24766666666666667,0.17533333333333334,0.17900000000000002,0.1366666666666667,0.21999999999999997,0.35933333333333334,0.141,0.13333333333333333,0.11133333333333333,0.13633333333333333,0.25699999999999995,0.363,0.3363333333333333,0.011666666666666664,0.022666666666666665,0.6583333333333333,0.9056666666666667,0.44566666666666666,0.26433333333333336,0.14266666666666666,0.21133333333333335,0.16366666666666665,0.164,0.3336666666666666,0.47833333333333333,0.617,0.34166666666666673,0.21866666666666668,0.11666666666666665,0.16133333333333333,0.15,0.10766666666666667,0.2316666666666667
1982,-0.06,-0.01,0.2733333333333334,0.53,0.5566666666666668,0.5266666666666667,0.6066666666666667,1.3066666666666666,1.4966666666666668,0.45,0.25866666666666666,0.09733333333333333,0.13066666666666665,-0.036666666666666674,-0.011000000000000005,0.034333333333333334,0.05199999999999999,0.006999999999999997,0.01233333333333333,0.026,0.114,0.167,-0.056666666666666664,-0.01833333333333333,0.02,0.0033333333333333327,-0.025333333333333333,-0.011999999999999997,-0.06,-0.0020000000000000018,0.09400000000000001,-0.017333333333333336,-0.0040000000000000036,0.048666666666666664,0.10133333333333333,0.04,0.037,0.11233333333333334,0.23066666666666666,0.10033333333333333,-0.22633333333333336,-0.11233333333333333,-0.03466666666666667,-0.033999999999999996,-0.044333333333333336,0.04633333333333333,-0.07866666666666666,0.025000000000000005,0.124,-0.118,-0.072,-0.03,-0.03233333333333333,-0.027333333333333334,0.039,-0.06166666666666667,0.046666666666666655
1983,1.5899999999999999,1.4366666666666668,0.8300000000000001,0.5833333333333334,0.32,0.016666666666666653,-0.29,-0.8766666666666666,-0.9633333333333334,-0.233,0.41333333333333333,-0.41100000000000003,0.32233333333333336,0.312,0.21233333333333335,0.18500000000000003,0.164,0.18433333333333335,0.2376666666666667,0.2253333333333333,0.14833333333333332,0.27099999999999996,0.2763333333333333,0.07033333333333333,0.029333333333333336,0.09533333333333334,0.18500000000000003,0.2373333333333333,0.26699999999999996,0.221,0.3733333333333333,0.3473333333333333,0.35533333333333333,0.3413333333333333,0.233,0.18366666666666664,0.238,0.18400000000000002,0.076,0.5619999999999999,0.516,0.12166666666666666,0.03966666666666666,0.13499999999999998,0.274,0.38366666666666666,0.45533333333333337,0.35766666666666663,0.5296666666666666,0.512,0.21633333333333335,0.13633333333333333,0.17466666666666666,0.2333333333333333,0.32566666666666666,0.3873333333333333,0.297
1984,-0.6766666666666667,-0.62,-0.65,-0.7233333333333333,-0.6833333333333332,-0.6066666666666666,-0.47,-0.7066666666666667,-0.9733333333333333,-0.5599999999999999,-0.40633333333333327,-0.15766666666666665,0.08933333333333333,0.10666666666666665,0.12166666666666666,0.06066666666666667,0.06466666666666666,0.024333333333333332,0.07866666666666666,0.033,-0.06233333333333333,0.07366666666666667,0.05933333333333333,0.05499999999999999,0.03666666666666667,0.079,0.026666666666666672,0.013333333333333336,-0.07166666666666667,-0.23066666666666666,0.10533333333333332,0.15433333333333332,0.18899999999999997,0.085,0.050333333333333334,0.022000000000000002,0.14400000000000002,0.13733333333333334,0.106,0.07266666666666666,0.057333333333333326,0.06633333333333334,0.07866666666666668,0.13266666666666668,0.076,-0.025000000000000005,-0.15000000000000002,-0.3383333333333334,0.05466666666666667,0.02833333333333334,0.049999999999999996,0.04733333333333334,0.08033333333333333,0.021333333333333333,-0.03566666666666667,-0.07300000000000001,-0.19999999999999998
1985,-0.9466666666666667,-0.8366666666666666,-0.9233333333333333,-0.9133333333333334,-0.7399999999999999,-0.6,-0.47333333333333333,-0.38666666666666666,-0.3133333333333333,-0.22066666666666668,-0.49733333333333335,-0.45733333333333337,-0.051333333333333335,0.015333333333333336,0.033,0.059666666666666666,0.051,0.07666666666666667,0.07566666666666667,0.05400000000000001,0.033,-0.25733333333333336,-0.14433333333333334,-0.10866666666666668,-0.046000000000000006,-0.041,-0.04933333333333333,-0.058666666666666666,-0.006666666666666667,0.02266666666666667,0.155,0.17533333333333334,0.17500000000000002,0.16566666666666666,0.14366666666666664,0.20299999999999999,0.21033333333333334,0.115,0.043666666666666666,-0.4573333333333333,-0.285,-0.07266666666666667,-0.007666666666666666,-0.064,-0.066,-0.07300000000000001,-0.052,-0.015,-0.26933333333333337,-0.13033333333333333,-0.02,-0.001666666666666666,-0.04299999999999999,-0.023666666666666666,-0.01799999999999999,-0.015,0.011666666666666667
1986,-0.3566666666666667,-0.37333333333333335,-0.26999999999999996,-0.19000000000000003,-0.05000000000000001,0.13333333333333333,0.3233333333333333,0.68,0.8233333333333333,-0.14433333333333334,-0.4086666666666667,-0.22166666666666668,0.156,0.18233333333333332,0.132,0.10066666666666667,0.07100000000000001,0.054333333333333324,0.048999999999999995,0.03566666666666667,0.03733333333333333,0.19400000000000003,0.18033333333333335,0.09100000000000001,0.09933333333333333,0.04833333333333334,0.017333333333333336,-0.012666666666666665,-0.025666666666666667,-0.033,0.11833333333333333,0.18466666666666667,0.17300000000000001,0.10233333333333333,0.09400000000000001,0.09133333333333334,0.11033333333333334,0.09700000000000002,0.10733333333333334,0.2843333333333333,0.342,0.19433333333333333,0.17,0.06733333333333334,0.02133333333333334,-0.06966666666666667,-0.07066666666666667,-0.033,0.22633333333333336,0.272,0.20933333333333334,0.18966666666666665,0.08966666666666667,0.03333333333333333,-0.037,-0.048999999999999995,-0.010666666666666666
1987,0.8933333333333332,0.87,0.6966666666666667,0.6866666666666666,0.8166666666666668,0.9566666666666667,1.07,1.1366666666666667,1.04,0.19833333333333333,0.204,-0.10466666666666669,0.18400000000000002,0.208,0.14833333333333334,0.20233333333333334,0.25500000000000006,0.2703333333333333,0.27,0.23633333333333337,0.272,0.15566666666666665,0.1376666666666667,0.034333333333333334,0.11699999999999999,0.20099999999999998,0.236,0.29233333333333333,0.18300000000000002,0.21933333333333335,0.212,0.2786666666666667,0.26266666666666666,0.2876666666666667,0.30866666666666664,0.304,0.24733333333333332,0.29033333333333333,0.3253333333333333,0.3183333333333333,0.23399999999999999,-0.03333333333333335,0.102,0.216,0.236,0.3316666666666666,0.16966666666666666,0.241,0.29733333333333334,0.24966666666666668,0.08533333333333333,0.19366666666666665,0.254,0.2633333333333333,0.29866666666666664,0.23833333333333337,0.3106666666666667
1988,0.5933333333333333,0.33,-0.48,-0.9633333333333334,-1.2400000000000002,-1.2433333333333334,-1.1333333333333333,-1.5433333333333332,-1.7866666666666664,-0.36766666666666664,-0.23700000000000002,0.11699999999999999,0.38199999999999995,0.387,0.339,0.3216666666666667,0.29833333333333334,0.2783333333333333,0.253,0.17633333333333334,0.14900000000000002,0.426,0.39433333333333337,0.35733333333333334,0.36633333333333334,0.35766666666666663,0.32766666666666666,0.288,0.16166666666666665,0.19766666666666666,0.3383333333333333,0.3793333333333333,0.3203333333333333,0.2773333333333334,0.23966666666666667,0.2293333333333333,0.218,0.19100000000000003,0.10033333333333333,0.5446666666666666,0.44166666666666665,0.371,0.434,0.47300000000000003,0.43366666666666664,0.38166666666666665,0.24299999999999997,0.3526666666666667,0.49033333333333334,0.4383333333333333,0.35700000000000004,0.3746666666666667,0.3876666666666666,0.36766666666666664,0.3476666666666666,0.267,0.295
1989,-1.64,-1.4266666666666667,-0.9566666666666667,-0.7766666666666667,-0.6033333333333334,-0.6066666666666666,-0.5433333333333333,-0.3933333333333333,-0.24333333333333332,-0.32466666666666666,-0.516,-0.05666666666666668,0.12466666666666666,0.128,0.12,0.09066666666666667,0.12866666666666668,0.20066666666666666,0.26733333333333337,0.21866666666666665,0.214,0.21433333333333335,0.17866666666666667,0.22533333333333336,0.21433333333333335,0.22633333333333336,0.25566666666666665,0.26499999999999996,0.17866666666666667,0.19533333333333333,0.03466666666666667,0.07733333333333334,0.01466666666666667,-0.03333333333333333,0.030666666666666665,0.14566666666666667,0.26933333333333337,0.25833333333333336,0.23233333333333336,0.4956666666666667,0.46166666666666667,0.37699999999999995,0.2496666666666667,0.24933333333333332,0.258,0.2783333333333333,0.21133333333333335,0.255,0.3353333333333333,0.30866666666666664,0.2623333333333333,0.19000000000000003,0.18266666666666667,0.19899999999999998,0.21933333333333335,0.19533333333333336,0.22233333333333336
1990,0.13666666666666666,0.15333333333333332,0.18000000000000002,0.1466666666666667,0.14666666666666667,0.17,0.23666666666666666,0.25,0.3,-0.20766666666666667,-0.40166666666666667,-0.18499999999999997,0.2773333333333334,0.39366666666666666,0.5063333333333333,0.40066666666666667,0.36199999999999993,0.3196666666666667,0.287,0.3153333333333333,0.33866666666666667,0.308,0.543,0.7200000000000001,0.5436666666666666,0.428,0.39366666666666666,0.37366666666666665,0.41533333333333333,0.37233333333333335,0.24633333333333332,0.24433333333333332,0.29233333333333333,0.257,0.2956666666666667,0.24566666666666667,0.20099999999999998,0.21533333333333335,0.305,0.5259999999999999,0.931,0.9330000000000002,0.5903333333333333,0.437,0.4463333333333333,0.373,0.48866666666666664,0.5103333333333333,0.3993333333333333,0.6903333333333334,0.725,0.482,0.38166666666666665,0.36766666666666664,0.2906666666666667,0.42799999999999994,0.48733333333333334
1991,0.4533333333333333,0.41,0.37999999999999995,0.49666666666666665,0.58,0.6733333333333333,0.6166666666666666,0.79,1.0733333333333335,0.036000000000000004,0.19666666666666668,-0.009666666666666665,0.32666666666666666,0.3126666666666667,0.327,0.38966666666666666,0.39999999999999997,0.4176666666666667,0.39033333333333337,0.2803333333333333,0.24233333333333332,0.41133333333333333,0.4163333333333334,0.39733333333333337,0.44933333333333336,0.42133333333333334,0.41933333333333334,0.385,0.3256666666666667,0.27166666666666667,0.24166666666666667,0.208,0.25633333333333336,0.3296666666666667,0.37799999999999995,0.416,0.39633333333333337,0.2356666666666667,0.21366666666666667,0.5723333333333334,0.521,0.41133333333333333,0.511,0.45166666666666666,0.5059999999999999,0.4563333333333333,0.4083333333333334,0.319,0.4753333333333334,0.4336666666666667,0.37833333333333335,0.4746666666666666,0.42300000000000004,0.43566666666666665,0.36966666666666664,0.317,0.227
1992,1.3100000000000003,1.2833333333333334,1.11,0.9033333333333332,0.6366666666666667,0.3433333333333333,0.1433333333333333,-0.08666666666666667,-0.07666666666666667,-0.62,-0.7026666666666666,-0.20833333333333334,0.311,0.33499999999999996,0.20833333333333334,0.15733333333333333,0.10633333333333334,0.06333333333333334,-0.01933333333333333,-0.055,0.006999999999999997,0.3546666666666667,0.413,0.17566666666666667,0.06366666666666666,0.025333333333333333,-0.027333333333333334,-0.09200000000000001,-0.124,-0.011333333333333334,0.26766666666666666,0.2573333333333333,0.241,0.25066666666666665,0.18700000000000003,0.15366666666666667,0.05333333333333334,0.014333333333333335,0.025333333333333333,0.6066666666666666,0.699,0.14566666666666667,-0.034333333333333334,-0.123,-0.18033333333333332,-0.252,-0.27599999999999997,-0.06333333333333334,0.43566666666666665,0.5419999999999999,0.19499999999999998,0.07133333333333333,-0.031,-0.09966666666666667,-0.18866666666666665,-0.216,-0.07966666666666668
1993,0.26,0.38000000000000006,0.6166666666666667,0.6266666666666666,0.48333333333333334,0.2833333333333334,0.26333333333333336,0.28,0.2833333333333334,-0.15833333333333333,-0.18866666666666668,-0.159,0.207,0.25466666666666665,0.205,0.18100000000000002,0.16933333333333334,0.13166666666666668,0.09166666666666666,0.083,0.11699999999999999,0.329,0.359,0.243,0.24033333333333332,0.227,0.163,0.08466666666666667,0.016333333333333328,0.071,0.085,0.15033333333333332,0.16766666666666666,0.12233333333333335,0.112,0.10033333333333334,0.09833333333333334,0.14933333333333335,0.16266666666666665,0.5456666666666666,0.584,0.24033333333333337,0.17166666666666666,0.15933333333333335,0.11566666666666668,-0.003333333333333336,-0.204,-0.044999999999999984,0.353,0.40066666666666667,0.24166666666666667,0.208,0.19699999999999998,0.15633333333333332,0.05366666666666666,-0.08900000000000001,0.029666666666666675
1994,0.1566666666666667,0.08666666666666667,0.19666666666666666,0.26,0.3166666666666667,0.4033333333333333,0.42333333333333334,0.71,0.9433333333333334,0.5076666666666666,0.6003333333333334,-0.10899999999999999,0.11233333333333333,0.1426666666666667,0.22599999999999998,0.252,0.229,0.219,0.20333333333333334,0.319,0.31166666666666665,0.1366666666666667,0.18800000000000003,0.34700000000000003,0.35833333333333334,0.3176666666666667,0.328,0.31466666666666665,0.4336666666666667,0.4146666666666667,0.08800000000000001,0.09733333333333334,0.105,0.146,0.141,0.11,0.09200000000000001,0.204,0.208,0.16233333333333333,0.212,0.48066666666666663,0.482,0.42333333333333334,0.42700000000000005,0.3766666666666667,0.53,0.54,0.149,0.16333333333333333,0.35733333333333334,0.38599999999999995,0.329,0.3,0.27099999999999996,0.4403333333333334,0.47633333333333333
1995,0.9066666666666666,0.7200000000000001,0.32,0.15333333333333335,0.03666666666666666,-0.16666666666666666,-0.3833333333333333,-0.7533333333333333,-0.7999999999999999,-0.2806666666666666,-0.13033333333333333,0.18866666666666668,0.429,0.465,0.3419999999999999,0.35000000000000003,0.357,0.39966666666666667,0.3663333333333334,0.3393333333333333,0.30333333333333334,0.669,0.7356666666666666,0.5346666666666666,0.566,0.4666666666666666,0.5116666666666666,0.47866666666666674,0.5403333333333333,0.47300000000000003,0.18866666666666665,0.19399999999999998,0.14866666666666664,0.13366666666666668,0.24733333333333332,0.2876666666666667,0.254,0.1386666666666667,0.13366666666666668,1.0673333333333332,1.154,0.574,0.5853333333333334,0.504,0.589,0.5256666666666666,0.6676666666666667,0.5853333333333334,0.818,0.8363333333333333,0.4366666666666667,0.455,0.43100000000000005,0.5126666666666667,0.4953333333333334,0.5703333333333334,0.476
1996,-0.7000000000000001,-0.61,-0.35333333333333333,-0.2733333333333334,-0.2733333333333334,-0.25666666666666665,-0.28,-0.26333333333333336,-0.2833333333333334,-0.8726666666666666,-0.5733333333333334,0.011999999999999997,0.27666666666666667,0.31333333333333335,0.25133333333333335,0.22999999999999998,0.25633333333333336,0.29533333333333334,0.2913333333333334,0.21033333333333334,0.24833333333333332,0.3753333333333333,0.38199999999999995,0.27799999999999997,0.2693333333333333,0.30466666666666664,0.2543333333333333,0.20566666666666666,0.19600000000000004,0.2833333333333333,0.17766666666666667,0.24500000000000002,0.22466666666666665,0.19066666666666665,0.20833333333333334,0.33666666666666667,0.377,0.22499999999999998,0.214,0.36166666666666664,0.313,0.115,0.17700000000000002,0.3206666666666667,0.253,0.171,0.10866666666666668,0.2643333333333333,0.2826666666666667,0.263,0.14566666666666667,0.18466666666666667,0.28099999999999997,0.257,0.21166666666666667,0.16333333333333333,0.25
1997,-0.24,-0.09333333333333334,0.4033333333333333,0.69,0.9466666666666667,1.1733333333333333,1.4133333333333333,1.7233333333333334,1.7733333333333334,0.9746666666666667,0.387,-0.148,0.2816666666666667,0.3056666666666667,0.3546666666666667,0.38766666666666666,0.37966666666666665,0.41100000000000003,0.4033333333333334,0.5453333333333333,0.5633333333333334,0.40199999999999997,0.4766666666666666,0.524,0.511,0.5033333333333334,0.5246666666666666,0.521,0.6266666666666666,0.5986666666666667,0.16166666666666665,0.13466666666666666,0.18533333333333335,0.26466666666666666,0.256,0.297,0.285,0.4646666666666666,0.5289999999999999,0.624,0.7246666666666667,0.5579999999999999,0.4876666666666667,0.4653333333333333,0.5156666666666666,0.48866666666666664,0.5663333333333334,0.5836666666666667,0.45366666666666666,0.4996666666666667,0.38866666666666666,0.39266666666666666,0.4123333333333334,0.4696666666666667,0.47433333333333333,0.5673333333333334,0.5856666666666667
1998,1.7066666666666668,1.4666666666666668,0.7333333333333334,0.2333333333333334,-0.12666666666666668,-0.57,-0.7466666666666667,-1.07,-1.2300000000000002,-0.6306666666666666,-0.27266666666666667,0.6033333333333333,0.6216666666666667,0.6426666666666666,0.618,0.6456666666666667,0.65,0.655,0.5773333333333334,0.40499999999999997,0.42166666666666663,0.6636666666666667,0.718,0.731,0.7716666666666666,0.7363333333333334,0.7793333333333333,0.7436666666666666,0.5673333333333334,0.601,0.5803333333333333,0.5680000000000001,0.5056666666666666,0.5196666666666666,0.5636666666666666,0.5306666666666667,0.41133333333333333,0.24266666666666667,0.242,0.9353333333333333,0.98,0.8826666666666666,0.9620000000000001,0.9169999999999999,0.9550000000000001,0.9209999999999999,0.6183333333333333,0.7063333333333333,0.8879999999999999,0.9423333333333334,0.8703333333333333,0.9156666666666666,0.9026666666666667,0.9286666666666666,0.8783333333333334,0.5963333333333333,0.6266666666666666
1999,-1.47,-1.2866666666666666,-0.7966666666666665,-0.75,-0.81,-0.89,-0.9266666666666667,-1.05,-1.2366666666666666,-0.118,-0.003999999999999997,-0.168,0.48566666666666664,0.409,0.251,0.274,0.289,0.30833333333333335,0.29233333333333333,0.2843333333333334,0.297,0.7396666666666668,0.5566666666666668,0.3553333333333333,0.39966666666666667,0.35799999999999993,0.35833333333333334,0.39199999999999996,0.44966666666666666,0.525,0.23099999999999998,0.26099999999999995,0.147,0.149,0.22,0.25833333333333336,0.19266666666666668,0.11900000000000001,0.06866666666666667,1.193,0.8743333333333334,0.4423333333333333,0.5579999999999999,0.47433333333333333,0.49033333333333334,0.5523333333333333,0.6463333333333333,0.7920000000000001,0.914,0.7096666666666667,0.371,0.4486666666666667,0.43933333333333335,0.4566666666666667,0.49766666666666665,0.503,0.5536666666666666
2000,-1.3666666666666665,-1.2466666666666668,-0.9066666666666667,-0.7333333333333334,-0.6433333333333334,-0.48,-0.4066666666666667,-0.5,-0.6866666666666666,-0.18133333333333335,0.062,-0.09400000000000001,0.32366666666666666,0.36633333333333334,0.421,0.39033333333333337,0.32299999999999995,0.34800000000000003,0.3356666666666667,0.24633333333333332,0.20933333333333334,0.5966666666666667,0.619,0.6953333333333332,0.5966666666666666,0.46166666666666667,0.45966666666666667,0.4506666666666667,0.3106666666666667,0.257,0.05100000000000001,0.11399999999999999,0.14666666666666667,0.18400000000000002,0.18400000000000002,0.2363333333333333,0.22066666666666665,0.18200000000000002,0.162,0.96,0.9533333333333335,1.0266666666666666,0.834,0.6023333333333333,0.5606666666666666,0.5283333333333333,0.24833333333333338,0.19833333333333333,0.644,0.641,0.7080000000000001,0.6106666666666667,0.444,0.4443333333333333,0.42766666666666664,0.2396666666666667,0.18866666666666668
