t,ticker,src,K,date,dir,in_choppy,in_choppy_a,fwd5,spy_fwd5,fwd10,spy_fwd10,fwd20,spy_fwd20,fwd60,spy_fwd60,ex5,ex10,ex20,ex60,fake10,mae20,surv20,nodes
7302,ROK,bluechip,8.0,2022-01-27,dn,True,True,-0.7875272297140468,3.561836539484098,-3.362623399314524,4.192567301789718,-5.787194239663885,1.5095961900137622,-8.575651767531923,-0.3243605636158886,-4.349363769198145,-7.555190701104242,-7.296790429677647,-8.251291203916034,False,-2.503812983026066,True,sep_oct
7322,ROK,bluechip,8.0,2022-02-25,dn,True,False,-0.0817202991290622,-1.27467988152975,-4.556597666703244,-4.038817721814247,3.6764350675231983,3.7341956069036453,-24.32422070057608,-9.045544540370631,1.1929595824006878,-0.5177799448889964,-0.05776053938044701,-15.27867616020545,False,-3.5460662445895075,True,sep_oct
7709,ROK,bluechip,8.0,2023-09-12,dn,True,False,-0.4566217641218562,-0.3853102945018283,-3.4696201143350924,-4.172252289211498,0.9063236724827783,-2.22365426922444,-3.3247910819028115,2.3260670166745268,-0.07131146962002788,0.7026321748764053,3.129977941707218,-5.650858098577338,False,-0.8981832252897171,True,sep_oct
7732,ROK,bluechip,8.0,2023-10-13,dn,True,True,-7.720594203443188,-2.389326520515589,-9.128744153486679,-4.82503224781361,-9.929060192652228,2.1112414784608458,5.280869467952587,10.890430294429688,-5.331267682927599,-4.303711905673069,-12.040301671113074,-5.609560826477101,False,-1.1858265105634258,True,sep_oct
7806,ROK,bluechip,8.0,2024-01-31,dn,False,False,6.2144722256264995,3.151918316952562,10.521945837883973,3.24925118794932,13.05751942813722,5.218682546530018,11.090490991307034,5.582987438135034,3.0625539086739373,7.272694649934652,7.838836881607203,5.507503553172,True,-11.96018918266467,False,sep_oct
7934,ROK,bluechip,8.0,2024-08-05,dn,True,False,2.405065958706487,3.0712729733207267,7.3389410813371025,8.162316088595922,5.8332735393975765,6.706887004202966,8.646254046277368,12.790319730066923,-0.6662070146142396,-0.8233750072588197,-0.8736134648053895,-4.144065683789554,False,-9.176231656245115,False,sep_oct;president_pre2m
8083,ROK,bluechip,8.0,2025-03-11,dn,True,True,-2.64754498909312,0.9173872414708129,2.9040082175467496,3.826267843885933,-17.416547595643273,-10.423530701891526,21.389525920170517,6.999920043667762,-3.564932230563933,-0.9222596263391836,-6.993016893751747,14.389605876502754,False,-2.822055494094522,True,sep_oct
8103,ROK,bluechip,8.0,2025-04-08,dn,False,False,6.430100784537851,8.284308149158392,9.526414046106368,7.843192132117882,29.319094274676228,13.025694471931427,55.44264410696778,25.385669526386835,-1.8542073646205406,1.6832219139884854,16.2933998027448,30.056974580580942,False,-22.67189887086738,False,sep_oct
8330,ROK,bluechip,8.0,2026-03-05,dn,True,True,-5.363265951815488,-2.2383331494586156,-6.015847873395486,-3.1571543399310564,-3.5614353541028265,-3.4769612489671142,21.035364649142196,11.639575542111436,-3.1249328023568723,-2.8586935334644292,-0.0844741051357123,9.39578910703076,False,0.0,True,sep_oct
91,TDG,bluechip,5.0,2006-07-25,up,True,False,-3.9785772548356357,0.44215647862888563,-6.962502662927738,0.5921255453341434,-10.979327645523917,2.731733524106028,-6.579955076999166,8.314192849781099,-4.420733733464521,-7.554628208261882,-13.711061169629945,-14.894147926780265,False,-11.323637547738096,False,sep_oct
112,TDG,bluechip,5.0,2006-08-23,dn,True,False,0.57519656499192,0.6935685068509834,6.460157251993537,0.11557210825823283,7.610620085875208,2.073004109768295,11.061938883622368,8.66015576209449,-0.11837194185906341,6.344585143735304,5.537615976106913,2.4017831215278775,False,-7.566451539190011,False,sep_oct
171,TDG,bluechip,5.0,2006-11-15,up,False,False,-5.546815893343416,0.6427215958937582,-3.9339118345905755,0.36416816526403384,7.435078700856179,2.2139572386991935,31.904008659443917,4.571676408267589,-6.189537489237174,-4.298079999854609,5.221121462156986,27.33233225117633,False,-5.546815893343416,False,sep_oct
191,TDG,bluechip,5.0,2006-12-14,up,False,False,-1.647738323072423,-0.4967903503332094,-2.929337142812083,-0.4967903503332094,-2.3800750122118797,0.48686450749308996,19.00404863670837,-2.007434647905837,-1.1509479727392136,-2.4325467924788735,-2.8669395197049696,21.011483284614204,False,-7.176853407587325,False,sep_oct
216,TDG,bluechip,5.0,2007-01-24,up,False,False,6.16666619990871,-0.1389940802663192,4.233334290187174,0.8753269858283508,8.166659898676176,1.333792984076565,28.133314126243135,3.6536853475943376,6.305660280175029,3.358007304358823,6.832866914599611,24.4796287786488,False,0.0,True,sep_oct
350,TDG,bluechip,5.0,2007-08-06,dn,True,True,-0.7476115538859962,-0.6703272080609612,0.15468128669813286,-1.0738170208811182,5.23334179399968,1.9629420132592834,16.602237000186125,5.181655143671859,-0.07728434582503496,1.228498307579251,3.270399780740396,11.420581856514266,False,-4.97308334486255,True,sep_oct
418,TDG,bluechip,5.0,2007-11-09,dn,True,False,8.78965798165694,0.44782125610745016,17.95535985178156,-2.8869261715170236,14.947107470755427,4.781567688969268,3.760284624184096,-7.2338564740293325,8.341836725549491,20.842286023298584,10.165539781786158,10.99414109821343,True,-15.22216529570477,False,sep_oct
458,TDG,bluechip,5.0,2008-01-09,dn,True,False,-1.4204377347982522,-2.4150227656972167,-2.7698796888169563,-3.8327395052989766,4.5217885317759166,-4.587890059248501,-7.196965741521155,-1.946240477919392,0.9945850308989646,1.0628598164820202,9.109678591024418,-5.250725263601764,False,-5.945224686914363,False,sep_oct
499,TDG,bluechip,5.0,2008-03-10,dn,True,False,-3.720311173929469,0.23438589831872303,-0.31664109388732653,5.873103580089967,3.957785066868502,7.419871428761482,13.562003789191056,8.361942237252663,-3.9546970722481922,-6.189744673977293,-3.46208636189298,5.2000615519383935,False,-4.36538798270144,True,sep_oct
524,TDG,bluechip,5.0,2008-04-15,dn,True,False,4.9336330529931915,3.5274640207213492,11.829190094101104,4.383085573274603,24.235447846696047,5.433791623645878,-3.08713017163178,-5.488788381037024,1.4061690322718423,7.446104520826501,18.80165622305017,2.4016582094052437,False,-20.759051837979303,False,sep_oct
561,TDG,bluechip,5.0,2008-06-06,dn,False,False,-1.3430105693323924,-0.10270676471814122,-3.1963496402912184,-2.9729748963958302,-13.376297823947702,-7.810304758256681,-0.08058486544718635,-5.620217708936082,-1.2403038046142512,-0.22337474389538814,-5.565993065691021,5.539632843488896,False,-4.415918580629086,True,sep_oct
666,TDG,bluechip,5.0,2008-11-04,up,True,False,-13.581410290644735,-10.596539460992672,-16.589165853639475,-13.275577172183162,-0.31008737708526635,-13.03652767837875,7.038744924821572,-17.089526337870133,-2.9848708296520634,-3.313588681456313,12.726440301293483,24.128271262691705,False,-24.837226311600645,False,sep_oct
689,TDG,bluechip,5.0,2008-12-08,up,True,False,-10.005875634622008,-3.571431054432983,-7.49702924751735,-3.553053511095705,0.7674359961122423,0.4461710631791238,-8.677658282947686,-23.64891453144564,-6.434444580189025,-3.943975736421645,0.32126493293311853,14.971256248497955,False,-11.953940666164609,False,sep_oct
709,TDG,bluechip,5.0,2009-01-07,up,True,False,-4.686565251901276,-6.948247601141732,-5.448148832027022,-8.734908035354715,12.126528540850323,-6.7276930319683625,-1.4645429894820094,-6.404417182330302,2.2616823492404565,3.2867592033276933,18.854221572818687,4.939874192848293,False,-9.841816252638091,False,sep_oct
729,TDG,bluechip,5.0,2009-02-05,up,True,False,2.3772356135479233,-1.0759880208860206,-5.485890879850364,-8.45451669341033,-19.17448982517286,-18.505347783401348,-3.787866421417496,8.230446312776385,3.453223634433944,2.9686258135599664,-0.6691420417715115,-12.01831273419388,False,-19.17448982517286,False,sep_oct
782,TDG,bluechip,5.0,2009-04-23,up,True,False,-0.9024332942961677,2.4013206314603686,3.3558817020287846,6.430840199457188,1.7202444941032846,4.498115034591144,6.373386088435673,12.062063352841923,-3.3037539257565363,-3.074958497428404,-2.777870540487859,-5.68867726440625,False,-1.297245083992371,True,sep_oct
1063,TDG,bluechip,5.0,2010-06-04,dn,True,False,3.6888489269500946,2.6773863530439757,6.996773021986469,5.094128933984421,0.7417845827861314,-3.8698456686165117,17.080976896034382,-0.9446156526559335,1.011462573906119,1.9026440880020479,4.611630251402643,18.025592548690316,False,-6.940303517276414,False,sep_oct
1360,TDG,bluechip,5.0,2011-08-08,dn,True,False,20.601370555040365,7.447011652958935,16.253529818224433,0.41869138435650655,19.301092983107672,4.213415538434795,22.104827027174046,9.238535074794086,13.15435890208143,15.834838433867926,15.087677444672877,12.86629195237996,True,-19.627691676789873,False,sep_oct
1392,TDG,bluechip,5.0,2011-09-22,dn,True,False,-0.9457910027257044,2.826489555924283,-0.6790062342787007,3.2163462590901304,3.3951819946352213,7.797247895204618,16.3817202661944,8.41848980110067,-3.7722805586499875,-3.895352493368831,-4.402065900569396,7.96323046509373,False,-6.124080116230546,False,sep_oct
1894,TDG,bluechip,5.0,2013-09-23,dn,True,True,2.786423804813798,-1.129966041512842,3.5719588375907607,-1.4711889972451209,3.408927375828452,2.6304845452890246,14.695419192557967,5.131527013121828,3.91638984632664,5.043147834835882,0.7784428305394275,9.563892179436138,False,-5.1188198132976375,False,sep_oct
2401,TDG,bluechip,5.0,2015-09-28,dn,False,False,-0.013712006362187612,5.563526095364413,1.3160290565113142,7.185774931603728,-0.7539706801824586,10.100539200158497,3.349489476007217,8.88310447742693,-5.5772381017266,-5.869745875092414,-10.854509880340956,-5.5336150014197125,False,-1.2989346984545458,True,sep_oct
2480,TDG,bluechip,5.0,2016-01-21,dn,True,False,1.307386679468392,1.2962604612347217,5.030944770904466,2.6300206267763304,-4.180916706972848,2.8442381723722265,3.986871764977651,12.656887012654106,0.011126218233670215,2.400924144128136,-7.025154879345075,-8.670015247676456,False,-5.347834860250023,False,sep_oct
2691,TDG,bluechip,5.0,2016-11-18,dn,True,True,3.3795961261138263,0.9061728159412086,-1.0518805346000804,1.144172674170707,0.42394135482390904,3.825772063888744,0.9678730225204379,8.056536243527447,2.4734233101726177,-2.1960532087707874,-3.4018307090648348,-7.088663221007009,False,-3.845712141253277,True,sep_oct
2711,TDG,bluechip,5.0,2016-12-19,dn,False,False,-0.07566475301675757,0.32812806650270865,0.3823356159667668,0.4655780969938794,0.2668281132718997,0.1685226152635666,-4.396828449520152,5.556335971085424,-0.4037928195194662,-0.08324248102711262,0.0983054980083331,-9.953164420605576,False,-1.960101332164943,True,sep_oct
2731,TDG,bluechip,5.0,2017-01-19,dn,False,False,-12.654899132250797,1.5138694897578908,-11.912117881169548,0.8233284014572018,0.2740760258665764,3.899774363530728,-4.976955540828398,4.285092871117424,-14.168768622008688,-12.73544628262675,-3.6256983376641516,-9.262048411945823,False,-0.5373004205573628,True,sep_oct
2774,TDG,bluechip,5.0,2017-03-22,dn,True,False,1.8990096029055215,0.5378019384605581,4.463596243003032,0.21343247279101973,11.682575173829935,0.4524530464373733,25.790099189410487,4.073447940112707,1.3612076644449633,4.250163770212012,11.230122127392562,21.71665124929778,False,-10.460517368664203,False,sep_oct
3166,TDG,bluechip,5.0,2018-10-10,dn,True,False,2.2702086121467735,0.7725438569182508,-5.09321066660765,-4.664021776420557,6.013664525754314,0.973749500268628,1.7055900645901012,-7.197457157185816,1.4976647552285227,-0.42918889018709283,5.039915025485686,8.903047221775918,False,-5.672537170237513,False,sep_oct
3215,TDG,bluechip,5.0,2018-12-20,dn,False,False,3.379368112405423,0.8199977413360537,5.306461984256061,3.5180391520722942,5.941650908017659,6.968901445968334,37.401308766575745,15.07935830343936,2.5593703710693694,1.788422832183767,-1.0272505379506747,22.321950463136385,False,-8.870722234462292,False,sep_oct
3517,TDG,bluechip,5.0,2020-03-05,dn,False,False,-24.117678951212042,-17.969281408286175,-42.992708489926166,-20.48201846498253,-46.963844613904705,-16.24976353412243,-18.192671551130935,1.6157053413227818,-6.148397542925867,-22.510690024943635,-30.714081079782275,-19.808376892453715,False,0.0,True,sep_oct
3737,TDG,bluechip,5.0,2021-01-19,dn,False,False,-5.090599981750332,1.3574455224200532,2.7885872358000885,0.7658811604362104,-0.5301495672107914,3.6287023549563147,8.786022677610061,10.189386699636094,-6.448045504170385,2.022706075363878,-4.158851922167106,-1.4033640220260324,False,-5.998369132973325,False,sep_oct
3882,TDG,bluechip,5.0,2021-08-16,dn,False,False,-0.12752437857860288,0.0648847160332977,-0.04472352681887948,1.1768006969737677,1.6825592778272336,-0.6264348310389245,13.440632908136529,4.901301741397068,-0.1924090946119006,-1.2215242237926471,2.308994108866158,8.53933116673946,False,-1.6547176721132373,True,sep_oct
3954,TDG,bluechip,5.0,2021-11-26,dn,True,False,4.028230142675571,-1.2092525599162296,7.842646117305452,2.56444059109433,11.796046207410281,4.35034356070636,11.728340022944227,-7.742926643367842,5.2374827025918,5.278205526211122,7.445702646703921,19.47126666631207,False,-10.622618466562006,False,sep_oct
4022,TDG,bluechip,5.0,2022-03-07,dn,True,False,4.469810703300858,-0.5793666056778557,10.69647797534381,6.280091813402855,13.0783731554321,9.248059118391216,1.3716921085975553,-2.0426726784757765,5.049177308978714,4.416386161940956,3.8303140370408837,3.414364787073332,False,-13.491366363022806,False,sep_oct
4065,TDG,bluechip,5.0,2022-05-06,dn,True,False,-3.477022530850049,-2.338708415937274,-5.800177390449468,-5.277879767653304,6.8941270686385225,0.10937873741803106,8.445206026246478,1.19129676962888,-1.1383141149127751,-0.522297622796164,6.7847483312204915,7.253909256617598,False,-6.4494909661516715,False,sep_oct
4091,TDG,bluechip,5.0,2022-06-14,dn,True,False,-0.39420447263313063,0.5716863892301749,-0.3923117010651178,2.170002325524467,1.3190460626141265,1.517212297207382,20.829123018391684,9.224176840872289,-0.9658908618633055,-2.562314026589585,-0.19816623459325555,11.604946177519395,False,-3.6765746799644616,True,sep_oct
4174,TDG,bluechip,5.0,2022-10-12,dn,True,False,6.211870524680929,3.3486758182044163,8.824515356200969,7.140469072510736,14.312617807950879,4.927669472771368,27.654312878309838,9.277851124123426,2.863194706476513,1.6840462836902335,9.384948335179512,18.376461754186412,False,-14.181599015765444,False,sep_oct
4417,TDG,bluechip,5.0,2023-10-02,dn,True,True,5.1772188650037965,1.1654346647208103,4.795114398344191,2.043010284046587,-0.571350765923917,-2.7427497645189147,26.768031103987845,11.965999420411077,4.011784200282986,2.7521041142976044,2.1713989985949977,14.802031683576768,False,-5.134622672299239,False,sep_oct
4627,TDG,bluechip,5.0,2024-08-02,dn,True,False,2.790635048688195,0.016859883115749597,5.59363246940654,4.017623384915825,13.275914963242386,5.7759051869582745,16.624220250201695,9.328486566378103,2.773775165572445,1.5760090844907149,7.500009776284111,7.295733683823592,False,-11.7199803396427,False,sep_oct;president_pre2m
4700,TDG,bluechip,5.0,2024-11-14,dn,False,False,-2.4832694594450144,0.0539379704941112,-1.4736048171071547,1.5505119435652137,-0.9900085077413467,1.8302902331016835,5.052252386820011,3.1064512773105513,-2.5372074299391256,-3.0241167606723685,-2.8202987408430302,1.9458011095094596,False,-2.76034291877596,True,sep_oct
4795,TDG,bluechip,5.0,2025-04-04,dn,True,False,6.078282826685921,5.672088730403146,5.549944994012468,1.7020265627490927,18.965946456060866,11.524311335964232,22.118994213568264,23.156325714825734,0.4061940962827748,3.847918431263375,7.441635120096635,-1.0373315012574693,True,-15.942332256454407,False,sep_oct
4898,TDG,bluechip,5.0,2025-09-03,dn,False,False,0.6914434293348481,1.3157419201332843,-0.19711059772137274,2.3984769906934433,1.7458285386049877,4.126395431202146,5.986017025375356,5.875720285563291,-0.6242984907984361,-2.595587588414816,-2.380566892597158,0.11029673981206578,False,-2.999957396440933,True,sep_oct
4924,TDG,bluechip,5.0,2025-10-09,dn,False,False,-2.040072340234933,-1.5674223502789464,5.845830616809988,0.0894008957144532,-0.30106990503047104,-0.12664668426748404,8.542941103732215,3.3813436010185605,-0.4726499899559866,5.756429721095535,-0.174423220762987,5.161597502713654,True,-6.169359553409281,False,sep_oct
5029,TDG,bluechip,5.0,2026-03-12,dn,True,True,-2.7741760365596613,-0.9398583515122905,-6.036951973029526,-2.8838585578680465,-1.531049244138838,2.290429146276751,-1.6044636941498047,11.287088762455033,-1.8343176850473708,-3.153093415161479,-3.821478390415589,-12.891552456604838,False,-1.7526563173018261,True,sep_oct
5140,TDG,bluechip,5.0,2026-08-20,dn,True,False,,,,,,,,,,,,,False,-2.20867503566865,True,sep_oct;midterm_pre2m
255,TDG,bluechip,8.0,2007-03-21,up,True,True,4.410916865910375,-1.0258799534515584,10.01160452810501,0.3908738816168933,10.417896344615563,2.749706190541401,17.701709151714407,7.2857996720739004,5.436796819361933,9.620730646488116,7.668190154074162,10.415909479640508,False,0.0,True,sep_oct
458,TDG,bluechip,8.0,2008-01-09,dn,True,False,-1.4204377347982522,-2.4150227656972167,-2.7698796888169563,-3.8327395052989766,4.5217885317759166,-4.587890059248501,-7.196965741521155,-1.946240477919392,0.9945850308989646,1.0628598164820202,9.109678591024418,-5.250725263601764,False,-5.945224686914363,False,sep_oct
499,TDG,bluechip,8.0,2008-03-10,dn,True,False,-3.720311173929469,0.23438589831872303,-0.31664109388732653,5.873103580089967,3.957785066868502,7.419871428761482,13.562003789191056,8.361942237252663,-3.9546970722481922,-6.189744673977293,-3.46208636189298,5.2000615519383935,False,-4.36538798270144,True,sep_oct
524,TDG,bluechip,8.0,2008-04-15,dn,True,False,4.9336330529931915,3.5274640207213492,11.829190094101104,4.383085573274603,24.235447846696047,5.433791623645878,-3.08713017163178,-5.488788381037024,1.4061690322718423,7.446104520826501,18.80165622305017,2.4016582094052437,False,-20.759051837979303,False,sep_oct
577,TDG,bluechip,8.0,2008-06-30,dn,False,False,4.28698187527814,-0.5782157476054262,-4.793090904372699,-5.461803991698233,8.12743098431521,-1.3283258592750369,1.7266954965128978,-6.533494043196941,4.865197622883565,0.6687130873255338,9.455756843590246,8.260189539709838,False,-7.5165301814062,False,sep_oct
593,TDG,bluechip,8.0,2008-07-23,up,True,False,2.7840189509508395,0.2808556440714538,1.209212894520162,0.5929395363523771,-0.7592872926842631,-0.46032291365678546,-15.719922678773946,-26.41592882276289,2.5031633068793857,0.6162733581677848,-0.29896437902747763,10.696006143988944,False,-3.59955986469892,True,sep_oct
624,TDG,bluechip,8.0,2008-09-05,dn,True,False,-0.43165715487676337,1.342201559358247,10.79136842843309,0.33630476129429265,-13.151082119728875,-10.803212957527354,-9.237404181963903,-33.62379759796196,-1.7738587142350104,10.455063667138798,-2.347869162201521,24.386393415998057,False,-9.740260980171843,False,sep_oct
634,TDG,bluechip,8.0,2008-09-19,up,True,False,-9.45455051338685,-2.6345597152341638,-21.610393379722414,-11.10218055700095,-24.233765936187346,-24.903315967318196,-20.805185778634673,-29.302293970601667,-6.819990798152687,-10.508212822721463,0.66955003113085,8.497108191966994,True,-27.428573065255424,False,sep_oct
644,TDG,bluechip,8.0,2008-10-03,dn,True,False,-1.988056956081019,-19.793335944769552,-3.3465821166480003,-15.524717587889182,-0.1325284308891117,-12.243921649650446,3.0152436403926286,-18.712845447094097,17.805278988688535,12.17813547124118,12.111393218761334,21.728089087486726,False,-3.113977214924213,True,sep_oct
666,TDG,bluechip,8.0,2008-11-04,up,True,False,-13.581410290644735,-10.596539460992672,-16.589165853639475,-13.275577172183162,-0.31008737708526635,-13.03652767837875,7.038744924821572,-17.089526337870133,-2.9848708296520634,-3.313588681456313,12.726440301293483,24.128271262691705,False,-24.837226311600645,False,sep_oct
694,TDG,bluechip,8.0,2008-12-15,dn,True,False,2.787789097117832,0.019058193581256155,1.967843529379154,2.2133700558047087,6.723527822263486,-3.071337245910777,5.346007212972115,-12.583815195604842,2.768730903536576,-0.24552652642555461,9.794865068174264,17.929822408576957,False,-13.503542097300569,False,sep_oct
705,TDG,bluechip,8.0,2008-12-31,up,True,False,3.2767383999521726,0.8865493402198332,-3.4256739444839313,-6.471623570920649,1.5192317137684652,-8.211462307425277,-3.5150290143928564,-12.063432085443104,2.3901890597323394,3.0459496264367174,9.730694021193742,8.548403071050247,False,-8.31097566507546,False,sep_oct
727,TDG,bluechip,8.0,2009-02-03,up,True,False,3.9151703571383756,-0.7522931551365297,3.316998708230212,-5.624555765889427,-5.954333482193341,-14.341995798304897,-4.458954328913611,5.141752407506095,4.667463512274905,8.94155447411964,8.387662316111555,-9.600706736419706,False,-10.413273534252443,False,sep_oct
809,TDG,bluechip,8.0,2009-06-02,up,True,False,-3.605855834241345,-0.22142412843059178,-12.768610925298473,-3.3843412859373534,-10.59523213581235,-2.5099004713707296,9.310915986955571,9.38608153965701,-3.384431705810753,-9.38426963936112,-8.08533166444162,-0.07516555270143854,False,-12.768610925298473,False,sep_oct
853,TDG,bluechip,8.0,2009-08-04,up,True,False,-3.995528187177577,-0.9632439687522032,-3.5714373622118045,-1.598785218171761,-2.455341942127809,-0.49650217983070455,3.456289822980585,4.17809430126459,-3.032284218425374,-1.9726521440400435,-1.9588397622971043,-0.721804478284005,False,-4.508933369731083,True,sep_oct
1063,TDG,bluechip,8.0,2010-06-04,dn,True,False,3.6888489269500946,2.6773863530439757,6.996773021986469,5.094128933984421,0.7417845827861314,-3.8698456686165117,17.080976896034382,-0.9446156526559335,1.011462573906119,1.9026440880020479,4.611630251402643,18.025592548690316,False,-6.940303517276414,False,sep_oct
2493,TDG,bluechip,8.0,2016-02-09,dn,False,False,10.753364738712868,4.0176841076995595,14.40013198159531,4.190253887431994,17.443543614578804,7.523056562185482,21.42132080281678,11.107783785292735,6.735680631013309,10.209878094163315,9.920487052393323,10.313537017524045,False,-15.892765548908782,False,sep_oct
2774,TDG,bluechip,8.0,2017-03-22,dn,True,False,1.8990096029055215,0.5378019384605581,4.463596243003032,0.21343247279101973,11.682575173829935,0.4524530464373733,25.790099189410487,4.073447940112707,1.3612076644449633,4.250163770212012,11.230122127392562,21.71665124929778,False,-10.460517368664203,False,sep_oct
3178,TDG,bluechip,8.0,2018-10-26,dn,True,True,8.9493207211105,2.472390014301773,13.15966015099368,4.684751699262568,10.905701714994699,0.8178276984809552,11.386860306772117,0.7545697001235974,6.4769307068087265,8.474908451731112,10.087874016513744,10.632290606648521,True,-12.376917533977894,False,sep_oct
3215,TDG,bluechip,8.0,2018-12-20,dn,False,False,3.379368112405423,0.8199977413360537,5.306461984256061,3.5180391520722942,5.941650908017659,6.968901445968334,37.401308766575745,15.07935830343936,2.5593703710693694,1.788422832183767,-1.0272505379506747,22.321950463136385,False,-8.870722234462292,False,sep_oct
3522,TDG,bluechip,8.0,2020-03-12,dn,False,False,-24.8740803889994,-3.063165969815329,-1.2088210485482476,5.894950757113215,-15.348516218081432,12.787005032577836,21.603891798265206,31.030770984985946,-21.81091441918407,-7.103771805661463,-28.135521250659266,-9.42687918672074,False,-1.859080659027168,True,sep_oct
3604,TDG,bluechip,8.0,2020-07-09,dn,False,False,4.98563697062433,2.0389609198629977,6.445561871720762,2.729208125190863,14.864460050068917,6.345861884573134,18.15171894008858,6.615054394532405,2.946676050761332,3.716353746529899,8.518598165495783,11.536664545556174,False,-12.940869650707942,False,sep_oct
3954,TDG,bluechip,8.0,2021-11-26,dn,True,False,4.028230142675571,-1.2092525599162296,7.842646117305452,2.56444059109433,11.796046207410281,4.35034356070636,11.728340022944227,-7.742926643367842,5.2374827025918,5.278205526211122,7.445702646703921,19.47126666631207,False,-10.622618466562006,False,sep_oct
4065,TDG,bluechip,8.0,2022-05-06,dn,True,False,-3.477022530850049,-2.338708415937274,-5.800177390449468,-5.277879767653304,6.8941270686385225,0.10937873741803106,8.445206026246478,1.19129676962888,-1.1383141149127751,-0.522297622796164,6.7847483312204915,7.253909256617598,False,-6.4494909661516715,False,sep_oct
4091,TDG,bluechip,8.0,2022-06-14,dn,True,False,-0.39420447263313063,0.5716863892301749,-0.3923117010651178,2.170002325524467,1.3190460626141265,1.517212297207382,20.829123018391684,9.224176840872289,-0.9658908618633055,-2.562314026589585,-0.19816623459325555,11.604946177519395,False,-3.6765746799644616,True,sep_oct
4797,TDG,bluechip,8.0,2025-04-08,dn,False,False,10.48671041345781,8.284308149158392,9.762530634016375,7.843192132117882,12.259792134601778,13.025694471931427,23.74507244869404,25.385669526386835,2.202402264299419,1.9193385018984932,-0.7659023373296492,-1.6405970776927958,True,-16.356558256444842,False,sep_oct
5029,TDG,bluechip,8.0,2026-03-12,dn,True,True,-2.7741760365596613,-0.9398583515122905,-6.036951973029526,-2.8838585578680465,-1.531049244138838,2.290429146276751,-1.6044636941498047,11.287088762455033,-1.8343176850473708,-3.153093415161479,-3.821478390415589,-12.891552456604838,False,-1.7526563173018261,True,sep_oct
5140,TDG,bluechip,8.0,2026-08-20,dn,True,False,,,,,,,,,,,,,False,-2.20867503566865,True,sep_oct;midterm_pre2m
605,UNP,bluechip,5.0,1995-06-22,up,False,False,-0.8988418131752218,-1.2471093227739316,5.6179648701348395,1.162182259472111,8.53929069825674,0.51017839421863,22.331238535023967,6.175994605609181,0.3482675095987098,4.4557826106627285,8.029112304038112,16.155243929414787,False,-1.5730252408633016,True,sep_oct
625,UNP,bluechip,5.0,1995-07-21,up,False,False,9.316767911012548,1.6074862804524193,9.730848229249522,1.043476477551164,3.933732496002884,1.3818493576525537,10.206890139498181,5.8638137849497785,7.709281630560128,8.687371751698358,2.5518831383503304,4.343076354548403,False,0.0,True,sep_oct
1177,UNP,bluechip,5.0,1997-09-25,dn,True,False,1.9153250012733158,2.635119131193475,0.80643676348926,3.702491234037275,2.016134980707518,1.334261885699628,-3.3760467434403307,1.5700180896713878,-0.7197941299201593,-2.896054470548015,0.68187309500789,-4.946064833111718,False,-3.59570520947492,True,sep_oct
1205,UNP,bluechip,5.0,1997-11-04,dn,True,False,-2.1739226589716054,-1.6955158856833963,-2.1739226589716054,0.19944191149474655,7.039395464702558,4.022577852281306,0.47536450989100754,6.739529516011489,-0.47840677328820913,-2.373364570466352,3.016817612421252,-6.264165006120481,False,-6.576452935054067,False,sep_oct
1257,UNP,bluechip,5.0,1998-01-21,dn,True,False,-0.42378762607114817,0.8058787676182622,4.131356182216095,3.7394562372720763,2.5423324031089267,6.1410945637937475,-5.984471759648091,16.16125471459653,-1.2296663936894103,0.3918999449440186,-3.598762160684821,-22.145726474244622,False,-6.3492135330042725,False,sep_oct
1282,UNP,bluechip,5.0,1998-02-26,dn,True,False,-2.7610430386272977,-1.2187478988178624,-1.1702012762242808,2.259167320565414,4.615015949619439,5.027373622825193,0.9992551834671071,6.1304297659376505,-1.5422951398094353,-3.4293685967896947,-0.41235767320575434,-5.1311745824705435,False,-5.7148640045603045,False,sep_oct
1338,UNP,bluechip,5.0,1998-05-18,dn,True,False,-5.220412492246851,-1.017216851264191,-16.009274783544758,-0.8759882489710158,-13.550800053670564,-1.2715182541199965,-24.61906066336842,-1.4109147623285079,-4.20319564098266,-15.133286534573742,-12.279281799550567,-23.208145901039913,False,-0.34684238254854005,True,sep_oct
1639,UNP,bluechip,5.0,1999-07-28,dn,True,False,-1.3513389106760143,-4.172376005726641,-3.491005465742991,-4.470390035705297,-2.9279534129400653,1.5131020576607535,-8.07074876006072,-5.097980339640273,2.821037095050627,0.9793845699623054,-4.441055470600819,-2.972768420420447,False,-0.33674933468923474,True,sep_oct
2114,UNP,bluechip,5.0,2001-06-14,dn,True,False,-0.20918540643991568,1.780463012576039,2.2623735197337513,0.40770676395498473,9.942929151112656,0.48169737132410795,-0.29038627736138745,-9.538563368739561,-1.9896484190159547,1.8546667557787666,9.461231779788548,9.248177091378174,False,-9.043718616452779,False,sep_oct
2175,UNP,bluechip,5.0,2001-09-17,dn,True,False,-6.326496395593018,-3.0893013078613585,-7.244884671415008,0.34636652906134824,-1.9999324784495953,5.187076871679186,11.315215727545969,9.854598205520615,-3.237195087731659,-7.591251200476356,-7.187009350128781,1.4606175220253537,False,0.0,True,sep_oct
