t,ticker,src,K,date,dir,in_choppy,in_choppy_a,fwd5,spy_fwd5,ex5,fwd10,spy_fwd10,ex10,fwd20,spy_fwd20,ex20,fwd60,spy_fwd60,ex60,fake10,mae20,surv20,nodes
6685,MSFT,bluechip,,2021-07-22,base,False,False,0.12582620418382096,1.191844448436874,-1.066018244253053,1.1812253630711256,1.4467635464715078,-0.26553818340038227,3.9134833227114196,1.010423511973424,2.9030598107379957,6.518590123004819,2.7186071670980194,3.7999829559068,,,,
1427,MSFT,bluechip,,2000-08-25,base,True,True,-0.6194760192296589,0.826412251886266,-1.4458882711159249,-2.5664159053985003,-1.0950044447605833,-1.471411460637917,-13.274353922381167,-4.388517177075146,-8.88583674530602,-4.8672963253576285,-10.726704940393262,5.859408615035633,,,,
825,MSFT,bluechip,,1998-04-08,base,False,False,3.0921340019420596,0.453320312962191,2.6388136889798686,6.254441959828361,1.5297433633912894,4.724698596437071,-6.25439249676406,-0.8781764058208963,-5.3762160909431636,21.222862619730655,5.49040549569042,15.732457124040234,,,,
5497,MSFT,bluechip,,2016-10-31,base,True,True,0.8344340967268327,0.28229620817452616,0.5521378885523065,-3.0040158028135644,1.900730179917387,-4.904745982730951,2.6413589547842564,3.933195795165889,-1.2918368403816327,10.521335977842083,8.360219185626793,2.1611167922152905,,,,
6198,MSFT,bluechip,,2019-08-15,base,True,True,3.0670957621780515,2.7085502599438316,0.3585455022342199,3.321375033337204,2.7858749859142495,0.5355000474229543,2.722974466583472,5.77552294823791,-3.052548481654438,9.186161876123865,9.034501290546348,0.15166058557751683,,,,
3730,MSFT,bluechip,,2009-10-23,base,True,False,-1.03497151190598,-4.182040498667517,3.147068986761537,1.7844774528140928,-0.8789806179405613,2.663458070754654,6.177513256619327,1.2491032459643225,4.928410010655004,7.575535915437515,3.9057965115792515,3.669739403858263,,,,
766,MSFT,bluechip,,1998-01-13,base,True,False,3.689680640727677,1.7049811611264953,1.9846994796011819,12.771964131061807,2.5246000099141686,10.247364121147639,20.293257793343432,7.18033328071066,13.112924512632773,34.72091261379327,16.99088904023176,17.730023573561507,,,,
2217,MSFT,bluechip,,2003-10-21,base,True,False,-7.325415141559932,0.17161122213511515,-7.497026363695047,-11.175475912360577,0.8582217266012382,-12.033697638961815,-14.310051107325384,-0.9728169060736924,-13.337234201251691,-5.247035718883075,9.450409071336296,-14.697444790219372,,,,
3548,MSFT,bluechip,,2009-02-04,base,True,False,3.113302900282844,0.3239985761007924,2.7893043241820514,-3.205558684364951,-6.180242243615286,2.974683559250335,-17.473416231614024,-17.436677655526843,-0.03673857608718123,9.386914917055499,6.227161630635725,3.1597532864197744,,,,
2656,MSFT,bluechip,,2005-07-20,base,False,False,-1.7946371601043953,0.2835555157336245,-2.07819267583802,4.0473407564942,1.0369531794448328,3.010387577049367,3.2070677034351514,-1.0045302182815852,4.211597921716736,-5.830717887639714,-4.463800281828956,-1.366917605810758,,,,
5534,MSFT,bluechip,,2016-12-22,base,False,False,-2.2187692500661216,-0.8208542305467303,-1.3979150195193912,-1.431979977446829,0.4792057232355651,-1.911185700682394,-0.04721742833420084,0.9850156425439849,-1.0322330708781857,2.9492427417640243,4.4011076276525785,-1.4518648858885541,,,,
2469,MSFT,bluechip,,2004-10-21,base,True,False,-1.9257399295842137,1.7799022106714135,-3.705642140255627,1.54064848681299,4.7734392900384615,-3.2327908032254715,5.639428492330301,7.0585020351352945,-1.4190735428049939,2.7126247904505574,8.225513003735552,-5.512888213284994,,,,
5257,MSFT,bluechip,,2015-11-17,base,True,False,2.4164541996623656,1.8883511831303768,0.5281030165319889,4.228796918624234,1.4892617217133086,2.739535196910925,5.965638117788985,1.2459516628387846,4.7196864549502004,-2.856667292397308,-7.086447555286846,4.229780262889538,,,,
6242,MSFT,bluechip,,2019-10-17,base,True,False,0.1789582711829496,0.3642011115907673,-0.1852428404078177,2.6344098013139083,1.3532335959421493,1.281176205371759,5.991843545513609,3.4315868048061082,2.5602567407075005,16.459072748715407,9.95051352615295,6.508559222562457,,,,
1513,MSFT,bluechip,,2000-12-28,base,True,False,10.238388437246249,-3.38862720451254,13.627015641758788,20.056125409080327,-1.2853335856316095,21.341458994711935,44.74050283560382,2.1547264253163334,42.58577641028749,30.715299286156107,-11.285022718108484,42.00032200426459,,,,
4816,MSFT,bluechip,,2014-02-19,base,False,False,-0.10662761191124748,0.9998717796470435,-1.106499391558291,1.5996223161588663,2.584391322754498,-0.9847690065956316,4.692116902747645,1.98884585834882,2.703271044398825,6.316617770680977,2.845133481915263,3.471484288765714,,,,
3774,MSFT,bluechip,,2009-12-28,base,True,False,-0.6737299933363805,0.8073044935974716,-1.481034486933852,-3.529040289076657,0.8339410525785018,-4.362981341655159,-4.812368866594552,-2.5638662969895587,-2.248502569604993,-3.271336341843223,3.9126719914995167,-7.18400833334274,,,,
5773,MSFT,bluechip,,2017-12-05,base,False,False,4.890293703901105,1.3640079240885727,3.5262857798125324,5.196718495282271,2.0310704190480644,3.1656480762342065,6.765543034066868,3.7266846570515044,3.038858377015363,15.30808179144676,3.948204684159884,11.359877107286877,,,,
5687,MSFT,bluechip,,2017-08-03,base,True,True,-1.0256129689328097,-1.295791765636245,0.27017879670343525,0.8811209216067484,-1.5670653317230943,2.4481862533298426,4.1834422401223925,0.21458614199354464,3.968856098128848,16.77961829783692,4.870789071312975,11.908829226523943,,,,
3771,MSFT,bluechip,,2009-12-22,base,True,False,0.45424291028801633,0.7070587847778809,-0.25281587448986453,-1.2005003105482137,2.2017391686246945,-3.4022394791729083,-6.035052239018035,-2.255456861151983,-3.779595377866052,-3.509373989301612,4.779456436607443,-8.288830425909055,,,,
6449,MSFT,bluechip,,2020-08-13,base,False,False,3.0659639956500673,0.4305045289159093,2.635459466734158,8.829714898194108,3.414236006954896,5.4154788912392124,-2.0013685453891705,-0.822374036006035,-1.1789945093831355,7.45604459247704,4.37363794822947,3.0824066442475706,,,,
2537,MSFT,bluechip,,2005-01-28,base,True,False,0.5347743838749031,2.3843608527958082,-1.8495864689209052,-0.802140289565334,2.8442445834664376,-3.6463848730317716,-3.5996640178770467,2.7250443534619917,-6.324708371339039,-5.132231230798478,-1.5136984942834886,-3.6185327365149895,,,,
1184,MSFT,bluechip,,1999-09-10,base,True,False,1.5130913770150967,-1.2867153428539946,2.7998067198690912,-4.2763325886366,-5.714928386045948,1.4385957974093477,-0.0658015377462795,-1.1943991606506055,1.128597622904326,0.4604916903645728,5.378813886595046,-4.9183221962304735,,,,
578,MSFT,bluechip,,1997-04-16,base,True,False,17.17561199608464,1.7156658505974365,15.459946145487205,23.664219597012902,4.697710266820265,18.966509330192636,17.939021994715176,9.558848680520482,8.380173314194694,32.06115390620621,20.4426374045553,11.618516501650909,,,,
3078,MSFT,bluechip,,2007-03-26,base,True,True,-1.7009722387516746,-0.7263004251359395,-0.9746718136157351,0.6377783488825006,0.9845931858666779,-0.34681483698417725,2.01978475483795,3.435703465341877,-1.4159187105039273,6.687444913785212,5.999592984028057,0.687851929757155,,,,
1516,MSFT,bluechip,,2001-01-03,base,True,False,10.299880800175941,-2.1296090522307964,12.429489852406737,15.775718173204512,-0.1620269342779701,15.937745107482481,30.117308751797257,2.170432628158281,27.946876123638976,14.08080614083933,-13.33021846057455,27.411024601413878,,,,
4968,MSFT,bluechip,,2014-09-25,base,True,False,-0.6081503227190255,-0.9982828222338314,0.3901324995148059,-0.4126850347141109,-1.8335610005855152,1.4208759658714043,-2.215470136985165,-0.7181948659497284,-1.4972752710354365,4.171629094944618,5.765426005494101,-1.5937969105494831,,,,
4890,MSFT,bluechip,,2014-06-05,base,True,False,-1.5287857257706872,-0.4679897462888216,-1.0607959794818655,0.7279578967823053,1.0439919618896676,-0.3160340651073623,1.4316147501136856,2.4169393175513587,-0.9853245674376732,10.92876352727654,3.7139471860393902,7.21481634123715,,,,
2700,MSFT,bluechip,,2005-09-21,base,True,True,0.7061391627903424,0.6285052899849486,0.0776338728053938,-3.216964496242236,-1.0586528878032797,-2.1583116084389564,-1.569295618711708,-0.9345777125289723,-0.6347179061827357,5.919650513319907,5.400637364503225,0.5190131488166827,,,,
7837,MSFT,bluechip,,2026-02-24,base,True,True,3.8380409135503335,-1.0212987650163874,4.859339678566721,4.308482545318926,-1.4795914769232033,5.788074022242129,-4.179954715542477,-4.711734348412977,0.5317796328704993,8.24163736121346,8.136235538422532,0.10540182279092747,,,,
3819,MSFT,bluechip,,2010-03-04,base,True,True,1.9210752342333048,2.4946598300874756,-0.5735845958541708,3.4229954165463594,3.9062471638288576,-0.4832517472824982,1.8512220117210099,5.011627847878852,-3.1604058361578424,-9.478099188718636,-2.5031910328709106,-6.974908155847725,,,,
4021,MSFT,bluechip,,2010-12-20,base,False,False,0.7191869588444533,0.9871447009710765,-0.26795774212662327,1.0068291729675716,1.9101255596432498,-0.9032963866756782,2.373242778297735,2.9294004615548097,-0.5561576832570747,-10.368699344947652,2.6083398511051348,-12.977039196052786,,,,
5373,MSFT,bluechip,,2016-05-05,base,True,False,3.1437559092132084,0.7757087720451139,2.3680471371680945,1.4656635651478123,-0.37569605147543816,1.8413596166232504,4.429782007506433,2.590603750916487,1.8391782565899462,14.088392372367764,6.390294135061869,7.698098237305895,,,,
3398,MSFT,bluechip,,2008-07-01,base,False,False,-6.103528439222128,-2.7964032094469182,-3.3071252297752096,1.4514331595960384,-3.4429121684617536,4.894345328057792,-2.381852215521252,0.11681109992935923,-2.498663315450611,-0.5726507643155299,-5.367560913188518,4.794910148872988,,,,
6895,MSFT,bluechip,,2022-05-20,base,True,False,8.188160656163923,6.578018485184778,1.6101421709791452,6.410353460627416,5.687434457607954,0.7229190030194621,0.4672085067482845,-3.3210413556986063,3.7882498624468908,15.591676281310551,9.974343605157898,5.617332676152653,,,,
1920,MSFT,bluechip,,2002-08-16,base,True,False,4.439968514872938,1.4804048934013991,2.9595636214715393,-1.8400260176498984,-1.5446923065168594,-0.29533371113303897,-4.440018790524913,-3.5722028048181698,-0.8678159857067436,7.719970902966411,-4.896267354478789,12.6162382574452,,,,
4965,MSFT,bluechip,,2014-09-22,base,True,False,-1.3174716062984038,-0.8084295447439938,-0.50904206155441,-2.0611898895453895,-1.436091945103346,-0.6250979444420435,-6.332328733747083,-4.443872179413233,-1.8884565543338496,-3.43218663884155,-0.6226164778005527,-2.8095701610409973,,,,
3065,MSFT,bluechip,,2007-03-07,base,True,True,-0.7606415033247216,-0.20063939149702614,-0.5600021118276954,3.295887918988716,3.0799178400920946,0.21597007889662123,3.223422085615457,3.482830316121155,-0.2594082305056977,11.152040252571682,10.842078085680718,0.3099621668909638,,,,
2819,MSFT,bluechip,,2006-03-14,base,True,False,1.8729589020835435,-0.057328942410317385,1.930287844493861,-1.2118784317194264,-0.3426848841322938,-0.8691935475871326,-0.3672187911884284,-0.7900162120479504,0.422797420859522,-18.48615846707915,-3.018854880620181,-15.46730358645897,,,,
3579,MSFT,bluechip,,2009-03-20,base,True,False,6.272022707467295,6.3876733540356945,-0.1156506465683993,9.906221361537494,9.84225480822114,0.06396655331635337,9.085580802653205,8.760258243571407,0.32532255908179764,38.32898939880012,19.46292106309706,18.86606833570306,,,,
5785,MSFT,bluechip,,2017-12-21,base,False,False,0.04681673537676456,-0.269086736789681,0.31590347216644554,3.251473531116389,2.369361136927517,0.882112394188872,7.485434576468175,5.871145738145733,1.6142888383224419,8.671884885702719,1.4698958807241702,7.201989004978548,,,,
4296,MSFT,bluechip,,2012-01-24,base,True,False,0.6475937870758397,-0.10648507158479426,0.754078858660634,3.4423838668662388,2.5330748010753634,0.9093090657908753,7.279655848488198,3.4763510139388165,3.8033048345493814,6.387667976556144,5.221077724540657,1.166590252015487,,,,
2878,MSFT,bluechip,,2006-06-07,base,True,True,-0.7259416289464693,-1.875127112172359,1.1491854832258896,4.718719782526248,-0.23637038770212282,4.955090170228371,6.533617252431134,1.7028920420767868,4.830725210354347,17.035635640960244,4.256654171094976,12.778981469865268,,,,
2038,MSFT,bluechip,,2003-02-05,base,True,True,-1.1073081535177387,-3.241026208683029,2.13371805516529,3.1414871298721225,-0.6128565723356849,3.7543437022078074,-0.5756717670579725,-2.4749727459426385,1.899300978884666,11.51593788368277,10.295667445084543,1.2202704385982273,,,,
3591,MSFT,bluechip,,2009-04-07,base,True,False,0.37312028211380355,4.409038208120042,-4.035917926006238,0.10655112321222848,3.539507166745226,-3.4329560435329975,5.490329648843328,12.847585537294925,-7.357255888451597,25.364740853515343,10.615220860197683,14.74951999331766,,,,
1037,MSFT,bluechip,,1999-02-10,base,True,False,-9.260757167565137,1.149732803259651,-10.410489970824788,-4.435821639715143,1.430734104832565,-5.866555744547708,0.5058159720660038,6.79616056113328,-6.290344589067276,-1.556424252530364,10.640730860961911,-12.197155113492276,,,,
4426,MSFT,bluechip,,2012-07-30,base,True,False,1.045870947170524,0.6778275123580979,0.3680434348124262,2.5303397815596096,1.5070634591205723,1.0232763224390373,4.228451865020388,2.0623095470989394,2.166142317921449,-4.737464373409017,2.520175049388196,-7.2576394227972125,,,,
1065,MSFT,bluechip,,1999-03-23,base,True,False,11.66973866924561,3.3927568119231477,8.276981857322463,12.045064791258508,5.522584310820133,6.522480480438374,-1.5384386680835194,6.884604102647418,-8.423042770730937,-0.4878152952978554,6.636980060777442,-7.124795356075298,,,,
1928,MSFT,bluechip,,2002-08-28,base,True,False,-7.027166711379884,-3.604754398478349,-3.422412312901535,-4.516102100876052,-2.8772035390369877,-1.638898561839064,-6.439885846410887,-6.499035481373038,0.059149634962151865,17.132354326143084,2.6187428386304834,14.5136114875126,,,,
4482,MSFT,bluechip,,2012-10-17,base,False,False,-5.711364646710582,-3.5430638443181617,-2.16830080239242,-0.30415392794024276,-3.1737324645518927,2.86957853661165,-9.638647072132688,-6.723678794400312,-2.9149682777323758,-7.866868418099071,1.2947808259247129,-9.161649244023785,,,,
4273,MSFT,bluechip,,2011-12-19,base,True,True,1.9976689334453512,5.1541741826859555,-3.1565052492406043,7.32472528944168,6.1601016605558945,1.1646236288857859,10.144901101511007,9.285856800076274,0.8590443014347322,28.533542945643653,17.145944876284467,11.387598069359186,,,,
3569,MSFT,bluechip,,2009-03-06,base,True,False,8.965978678015784,10.403376083510318,-1.4373974054945347,11.649239494596198,12.099605511981126,-0.450366017384928,22.70946030740406,23.132734325481042,-0.42327401807698095,40.94188143406245,38.60844611239938,2.3334353216630745,,,,
2464,MSFT,bluechip,,2004-10-14,base,True,False,2.7337642636181547,0.5422747880532208,2.191489475564934,0.755379144028745,2.3318289596651054,-1.5764498156363604,7.841688975039207,6.525617689992602,1.316071285046605,7.4449306038698815,8.384312978376673,-0.939382374506792,,,,
1114,MSFT,bluechip,,1999-06-02,base,True,False,4.940257704573248,1.7324570690494756,3.207800635523772,3.26689976942105,2.6467721249043397,0.6201276445167103,14.980060797082583,5.804545069557676,9.175515727524907,20.6374856373883,5.587319148550018,15.05016648883828,,,,
1030,MSFT,bluechip,,1999-02-01,base,True,False,-4.445268946580616,-2.0438284642582127,-2.4014404823224034,-9.649444060659306,-3.17657452177168,-6.472869538887625,-14.094683935666064,-3.225827723375241,-10.868856212290822,-5.0234880146985965,6.931968712240666,-11.955456726939262,,,,
6387,MSFT,bluechip,,2020-05-15,base,True,False,0.47011100667526673,3.199631581321616,-2.729520574646349,0.09783155607474558,6.731163188267897,-6.633331632193151,3.4429839276226115,7.2550971482199245,-3.812113220597313,11.348768704891587,16.761364032719595,-5.412595327828008,,,,
6606,MSFT,bluechip,,2021-03-30,base,True,False,7.7852026299200405,3.0045794983772467,4.780623131542794,10.239386519104965,4.2357849527115965,6.003601566393368,9.795125775400692,5.74315786957762,4.051967905823072,15.292570132968342,8.0461772379818,7.246392894986542,,,,
