ticker,date,dir,choppy,dev_adr
ETN,1994-10-20,up,True,-0.11957359262441784
ETN,1994-12-06,dn,True,0.3521042058866413
ETN,1995-03-29,up,False,-0.7791452328358216
ETN,1995-07-20,dn,False,-0.20302785798927064
ETN,1995-11-22,up,False,0.13781607917115127
ETN,1996-01-02,up,False,0.8830964227714938
ETN,1996-01-31,up,False,0.0733862757332012
ETN,1996-02-29,up,True,-0.19878078448977995
ETN,1996-11-05,up,False,-0.8923759220158615
ETN,1998-01-09,dn,True,1.3466873765022058
ETN,1998-06-11,dn,True,-0.5147855960873883
ETN,1999-10-15,dn,True,-0.3868000237967509
ETN,2000-05-30,dn,True,0.19348612826937434
ETN,2000-06-27,dn,True,-0.7362171047227984
ETN,2001-09-17,dn,True,-1.841512845324915
ETN,2002-05-29,dn,False,-0.5968943742315929
ETN,2004-03-10,dn,True,-0.014534023236248564
ETN,2004-08-12,dn,True,0.32301885599094204
ETN,2005-03-29,dn,True,0.46715643770600834
ETN,2005-10-27,dn,True,1.883971249155002
ETN,2006-07-13,dn,True,-0.7252702896106553
ETN,2007-08-08,dn,True,-0.18200716302189907
ETN,2007-11-07,dn,True,0.5195410241835675
ETN,2008-01-11,dn,True,0.09751554024782921
ETN,2008-02-15,dn,True,0.6719572333702025
ETN,2008-07-02,dn,False,-0.14436733248580977
ETN,2010-05-20,dn,False,0.3120495293277913
ETN,2010-06-29,dn,True,0.661352882732058
ETN,2011-03-10,dn,True,0.4510047129762241
ETN,2011-05-17,dn,True,0.22669450404601066
ETN,2011-08-02,dn,True,-0.1643432225903077
ETN,2011-11-21,dn,True,0.8789925389217319
ETN,2012-05-04,dn,True,-0.11859791162540519
ETN,2014-07-30,dn,True,-0.6566588341912775
ETN,2014-09-17,dn,True,-0.1483935062972802
ETN,2015-01-15,dn,True,1.6728084775803775
ETN,2015-07-08,dn,True,0.2864494029318242
ETN,2015-08-05,dn,True,-2.373934566990383
ETN,2016-11-01,dn,True,3.926721120349083
ETN,2018-03-23,dn,True,1.248646022621031
ETN,2018-04-24,dn,True,-0.9101947500130522
ETN,2018-10-23,dn,True,0.41963526070893115
ETN,2018-12-17,dn,False,-0.6497065407859156
ETN,2019-08-05,dn,True,0.6952737584678805
ETN,2020-03-09,dn,False,-0.3778367988295408
ETN,2022-01-21,dn,True,-0.01615401295619763
ETN,2023-01-19,dn,True,2.6645941153929242
ETN,2023-04-05,dn,True,0.8751492675873597
ETN,2023-10-19,dn,True,2.1479423802038307
ETN,2024-07-18,dn,True,1.2007433975312083
ETN,2025-01-27,dn,True,-0.3883694525725507
ETN,2025-11-13,dn,True,-0.5542073084492548
ETN,2026-03-30,dn,True,4.00410360103842
ETN,2026-05-18,dn,False,1.1859822690126491
ETN,2026-07-02,dn,True,0.6939371319424185
HON,1996-01-03,up,False,0.8155188350681205
HON,1996-02-01,up,False,-0.20890916491484968
HON,1996-05-31,dn,True,0.5228121028586983
HON,1997-04-03,dn,True,0.47006954763175485
HON,1997-10-22,dn,True,-0.7105093486255396
HON,1998-05-27,dn,True,1.580954308805724
HON,1998-08-04,dn,False,-0.6916749115495269
HON,1998-12-11,dn,False,0.8237472155804092
HON,1999-01-21,dn,True,-0.18170792927611537
HON,1999-08-31,dn,True,1.2955557792627663
HON,1999-09-29,dn,True,0.4920191554975255
HON,1999-10-27,dn,True,0.2613016647581912
HON,1999-12-10,dn,False,1.4916070676576778
HON,2000-01-20,dn,True,-0.7333603891885313
HON,2000-06-08,dn,True,-0.25132013316772395
HON,2000-12-15,dn,True,0.4532270334532425
HON,2001-03-02,dn,True,0.2916653128739668
HON,2001-06-14,dn,True,0.5129984058883639
HON,2001-09-17,dn,True,-2.1791654495719697
HON,2002-01-15,dn,True,0.7888476293313196
HON,2002-04-22,dn,True,0.06131206349913942
HON,2002-06-14,dn,False,0.6646659175412805
HON,2002-07-15,dn,False,-0.17043814490286419
HON,2002-08-27,dn,True,0.13581827324329232
HON,2002-09-25,dn,True,-2.3961953430928595
HON,2002-10-21,up,True,-0.19378767230013255
HON,2003-01-02,up,True,0.16825668631793417
HON,2003-05-02,up,True,0.2377356270279781
HON,2003-06-02,up,False,-1.6000044100969346
HON,2003-09-26,dn,True,1.1999957338335205
HON,2004-03-09,dn,True,-1.4036415795378736
HON,2004-08-06,dn,True,0.24925009132557766
HON,2004-10-20,dn,True,0.5253664207212178
HON,2005-01-06,dn,True,1.0825983488886202
HON,2005-10-19,dn,True,-0.2299772744325846
HON,2006-07-14,dn,True,0.5398599414038359
HON,2007-08-15,dn,True,0.5858884820504647
HON,2007-11-26,dn,True,2.5241444272896962
HON,2008-03-20,dn,True,1.3210973877585934
HON,2008-06-25,dn,False,-1.0898858924541472
HON,2011-07-27,dn,True,-1.4741912108204243
HON,2012-05-17,dn,True,0.9555668770588214
HON,2012-06-28,dn,True,1.813590186618192
HON,2014-10-10,dn,True,2.4789897276840964
HON,2015-08-21,dn,True,-0.21371884624971338
HON,2015-09-28,dn,False,2.869394606452672
HON,2016-01-13,dn,True,0.20230674887377942
HON,2018-03-23,dn,True,0.4745171666016001
HON,2018-12-07,dn,False,-0.34036869764820865
HON,2020-02-03,dn,False,2.602639616601186
HON,2020-03-09,dn,False,0.30284199802764666
HON,2020-05-12,dn,True,2.9119707518237994
HON,2021-06-17,dn,True,0.416028084929434
HON,2021-09-17,dn,True,-0.02461182014071224
HON,2021-11-26,dn,True,-0.40152277273232867
HON,2022-02-03,dn,True,-0.436710384589772
HON,2022-06-13,dn,True,-0.0822167071200917
HON,2022-09-30,dn,False,1.8901335909767278
HON,2023-01-19,dn,True,1.01902991225426
HON,2023-02-16,dn,True,-0.6426731604628556
HON,2023-10-02,dn,True,1.0182979256905083
HON,2024-04-16,dn,False,1.250288349159631
HON,2025-04-04,dn,True,-0.2759519809620799
HON,2026-04-22,dn,False,-0.8949284925050365
HON,2026-06-10,dn,True,3.5990692665540647
HON,2026-08-20,dn,True,0.1531454432383229
PH,1994-04-07,up,True,0.36704074919393787
PH,1994-05-06,up,True,-1.8279177817304595
PH,1994-09-23,dn,True,0.11087670504266277
PH,1994-10-19,up,True,-0.40817166117595904
PH,1995-01-09,up,True,-0.24814718405064615
PH,1995-03-07,dn,False,-0.29544984749874187
PH,1995-04-13,up,False,-0.8022011343948775
PH,1995-09-21,dn,False,-0.2890008826480125
PH,1995-11-01,up,False,0.0
PH,1995-12-18,dn,False,0.8196092649323842
PH,1996-01-26,dn,False,1.2397701505607974
PH,1996-02-08,up,False,-0.21797030680605142
PH,1996-07-09,dn,True,-0.700012152908093
PH,1996-09-25,up,True,4.451006017797877
PH,1997-01-20,up,False,0.24323199720704683
PH,1997-02-18,up,True,-1.1396624587205797
PH,1997-04-14,up,True,-0.07685672915426048
PH,1997-10-27,dn,True,-1.225858558747532
PH,1997-12-18,dn,True,1.1380582217658046
PH,1998-01-20,dn,True,0.019824902276646465
PH,1998-05-27,dn,True,0.5191635294822641
PH,1998-06-24,dn,True,-1.7783083659791274
PH,1998-10-15,up,True,-1.5163273130664787
PH,1999-02-09,up,True,-0.511833228408471
PH,1999-04-13,up,True,-1.395708894130695
PH,1999-05-27,dn,True,1.6121863112457064
PH,1999-07-12,dn,True,-0.08207531296242987
PH,1999-08-30,dn,True,0.8350821233757661
PH,1999-11-04,dn,True,2.1527169491225115
PH,2000-01-24,dn,True,-0.7616501813025133
PH,2000-03-15,up,True,-0.4745347436037779
PH,2000-05-24,dn,True,-0.13617497952969823
PH,2000-10-30,up,True,0.20506031940586025
PH,2000-12-04,up,True,1.2676078028115505
PH,2001-02-21,dn,True,1.7104120452767633
PH,2001-03-05,up,True,1.0442607877550552
PH,2001-03-21,dn,False,-0.33224080136453615
PH,2001-04-18,up,False,0.39619318104403645
PH,2001-05-16,up,True,-0.6276521591954113
PH,2001-08-14,up,True,0.9275400126107961
PH,2001-09-07,dn,True,-1.2350210476492849
PH,2001-10-02,up,True,-0.4277444409630727
PH,2002-06-07,dn,False,-0.02903315548742157
PH,2002-07-15,dn,False,-1.2137591755205162
PH,2003-01-21,dn,True,-0.4268533167944373
PH,2004-05-07,dn,True,0.20129260660859075
PH,2005-03-28,dn,True,-0.7810685177897383
PH,2005-10-05,dn,True,0.13527970078001264
PH,2006-05-23,dn,True,0.28885120968597244
PH,2006-07-17,dn,True,0.9741935331078752
PH,2007-08-09,dn,True,1.7392050864955524
PH,2007-12-18,dn,True,0.5119316560571591
PH,2008-01-17,dn,True,-1.4268894135811963
PH,2008-06-05,dn,False,-0.6754615272478457
PH,2011-03-10,dn,True,2.8112823244468075
PH,2011-05-04,dn,True,-0.4551232626323306
PH,2012-03-22,dn,False,0.6610037069269457
PH,2012-04-20,dn,True,1.5790121459468291
PH,2012-06-01,dn,True,0.37479490363638274
PH,2012-06-29,dn,True,-0.11212392006987727
PH,2012-10-19,dn,False,0.62289937306869
PH,2013-03-26,dn,False,0.3127643795385937
PH,2014-07-31,dn,True,-0.07835294404703644
PH,2014-10-13,dn,True,2.788946373845119
PH,2015-01-15,dn,True,0.4964648989796745
PH,2015-07-06,dn,True,-0.3630416647249437
PH,2016-06-24,dn,True,1.1480426257404683
PH,2018-03-23,dn,True,-0.17510206444315554
PH,2018-04-24,dn,True,0.8322342984792114
PH,2018-06-21,dn,True,-1.161839532195647
PH,2018-10-23,dn,True,3.2584811989317757
PH,2018-12-24,dn,False,1.8185182579492258
PH,2019-05-23,dn,True,0.5456084824953774
PH,2019-08-14,dn,True,0.6293932228719983
PH,2020-02-26,dn,False,0.20849948997490858
PH,2020-04-01,dn,True,1.285736233180452
PH,2020-06-26,dn,False,1.510807155588531
PH,2020-09-21,dn,True,1.5475457091940141
PH,2021-06-11,dn,True,-0.37259940417015497
PH,2021-08-19,dn,False,2.2196520780430435
PH,2021-09-20,dn,True,0.8183283624350086
PH,2022-02-23,dn,True,0.2299354673242791
PH,2022-05-10,dn,True,0.2698158675160087
PH,2022-06-13,dn,True,-0.4737199064526447
PH,2022-09-16,dn,False,0.03600800296321339
PH,2023-09-13,dn,True,-0.015093016162711886
PH,2023-10-18,dn,True,-0.5819599127570192
PH,2024-05-29,dn,False,0.3236635658370013
PH,2024-06-27,dn,False,0.6972419315174742
PH,2024-08-02,dn,True,3.725278756552972
PH,2025-03-10,dn,True,0.6890845788154876
PH,2025-04-07,dn,False,0.15035445253725485
PH,2026-05-19,dn,False,0.3439247320804292
ROK,1993-04-22,dn,True,0.13495089607367564
ROK,1993-06-16,up,True,-0.04781570365324066
ROK,1993-08-05,up,True,-0.12820018449979076
ROK,1993-11-16,dn,True,0.1854151307177935
ROK,1993-12-10,up,True,-0.15216550912015744
ROK,1994-03-25,dn,True,0.01683087065768424
ROK,1994-04-25,dn,True,0.07833382655526146
ROK,1994-08-17,dn,True,0.2749077679612301
ROK,1994-10-13,up,True,0.6242039524107102
ROK,1995-01-11,up,True,-0.10873001818595542
ROK,1996-07-08,dn,True,-0.19151608505228976
ROK,1997-04-03,dn,True,0.10177276868914326
ROK,1997-06-11,dn,False,0.1753244734288518
ROK,1997-10-27,dn,True,-0.20619612106895466
ROK,1998-06-05,dn,True,0.04076057461195708
ROK,1998-07-06,dn,True,-0.5854836271109407
ROK,1999-03-23,dn,True,0.1738213352650482
ROK,1999-08-12,dn,True,0.7459616557865614
ROK,1999-09-10,dn,True,-0.29697844744971597
ROK,2002-06-12,dn,False,0.1879737282157572
ROK,2002-07-11,dn,False,-1.1016592513129915
ROK,2003-02-13,dn,True,1.3705038023661908
ROK,2004-02-04,dn,False,1.1292055565675585
ROK,2004-03-05,dn,True,1.7668828494171978
ROK,2005-04-15,dn,True,1.7201823030997427
ROK,2006-05-15,dn,True,-0.32400671207166976
ROK,2006-07-26,dn,True,0.11541838118221812
ROK,2006-08-23,dn,True,-1.949846702597628
ROK,2007-01-25,dn,False,1.7393252185605494
ROK,2007-10-19,dn,True,0.3356128678725256
ROK,2007-11-21,dn,True,1.0303932676903622
ROK,2008-01-04,dn,True,-0.6923283478088782
ROK,2010-05-20,dn,False,-0.40308450476514346
ROK,2011-04-27,dn,True,-0.8662618771333471
ROK,2013-04-15,dn,False,1.0315805694742282
ROK,2014-07-30,dn,True,-0.1100949271234171
ROK,2014-09-30,dn,True,-0.30874613394883005
ROK,2015-08-24,dn,True,0.8626415707455538
ROK,2015-09-23,dn,False,0.2339085826020749
ROK,2015-12-17,dn,True,1.170072301540036
ROK,2016-01-19,dn,True,-1.2332069169839743
ROK,2016-06-27,dn,True,2.9727794743442764
ROK,2018-02-05,dn,True,0.2106741846212545
ROK,2018-03-23,dn,True,0.1729577501257522
ROK,2018-04-23,dn,True,-0.3940718073272399
ROK,2018-10-15,dn,True,0.265725118495146
ROK,2018-12-07,dn,False,-0.9031947471897193
ROK,2019-05-10,dn,True,-1.343401054835738
ROK,2019-08-05,dn,True,0.531103309885008
ROK,2020-02-27,dn,False,0.2621995152636884
ROK,2021-01-27,dn,False,1.2297211168083986
ROK,2022-01-27,dn,True,0.24179328104081896
ROK,2022-04-26,dn,True,0.8969672595379954
ROK,2022-06-17,dn,True,0.7922519522236079
ROK,2022-09-21,dn,False,-0.24150681535339483
ROK,2022-12-16,dn,True,0.9453314116727932
ROK,2023-04-26,dn,True,1.8897105042383908
ROK,2023-09-12,dn,True,-0.412003705923987
ROK,2023-10-18,dn,True,-0.921036435149891
ROK,2024-01-31,dn,False,3.4912573336001222
ROK,2024-08-02,dn,True,0.20275455821066685
ROK,2025-02-03,dn,True,4.826647538316653
ROK,2025-03-11,dn,True,0.7141364094786531
ROK,2025-04-08,dn,False,-1.0759008237847656
ROK,2026-02-12,dn,True,1.5880362061355455
ROK,2026-03-13,dn,True,-1.1137470563018788
ROK,2026-08-10,dn,True,0.6980344087776806
TDG,2006-07-25,up,True,0.8485344740473932
TDG,2006-08-23,dn,True,0.5957948728381411
TDG,2006-11-15,up,False,0.6083778845479183
TDG,2006-12-14,up,False,-0.3072214197015779
TDG,2007-01-24,up,False,-1.228812558478775
TDG,2007-08-06,dn,True,0.11093100014772485
TDG,2007-11-09,dn,True,1.5949855728404039
TDG,2008-01-09,dn,True,-0.07894268159194318
TDG,2008-03-10,dn,True,0.07939697919217632
TDG,2008-04-15,dn,True,0.8818532201536068
TDG,2008-06-06,dn,False,-0.5302861206056434
TDG,2008-11-04,up,True,0.6449745674958279
TDG,2008-12-08,up,True,0.39555440897580535
TDG,2009-01-07,up,True,0.46787367318252737
TDG,2009-02-05,up,True,-0.21829371802390668
TDG,2009-04-23,up,True,-0.08002540669595942
TDG,2010-06-04,dn,True,0.5905409675955163
TDG,2011-08-08,dn,True,1.698082626157531
TDG,2011-09-22,dn,True,0.13056968561608476
TDG,2013-09-23,dn,True,1.1151180214653509
TDG,2015-09-28,dn,False,0.09168312987251392
TDG,2016-01-21,dn,True,1.1620411582012478
TDG,2016-11-18,dn,True,0.7582866752409722
TDG,2016-12-19,dn,False,-0.13765825433371906
TDG,2017-01-19,dn,False,-5.074858299351786
TDG,2017-03-22,dn,True,0.7333630329692227
TDG,2018-10-10,dn,True,-0.18180208987064161
TDG,2018-12-20,dn,False,0.7377813480262241
TDG,2020-03-05,dn,False,-1.783029178377392
TDG,2021-01-19,dn,False,0.09067241465459522
TDG,2021-08-16,dn,False,0.06508709641556933
TDG,2021-11-26,dn,True,1.1115154095690831
TDG,2022-03-07,dn,True,1.1716626389102656
TDG,2022-05-06,dn,True,-1.0042157119932313
TDG,2022-06-14,dn,True,0.47884611959865736
TDG,2022-10-12,dn,True,1.4551308619437733
TDG,2023-10-02,dn,True,1.3184760325133524
TDG,2024-08-02,dn,True,1.4535426895695114
TDG,2024-11-14,dn,False,-0.24340257452530456
TDG,2025-04-04,dn,True,1.7938477802617836
TDG,2025-09-03,dn,False,0.7631284571819111
TDG,2025-10-09,dn,False,2.712539339225689
TDG,2026-03-12,dn,True,-0.44695813897391146
TDG,2026-08-20,dn,True,0.326231837231352
UNP,1995-06-22,up,False,0.08498360166705826
UNP,1995-07-21,up,False,-2.775594759509975
UNP,1997-09-25,dn,True,0.6897955918558671
UNP,1997-11-04,dn,True,-0.08985739557907664
UNP,1998-01-21,dn,True,0.8864528866664085
UNP,1998-02-26,dn,True,-1.7374923932760002
UNP,1998-05-18,dn,True,-0.18003229362658438
UNP,1999-07-28,dn,True,-0.3655955922499344
UNP,2001-06-14,dn,True,-0.45295947576846146
UNP,2001-09-17,dn,True,-1.0873414338712557
UNP,2002-04-22,dn,True,0.9565756760213345
UNP,2002-07-11,dn,False,-0.8668187485882706
UNP,2002-10-07,dn,True,1.505692482641231
UNP,2003-01-27,dn,True,0.47682899323891187
UNP,2003-02-25,dn,True,-0.4673706244309355
UNP,2004-04-13,dn,True,1.996000669980199
UNP,2004-05-17,dn,True,1.4166007045605293
UNP,2004-07-27,dn,True,0.7120629024960767
UNP,2005-01-20,dn,True,-0.6545903952749194
UNP,2006-06-06,dn,True,-0.2052673388801152
UNP,2006-07-17,dn,True,0.6656313063925353
UNP,2007-08-15,dn,True,-0.09738674567809694
UNP,2008-01-04,dn,True,-0.3612114130941574
UNP,2008-07-02,dn,False,0.30488332838190807
UNP,2008-09-05,dn,True,0.6204489792070723
UNP,2008-10-03,dn,True,-1.1724195899373
UNP,2010-05-20,dn,False,0.6634186002105561
UNP,2010-07-06,dn,True,1.4677790700246005
UNP,2011-02-23,dn,True,1.5599569413115872
UNP,2011-08-02,dn,True,-0.4173455077314739
UNP,2011-11-23,dn,True,2.035093567077113
UNP,2012-04-09,dn,True,0.8121130635897965
UNP,2012-11-14,dn,True,1.4666496828804554
UNP,2013-10-17,dn,True,0.6940562418162243
UNP,2014-12-10,dn,True,1.948053012683647
UNP,2015-01-14,dn,True,2.6766307320984253
UNP,2015-03-26,dn,True,0.3990065157216718
UNP,2015-04-24,dn,True,-0.7741493702031412
UNP,2017-07-21,dn,True,-0.4934391367330748
UNP,2018-12-17,dn,False,-0.20103366648355162
UNP,2019-08-14,dn,True,0.8392730975174427
UNP,2019-10-02,dn,True,1.6263795023881353
UNP,2020-02-26,dn,False,-1.0766561484806962
UNP,2021-09-09,dn,True,-1.5651320016684291
UNP,2022-04-22,dn,True,0.3276799682879872
UNP,2022-05-20,dn,True,-1.2972157471002657
UNP,2022-09-26,dn,False,0.15860668765704075
UNP,2023-01-25,dn,True,2.00888239896105
UNP,2023-02-23,dn,True,2.6051731605321944
UNP,2023-03-23,dn,True,1.779358951095198
UNP,2024-05-29,dn,False,1.2365841680277683
UNP,2024-12-17,dn,True,-0.3846118730232758
UNP,2025-04-04,dn,True,0.28159997779631385
FDX,1993-05-27,dn,True,0.6830860337281337
FDX,1993-07-14,up,True,-0.5884918917496168
FDX,1994-03-07,dn,True,-0.2935910295253274
FDX,1994-07-11,dn,True,-0.3357681591231361
FDX,1995-12-18,dn,False,-0.16336712384481786
FDX,1996-03-08,dn,True,0.16831861719750182
FDX,1996-05-31,dn,True,1.1761990370508673
FDX,1996-07-16,dn,True,1.7377596000020032
FDX,1996-08-19,dn,True,1.0583064355091536
FDX,1997-04-11,dn,True,2.2717233570698334
FDX,1997-05-27,dn,True,3.182576767939156
FDX,1997-10-24,dn,True,-1.1329623770371704
FDX,1998-05-15,dn,True,0.47631147555645237
FDX,1998-06-15,dn,True,0.8368493661398205
FDX,1998-08-07,dn,False,-1.4262179625459117
FDX,1999-05-24,dn,True,1.1301654130691
FDX,1999-07-07,dn,True,-0.9221373304074763
FDX,2002-06-25,dn,False,1.759715485020791
FDX,2002-07-24,dn,False,1.1919482616290022
FDX,2002-09-13,dn,True,4.305031273805707
FDX,2003-02-13,dn,True,0.8508355519959014
FDX,2003-12-18,dn,True,-0.2394752316066673
FDX,2005-04-13,dn,True,-1.2817942487533511
FDX,2005-06-23,dn,True,0.1573103722228574
FDX,2005-09-19,dn,True,4.121089527480767
FDX,2006-07-27,dn,True,0.061575888682345946
FDX,2007-04-02,dn,True,0.7488551060107449
FDX,2007-05-01,dn,True,1.063907077704964
FDX,2007-09-24,dn,True,0.8948693232118808
FDX,2007-10-22,dn,True,0.0655606724749002
FDX,2007-11-19,dn,True,-1.6243554263414883
FDX,2015-03-25,dn,True,1.2747340946639434
FDX,2015-08-20,dn,True,-2.185776844266256
FDX,2016-01-06,dn,True,-2.0056774595892475
FDX,2018-03-22,dn,True,0.15132338596467867
FDX,2018-06-25,dn,True,-0.5041675730986522
FDX,2018-10-10,dn,True,0.017551179865989086
FDX,2018-12-04,dn,False,-0.6744485508217095
FDX,2020-12-29,dn,False,-0.38947795922971945
FDX,2021-06-09,dn,True,0.4280518692714158
FDX,2021-07-27,dn,False,-0.4317217631801778
FDX,2024-09-20,dn,True,-0.9019614374517697
FDX,2025-02-03,dn,True,2.3233286907203623
FDX,2025-03-11,dn,True,0.16328079751733332
FDX,2025-04-08,dn,False,-1.107983551531142
FDX,2025-07-30,dn,False,0.8279167592240889
FDX,2026-06-30,dn,True,-0.3105195239820018
UPS,1999-12-27,up,True,1.006451294075525
UPS,2000-01-31,dn,True,-0.7184775636059085
UPS,2000-03-21,up,True,0.21274962587061533
UPS,2000-04-25,up,True,0.6505952483309552
UPS,2000-05-25,dn,True,0.5497097802380044
UPS,2000-08-08,dn,True,0.8401661037010371
UPS,2000-09-07,dn,True,-0.05591681170312606
UPS,2000-09-22,up,True,-0.3002019867842773
UPS,2000-10-20,up,True,-0.10668614652785945
UPS,2000-12-06,up,True,2.8103996391617696
UPS,2000-12-15,dn,True,0.3149540760546124
UPS,2001-03-20,dn,True,0.725078686684491
UPS,2001-05-17,up,True,0.22283208700596716
UPS,2001-09-17,dn,True,-0.3910877944754355
UPS,2002-03-04,up,True,-0.11752425747676924
UPS,2002-06-10,up,False,-0.3980575040227341
UPS,2002-07-10,up,False,0.544067614549279
UPS,2002-08-16,up,True,0.33791316664962956
UPS,2002-10-07,dn,True,1.070898496160411
UPS,2003-02-07,dn,True,-0.18355486917988922
UPS,2003-06-16,up,False,0.6302891002196912
UPS,2003-07-18,up,True,0.6018263044597599
UPS,2003-09-16,up,True,-0.10743794471013929
UPS,2005-03-22,dn,True,-0.05470535875970412
UPS,2005-09-20,dn,True,1.418668484600125
UPS,2006-07-25,dn,True,-2.0575845356126723
UPS,2008-01-02,dn,True,-0.08487558703915019
UPS,2008-05-23,dn,True,0.9349449903218613
UPS,2008-06-23,dn,False,-1.7125811000453526
UPS,2008-09-10,up,True,0.7066500257654063
UPS,2008-10-02,dn,True,-0.28042061968940674
UPS,2008-11-13,up,True,0.9370758313803653
UPS,2009-03-10,up,True,-0.5455438738416255
UPS,2010-05-21,dn,False,0.020665268308959085
UPS,2010-06-29,dn,True,1.1487962492362698
UPS,2011-06-08,dn,True,0.7659942329441713
UPS,2011-08-01,dn,True,-0.494614913836023
UPS,2012-09-21,dn,False,0.6065858327821149
UPS,2012-10-22,dn,False,0.9621832568144074
UPS,2016-01-07,dn,True,-0.3000453234336141
UPS,2018-02-05,dn,True,-1.0289412891152105
UPS,2018-12-11,dn,False,-0.6973490382376035
UPS,2020-01-30,dn,False,-1.8425278977425488
UPS,2021-07-27,dn,False,-0.7013121140849569
UPS,2021-09-07,dn,True,-0.6506905186021564
UPS,2022-04-05,dn,True,-0.9681001867983071
UPS,2022-09-22,dn,False,-0.15015946187016896
UPS,2022-12-20,dn,True,0.4433836297545536
UPS,2023-04-26,dn,True,1.1192278632020456
UPS,2023-08-22,dn,True,1.1006698914351776
UPS,2023-09-20,dn,True,-3.505014393803021
LLY,2015-07-07,up,True,0.4184607997683627
LLY,2015-08-24,dn,True,0.8490584898766486
LLY,2015-09-17,up,True,2.203638125128778
LLY,2015-10-14,dn,False,0.8142598832751525
LLY,2016-02-03,dn,True,-0.42249245136838015
LLY,2016-06-30,up,True,-0.36931705148403277
LLY,2016-10-27,dn,True,1.421037417086912
LLY,2016-11-25,dn,True,-1.4790021268316416
LLY,2017-02-14,up,False,-1.6147877579483878
LLY,2017-09-25,up,True,-0.004814234569053308
LLY,2017-12-13,up,False,1.582845646998656
LLY,2018-02-05,dn,True,-0.8443717217684784
LLY,2018-04-25,up,True,1.41052390423522
LLY,2018-05-23,up,True,-0.18933402245557732
LLY,2018-10-24,dn,True,0.7803409901174628
LLY,2020-03-20,dn,False,1.3361376120235593
LLY,2020-06-11,dn,True,3.947061616260511
LLY,2020-10-01,dn,True,2.77596829714288
LLY,2020-10-29,dn,True,1.0267354495070786
LLY,2021-03-15,dn,True,-0.8898870850685195
LLY,2022-01-05,dn,True,-0.14507700703815302
LLY,2022-09-21,dn,False,4.141180761772419
LLY,2023-02-16,dn,True,-0.06450666848149095
LLY,2024-04-19,dn,False,2.649742233888063
LLY,2024-08-05,dn,True,4.469314564894827
LLY,2024-10-30,dn,False,-2.0614101070033612
LLY,2025-04-03,dn,True,1.4408425223484145
LLY,2025-05-14,dn,False,0.9859434775582585
LLY,2025-07-31,dn,False,0.3411548226350261
LLY,2026-01-28,dn,True,2.1913180489825916
LLY,2026-03-05,dn,True,0.17539057789295906
LLY,2026-04-27,dn,False,3.815572100303495
LLY,2026-08-03,dn,True,2.2556235998999115
NVO,1993-04-21,up,True,-0.3152155851324434
NVO,1993-07-12,dn,True,1.0173140313621216
NVO,1993-08-09,dn,True,0.6072358670910727
NVO,1993-12-27,up,True,-1.6008997114313024
NVO,1994-05-23,dn,True,0.3783887383018878
NVO,1994-08-11,dn,True,0.757922379944255
NVO,1994-09-09,dn,True,-0.18886632450586718
NVO,1995-02-09,up,True,-0.2170586889115582
NVO,1995-04-18,up,False,-0.11425089082738181
NVO,1996-03-14,dn,True,0.11704493395767974
NVO,1997-08-12,dn,True,0.9471976524435727
NVO,1997-09-11,dn,True,2.95991753029726
NVO,1998-05-13,dn,True,0.5377913505519233
NVO,1998-06-15,dn,True,0.11389553495070873
NVO,1998-07-23,dn,True,-0.6161288032060241
NVO,1998-09-28,dn,True,-0.5282377311665045
NVO,1999-02-24,dn,True,-0.26084504116803403
NVO,1999-12-21,dn,True,1.3450988176365541
NVO,2000-01-28,dn,True,2.0411291308563104
NVO,2000-02-28,dn,True,0.5483116842582956
NVO,2000-04-14,dn,True,0.7327524077484197
NVO,2000-09-07,dn,True,0.16249639455006074
NVO,2000-11-14,dn,True,-0.4684471903268959
NVO,2001-03-14,dn,True,1.099368934399319
NVO,2001-04-11,dn,False,0.012835573707597595
NVO,2001-07-16,dn,True,1.2436453649868933
NVO,2001-08-13,dn,True,1.7366771762311561
NVO,2001-09-18,dn,True,1.527695626682897
NVO,2001-10-18,dn,True,0.3056907984788363
NVO,2002-01-25,dn,True,1.296996971646621
NVO,2002-04-10,dn,True,-2.6130656412105115
NVO,2003-06-30,dn,True,0.5455950684979337
NVO,2003-08-01,dn,True,1.9926966818381922
NVO,2004-05-10,dn,True,0.5285006617216558
NVO,2005-01-20,dn,True,2.873812840402075
NVO,2005-04-28,dn,True,-1.4568065992530932
NVO,2006-06-08,dn,True,-1.055503979305555
NVO,2008-01-04,dn,True,1.4685368340585896
NVO,2008-06-03,dn,True,1.6188840771657704
NVO,2008-07-24,dn,True,2.4233564211063987
NVO,2008-08-21,dn,True,-0.9841692413679541
NVO,2010-08-24,dn,True,1.7220835837066024
NVO,2011-06-24,dn,True,2.837864307005536
NVO,2011-08-04,dn,True,-1.2000841994444458
NVO,2013-03-21,dn,False,0.70012600323188
NVO,2013-06-19,dn,True,-0.5007216110150834
NVO,2014-05-16,dn,True,0.4746329834106028
NVO,2014-10-10,dn,True,1.8343379224659986
NVO,2014-12-23,dn,True,0.504383483408781
NVO,2015-08-24,dn,True,1.582961060679838
NVO,2015-10-29,dn,False,1.0244901656837653
NVO,2016-02-03,dn,True,-1.0967118467923853
NVO,2016-06-14,dn,True,0.04114026443477272
NVO,2016-08-05,dn,True,-2.2418967597799613
