sector,ticker,pair,date,t,entry,entry_reason,days_into_window,etf_depth_pct,ema_state,support_level,support_band_lo,support_band_hi,support_age,support_touches,n_levels,lower_shadow,stk_vol_ratio,stk_ret_day,rs5,vix,spy_above_ma100,etf_t_index,fwd1,fwd5,fwd10,fwd20,support_broken_day,cls
XLI,MMM,XLI/MMM,2000-02-28,1301,17.661,死叉,24,-3.51,EMA10<EMA20,16.924,16.455,17.392,194,分形支撑(5触),1,0.37,0.91,0.8,0.87,24.7,False,297,2.02,0.94,-8.6,2.53,10.0,支撑击穿
XLI,MMM,XLI/MMM,2000-03-13,1311,16.141,连续3日低于EMA20,2,-2.03,EMA10<EMA20,15.831,15.333,16.329,222,分形支撑(1触),1,0.14,1.07,-3.07,-6.24,22.9,False,307,0.16,10.13,12.18,17.41,,V型反转
XLI,MMM,XLI/MMM,2000-09-20,1444,16.913,死叉,2,-2.98,EMA10<EMA20,16.573,16.241,16.905,150,分形支撑(3触),1,0.3,1.59,-2.53,-1.16,19.9,False,440,5.73,10.02,16.82,11.47,,V型反转
XLI,MMM,XLI/MMM,2000-10-20,1466,18.051,死叉,10,-1.54,EMA10<EMA20,17.211,16.879,17.543,161,分形支撑(6触),1,0.67,2.55,-1.97,-3.17,24.2,False,462,2.94,7.16,8.74,10.03,,V型反转
XLI,MMM,XLI/MMM,2001-07-02,1640,24.664,连续3日低于EMA20,14,-1.3,EMA10<EMA20,22.773,22.26,23.286,133,分形支撑(5触),1,0.0,2.85,2.77,0.64,18.8,True,636,-0.37,-4.78,-3.75,-4.59,,支撑击穿
XLI,MMM,XLI/MMM,2001-07-11,1646,23.503,连续3日低于EMA20,20,-4.0,EMA10<EMA20,22.807,22.324,23.29,139,分形支撑(6触),1,0.44,0.92,0.08,0.42,24.0,False,642,1.6,1.8,-1.24,-3.18,,死猫反弹
XLI,MMM,XLI/MMM,2001-08-30,1682,22.04,连续3日低于EMA20,0,-3.13,EMA10<EMA20,21.766,21.338,22.194,148,分形支撑(2触),1,0.24,1.38,-2.39,-1.18,25.4,False,678,-0.1,-3.28,-13.32,-4.38,5.0,支撑击穿
XLI,MMM,XLI/MMM,2001-09-17,1689,20.189,连续3日低于EMA20,7,-12.73,EMA10<EMA20,20.472,20.037,20.908,116,分形支撑(2触),1,0.14,2.0,-6.6,4.31,41.8,False,685,-1.37,-3.96,1.48,10.85,1.0,支撑击穿
XLI,MMM,XLI/MMM,2001-09-19,1691,19.554,连续3日低于EMA20,9,-13.75,EMA10<EMA20,18.723,18.285,19.162,228,分形支撑(1触),2,0.58,1.71,-1.8,4.1,40.6,False,687,-2.3,1.01,7.72,11.58,,横盘消化
XLI,MMM,XLI/MMM,2002-01-15,1772,23.28,死叉,2,-2.97,EMA10<EMA20,23.058,22.691,23.425,129,分形支撑(2触),1,0.12,1.68,-2.02,-0.67,22.7,True,768,-5.3,-1.86,0.34,5.76,1.0,支撑击穿
XLI,MMM,XLI/MMM,2002-01-16,1773,22.047,死叉,3,-5.7,EMA10<EMA20,21.714,21.352,22.077,239,分形支撑(5触),1,0.42,5.07,-5.3,-2.66,23.5,True,769,0.79,5.55,7.04,12.73,,V型反转
XLI,MMM,XLI/MMM,2002-07-15,1896,25.54,连续3日低于EMA20,3,-4.85,EMA10<EMA20,25.379,24.977,25.781,90,分形支撑(3触),1,0.8,2.05,-1.64,-2.17,35.0,False,892,-2.51,-8.32,6.54,5.67,1.0,支撑击穿
XLI,MMM,XLI/MMM,2002-07-22,1901,23.415,连续3日低于EMA20,8,-10.71,EMA10<EMA20,22.961,22.559,23.363,109,分形支撑(1触),1,0.16,2.11,0.11,1.42,41.9,False,897,2.53,16.2,7.06,18.62,,V型反转
XLI,MMM,XLI/MMM,2002-09-24,1946,24.42,连续3日低于EMA20,16,-6.48,EMA10<EMA20,24.097,23.559,24.634,200,分形支撑(4触),1,0.08,1.62,-3.71,2.03,40.5,False,942,0.15,2.78,0.57,13.84,,V型反转
XLI,MMM,XLI/MMM,2002-09-30,1950,23.738,连续3日低于EMA20,20,-5.71,EMA10<EMA20,23.243,22.705,23.781,46,分形支撑(1触),1,0.37,1.62,-2.29,-3.27,39.7,False,946,5.74,0.83,9.98,14.0,,V型反转
XLI,MMM,XLI/MMM,2002-12-13,2003,26.413,死叉,0,-1.87,EMA10<EMA20,26.159,25.636,26.683,167,分形支撑(8触),1,0.14,0.86,-1.52,-1.1,28.2,True,999,1.54,1.94,0.97,5.1,,V型反转
XLI,MMM,XLI/MMM,2003-02-04,2037,26.701,连续3日低于EMA20,11,-2.68,EMA10<EMA20,26.212,25.831,26.593,201,分形支撑(9触),1,0.32,1.18,-1.51,-2.17,32.8,False,1033,0.03,-0.02,2.79,2.16,,横盘消化
XLI,MMM,XLI/MMM,2003-02-07,2040,26.567,连续3日低于EMA20,14,-3.45,EMA10<EMA20,26.169,25.798,26.541,204,分形支撑(8触),1,0.22,0.81,-0.44,0.03,34.0,False,1036,0.97,2.13,2.61,-0.13,,横盘消化
XLI,MMM,XLI/MMM,2003-03-10,2060,26.531,连续3日低于EMA20,8,-3.63,EMA10<EMA20,26.16,25.806,26.514,224,分形支撑(9触),1,0.08,0.99,-2.27,1.46,33.3,False,1056,-0.55,6.43,7.31,8.94,,V型反转
XLI,MMM,XLI/MMM,2004-03-10,2313,33.767,连续3日低于EMA20,0,-3.37,EMA10<EMA20,33.615,33.197,34.033,71,分形支撑(1触),1,0.09,1.57,-2.38,-0.13,18.7,True,1309,-0.86,4.68,4.51,8.88,,V型反转
XLI,MMM,XLI/MMM,2004-08-06,2416,35.64,连续3日低于EMA20,1,-3.62,EMA10<EMA20,35.248,34.787,35.71,134,分形支撑(2触),1,0.14,1.02,-2.08,1.1,19.3,False,1412,-0.53,-2.77,0.96,5.58,4.0,支撑击穿
XLI,MMM,XLI/MMM,2004-08-12,2420,34.712,连续3日低于EMA20,5,-2.49,EMA10<EMA20,34.394,33.932,34.855,130,分形支撑(2触),1,0.03,0.93,-1.82,-2.87,19.1,False,1416,-0.17,3.29,4.95,9.37,,V型反转
XLI,MMM,XLI/MMM,2004-09-27,2451,34.827,连续3日低于EMA20,0,-1.06,EMA10>=EMA20,34.412,33.968,34.856,161,分形支撑(3触),1,0.0,1.28,-1.26,-1.62,14.6,False,1447,1.78,1.61,1.97,-2.73,,死猫反弹
XLI,MMM,XLI/MMM,2004-10-18,2466,34.114,死叉,1,-0.18,EMA10<EMA20,33.033,32.6,33.466,147,分形支撑(1触),2,0.51,3.92,-2.41,-3.3,14.7,True,1462,-0.93,-0.7,1.06,8.12,,横盘消化
XLI,MMM,XLI/MMM,2005-04-05,2582,38.225,连续3日低于EMA20,11,-0.59,EMA10<EMA20,37.585,37.183,37.987,205,分形支撑(5触),1,0.54,1.16,-0.27,-1.28,13.7,False,1578,0.41,0.92,-8.93,-9.13,8.0,支撑击穿
XLI,MMM,XLI/MMM,2005-04-15,2590,36.591,连续3日低于EMA20,0,-4.01,EMA10<EMA20,36.536,36.135,36.937,232,分形支撑(5触),1,0.18,1.86,-1.85,-0.19,17.7,False,1586,-6.13,-4.7,-5.43,-6.49,1.0,支撑击穿
XLI,MMM,XLI/MMM,2005-04-28,2599,34.043,连续3日低于EMA20,9,-2.16,EMA10<EMA20,33.648,33.247,34.049,117,分形支撑(1触),1,0.13,0.91,-1.79,-1.19,16.9,False,1595,1.65,2.98,0.73,2.89,,V型反转
XLI,MMM,XLI/MMM,2005-06-30,2643,32.897,死叉,5,-1.48,EMA10<EMA20,32.863,32.423,33.303,174,分形支撑(1触),1,0.02,4.34,-4.92,-4.37,12.0,True,1639,0.97,3.73,4.36,3.73,,V型反转
XLI,MMM,XLI/MMM,2005-10-05,2710,32.574,死叉,0,-1.57,EMA10<EMA20,32.314,31.964,32.664,63,分形支撑(3触),1,0.03,1.29,-0.46,-0.27,14.6,False,1706,-0.08,-1.11,6.29,5.59,,横盘消化
XLI,MMM,XLI/MMM,2006-01-23,2784,34.832,死叉,1,-1.65,EMA10<EMA20,34.103,33.705,34.501,190,分形支撑(8触),1,0.49,1.39,0.61,-0.3,13.9,True,1780,-1.98,-4.03,-5.98,-3.3,2.0,支撑击穿
XLI,MMM,XLI/MMM,2006-01-25,2786,33.589,死叉,3,-0.79,EMA10<EMA20,33.109,32.711,33.507,122,分形支撑(3触),1,0.23,2.88,-1.62,-4.46,12.9,True,1782,-0.41,0.26,-2.74,1.53,9.0,支撑击穿
XLI,MMM,XLI/MMM,2006-02-07,2795,32.508,死叉,0,-0.56,EMA10<EMA20,32.212,31.811,32.612,148,分形支撑(4触),1,0.11,0.94,-0.73,-2.28,13.6,True,1791,0.5,4.32,3.95,3.1,,V型反转
XLI,MMM,XLI/MMM,2006-07-13,2903,33.344,死叉,1,-2.58,EMA10<EMA20,33.162,32.679,33.646,239,分形支撑(5触),1,0.19,1.16,-1.5,-8.11,17.8,False,1899,-0.57,-0.74,-2.62,-4.5,8.0,支撑击穿
XLI,MMM,XLI/MMM,2006-07-17,2905,32.893,死叉,3,-3.57,EMA10<EMA20,32.219,31.734,32.704,228,分形支撑(4触),1,0.37,1.21,-0.79,1.06,18.6,False,1901,0.27,1.46,-0.37,-2.89,6.0,支撑击穿
XLI,MMM,XLI/MMM,2007-01-30,3040,35.198,连续3日低于EMA20,1,-0.21,EMA10>=EMA20,35.042,34.676,35.409,205,分形支撑(2触),1,0.24,5.02,-5.4,-4.23,11.0,True,2036,-0.54,-0.58,2.32,-0.2,,横盘消化
XLI,MMM,XLI/MMM,2008-01-11,3280,37.413,死叉,7,-4.38,EMA10<EMA20,36.814,36.16,37.468,243,分形支撑(1触),1,0.15,2.1,-3.28,-1.64,23.7,False,2276,1.19,-3.44,-0.18,2.19,4.0,支撑击穿
XLI,MMM,XLI/MMM,2008-01-17,3284,36.15,死叉,11,-6.94,EMA10<EMA20,35.878,35.223,36.532,227,分形支撑(6触),1,0.15,1.68,-3.03,-0.29,28.5,False,2280,-0.07,0.73,8.34,6.66,,V型反转
XLI,MMM,XLI/MMM,2008-01-22,3286,36.246,死叉,13,-5.61,EMA10<EMA20,34.503,33.848,35.157,242,分形支撑(2触),1,0.0,1.45,0.33,1.41,31.0,False,2282,1.25,3.81,5.23,7.03,,V型反转
XLI,MMM,XLI/MMM,2008-03-10,3319,36.63,死叉,4,-4.11,EMA10<EMA20,36.049,35.396,36.702,235,分形支撑(4触),1,0.11,1.21,-1.35,0.9,29.4,False,2315,3.27,4.01,4.64,5.83,,V型反转
XLI,MMM,XLI/MMM,2008-06-26,3395,34.318,死叉,16,-4.97,EMA10<EMA20,34.746,34.186,35.306,105,分形支撑(1触),1,0.01,1.66,-3.18,-0.25,23.9,False,2391,-1.07,-1.14,-2.19,0.98,1.0,支撑击穿
XLI,MMM,XLI/MMM,2008-09-15,3450,33.882,死叉,7,-4.47,EMA10<EMA20,32.928,32.367,33.49,49,分形支撑(2触),1,0.0,1.49,-1.81,1.32,31.7,False,2446,1.23,2.64,-3.72,-13.44,,死猫反弹
XLI,MMM,XLI/MMM,2009-01-21,3538,26.897,死叉,4,-4.65,EMA10<EMA20,25.173,23.928,26.417,66,分形支撑(2触),1,0.73,1.43,0.59,0.86,46.4,False,2534,-0.33,2.18,-6.27,-12.28,,死猫反弹
XLI,MMM,XLI/MMM,2010-05-06,3863,43.47,连续3日低于EMA20,0,-4.49,EMA10>=EMA20,39.034,38.54,39.528,115,分形支撑(4触),7,0.71,1.77,-2.71,2.25,32.8,False,2859,-1.91,1.6,-4.94,-9.09,,死猫反弹
XLI,MMM,XLI/MMM,2010-05-20,3873,41.323,连续3日低于EMA20,3,-7.38,EMA10<EMA20,41.571,41.077,42.065,102,分形支撑(4触),1,0.04,1.51,-3.59,2.51,45.8,False,2869,1.41,2.32,-4.37,2.01,7.0,支撑击穿
XLI,MMM,XLI/MMM,2010-05-21,3874,41.905,连续3日低于EMA20,4,-5.52,EMA10<EMA20,40.568,40.074,41.062,76,分形支撑(2触),1,0.11,1.1,1.41,1.57,40.1,False,2870,-1.38,-1.72,-7.39,0.95,9.0,支撑击穿
XLI,MMM,XLI/MMM,2010-06-04,3883,39.516,连续3日低于EMA20,13,-5.33,EMA10<EMA20,39.034,38.539,39.528,135,分形支撑(4触),2,0.2,1.46,-2.86,-1.31,35.5,False,2879,-1.79,2.89,6.68,2.06,,V型反转
XLI,MMM,XLI/MMM,2010-06-29,3900,40.757,死叉,5,-5.22,EMA10<EMA20,39.148,38.345,39.95,152,分形支撑(5触),1,0.75,1.66,-0.62,3.91,34.1,False,2896,0.64,2.59,5.81,10.45,,V型反转
XLI,MMM,XLI/MMM,2010-08-31,3944,41.044,死叉,8,-3.05,EMA10<EMA20,40.296,39.587,41.006,146,分形支撑(4触),1,0.08,1.45,-1.38,-2.11,26.0,False,2940,3.13,5.35,7.68,10.97,,V型反转
XLI,MMM,XLI/MMM,2011-03-16,4080,46.311,死叉,4,-3.32,EMA10<EMA20,45.788,45.286,46.291,99,分形支撑(2触),1,0.27,1.63,-2.18,-1.6,29.4,True,3076,1.3,5.24,5.62,6.07,,V型反转
XLI,MMM,XLI/MMM,2011-07-26,4171,47.85,死叉,0,-1.62,EMA10<EMA20,48.194,47.632,48.755,65,分形支撑(5触),2,0.13,2.83,-5.41,-3.32,20.2,True,3167,-2.06,-5.18,-8.05,-10.81,1.0,支撑击穿
XLI,MMM,XLI/MMM,2011-07-29,4174,46.366,死叉,3,-4.32,EMA10<EMA20,45.85,45.286,46.413,193,分形支撑(3触),1,0.31,1.13,-0.49,-2.8,25.2,False,3170,-0.42,-5.04,-5.28,-7.56,4.0,支撑击穿
XLI,MMM,XLI/MMM,2011-08-01,4175,46.169,死叉,4,-4.48,EMA10<EMA20,44.958,44.394,45.521,212,分形支撑(7触),1,0.47,1.36,-0.42,-2.35,23.7,False,3171,-1.73,-9.43,-3.99,-4.74,3.0,支撑击穿
XLI,MMM,XLI/MMM,2011-08-04,4178,43.753,死叉,7,-9.84,EMA10<EMA20,43.702,43.137,44.267,186,分形支撑(4触),1,0.04,1.82,-4.58,2.77,31.7,False,3174,0.63,-1.23,-5.21,-0.08,2.0,支撑击穿
XLI,MMM,XLI/MMM,2011-08-09,4181,43.998,死叉,10,-9.05,EMA10<EMA20,40.966,40.396,41.536,234,分形支撑(1触),1,0.45,2.01,5.22,3.83,35.1,False,3177,-5.39,-0.68,-3.0,-1.91,,横盘消化
XLI,MMM,XLI/MMM,2011-12-19,4273,41.98,连续3日低于EMA20,2,-1.51,EMA10<EMA20,40.872,39.892,41.852,88,分形支撑(8触),1,0.16,0.76,-1.33,-1.03,24.9,True,3269,3.2,5.73,8.17,10.25,,V型反转
XLI,MMM,XLI/MMM,2012-04-10,4349,45.935,死叉,1,-3.84,EMA10<EMA20,46.002,45.572,46.432,50,分形支撑(3触),1,0.07,1.35,-2.03,0.18,20.4,True,3345,0.91,3.39,4.62,3.52,,V型反转
XLI,MMM,XLI/MMM,2012-05-14,4373,46.614,死叉,6,-3.0,EMA10<EMA20,45.966,45.536,46.396,74,分形支撑(4触),1,0.17,0.96,-1.04,0.12,21.9,False,3369,-0.06,-0.91,0.58,1.75,,横盘消化
XLI,MMM,XLI/MMM,2012-06-01,4386,45.307,死叉,19,-4.19,EMA10<EMA20,44.813,44.343,45.283,93,分形支撑(1触),1,0.1,1.25,-1.85,1.62,26.7,False,3382,-0.28,3.8,5.54,8.15,,V型反转
XLI,MMM,XLI/MMM,2012-10-23,4486,48.832,死叉,0,-1.25,EMA10<EMA20,48.796,48.315,49.278,54,分形支撑(1触),1,0.08,1.92,-4.11,-3.76,18.8,True,3482,-0.38,0.59,-0.2,2.42,4.0,支撑击穿
XLI,MMM,XLI/MMM,2012-11-14,4500,48.05,死叉,4,-2.94,EMA10<EMA20,47.62,47.138,48.101,178,分形支撑(4触),1,0.1,0.86,-1.99,0.78,17.9,False,3496,0.81,2.54,4.51,6.65,,V型反转
XLI,MMM,XLI/MMM,2014-02-03,4805,70.184,死叉,5,-4.0,EMA10<EMA20,70.637,69.913,71.362,57,分形支撑(2触),1,0.06,1.43,-3.35,-1.48,21.4,False,3801,2.28,4.68,7.08,7.79,,V型反转
XLI,MMM,XLI/MMM,2014-08-01,4930,80.378,死叉,6,-3.23,EMA10<EMA20,79.762,79.189,80.336,48,分形支撑(1触),1,0.53,1.21,-0.55,0.28,17.0,True,3926,0.46,0.53,1.29,3.39,,V型反转
XLI,MMM,XLI/MMM,2014-10-01,4972,80.321,连续3日低于EMA20,5,-2.45,EMA10<EMA20,79.588,79.018,80.159,90,分形支撑(2触),1,0.16,1.13,-1.76,-1.12,16.7,False,3968,-0.37,1.6,-3.56,8.5,7.0,支撑击穿
XLI,MMM,XLI/MMM,2014-10-10,4979,77.233,连续3日低于EMA20,12,-4.25,EMA10<EMA20,76.974,76.379,77.569,115,分形支撑(1触),1,0.0,2.22,-3.47,0.17,21.2,False,3975,-0.69,2.67,11.03,16.98,,V型反转
XLI,MMM,XLI/MMM,2014-10-13,4980,76.696,连续3日低于EMA20,13,-5.21,EMA10<EMA20,75.15,74.548,75.752,152,分形支撑(2触),2,0.44,1.33,-0.69,0.59,24.6,False,3976,0.96,3.54,12.54,18.63,,V型反转
XLI,MMM,XLI/MMM,2015-06-05,5142,92.284,死叉,5,-0.85,EMA10<EMA20,91.268,90.228,92.308,127,分形支撑(6触),1,0.11,1.07,-0.8,-1.35,14.2,True,4138,-0.31,0.61,1.19,-1.27,,横盘消化
XLI,MMM,XLI/MMM,2015-08-24,5197,81.982,死叉,2,-7.13,EMA10<EMA20,82.654,81.793,83.515,245,分形支撑(3触),1,0.39,3.0,-2.47,2.69,40.7,False,4193,-0.68,2.57,3.5,-0.4,1.0,支撑击穿
XLI,MMM,XLI/MMM,2015-12-18,5279,87.487,死叉,8,-2.83,EMA10<EMA20,86.543,85.52,87.565,99,分形支撑(3触),1,0.09,2.0,-1.3,-4.05,20.7,False,4275,0.38,2.93,0.37,-6.78,,死猫反弹
XLI,MMM,XLI/MMM,2016-01-08,5292,83.658,连续3日低于EMA20,3,-5.13,EMA10<EMA20,82.686,81.663,83.708,79,分形支撑(1触),1,0.12,0.89,-0.34,-0.53,27.0,False,4288,-0.02,-1.28,-2.08,9.55,7.0,支撑击穿
XLI,MMM,XLI/MMM,2016-01-13,5295,82.604,连续3日低于EMA20,6,-5.29,EMA10<EMA20,81.603,80.581,82.626,89,分形支撑(1触),1,0.05,0.88,-1.52,1.22,25.2,False,4291,1.77,-0.69,6.2,9.4,,横盘消化
XLI,MMM,XLI/MMM,2016-01-20,5299,81.556,连续3日低于EMA20,10,-5.26,EMA10<EMA20,79.684,78.638,80.729,99,分形支撑(2触),1,0.74,1.56,-1.03,1.5,27.6,False,4295,0.58,6.27,11.36,15.3,,V型反转
XLI,MMM,XLI/MMM,2016-10-25,5493,100.99,死叉,10,-0.71,EMA10<EMA20,99.727,98.903,100.552,118,分形支撑(2触),2,0.23,1.91,-2.94,-1.75,13.5,True,4489,0.17,-1.19,2.89,4.08,,横盘消化
XLI,MMM,XLI/MMM,2018-03-23,5847,135.564,连续3日低于EMA20,2,-4.09,EMA10<EMA20,133.657,131.336,135.977,109,分形支撑(1触),1,0.01,1.64,-3.5,-4.2,24.9,False,4843,2.27,-1.27,-1.18,0.24,,死猫反弹
XLI,MMM,XLI/MMM,2018-04-02,5852,133.839,连续3日低于EMA20,7,-2.93,EMA10<EMA20,129.656,127.271,132.041,129,分形支撑(2触),1,0.34,1.45,-3.14,-1.3,23.6,False,4848,1.74,0.09,2.39,-8.57,,死猫反弹
XLI,MMM,XLI/MMM,2018-04-27,5871,123.453,死叉,2,-1.54,EMA10<EMA20,120.431,117.947,122.915,247,分形支撑(4触),1,0.63,1.06,-0.49,-6.75,15.4,False,4867,-0.88,1.65,4.61,2.18,,V型反转
XLI,MMM,XLI/MMM,2018-06-21,5909,123.917,死叉,2,-2.98,EMA10<EMA20,121.286,119.156,123.415,226,分形支撑(2触),1,0.29,0.94,-1.29,-0.07,14.6,True,4905,0.5,0.23,0.99,3.29,,V型反转
XLI,MMM,XLI/MMM,2018-06-25,5911,124.094,死叉,4,-3.3,EMA10<EMA20,121.286,119.261,123.31,228,分形支撑(2触),1,0.8,1.11,-0.36,0.07,17.3,True,4907,0.4,-0.14,2.9,2.49,,横盘消化
XLI,MMM,XLI/MMM,2018-10-11,5987,125.519,死叉,1,-5.66,EMA10<EMA20,125.11,123.553,126.666,100,分形支撑(3触),1,0.04,1.53,-2.68,-0.53,25.0,False,4983,0.76,1.86,-5.97,3.73,8.0,支撑击穿
XLI,MMM,XLI/MMM,2018-10-23,5995,122.852,死叉,9,-4.89,EMA10<EMA20,123.006,121.427,124.585,100,分形支撑(3触),2,0.41,3.15,-4.38,-0.11,20.7,False,4991,-4.16,-1.42,1.43,4.13,1.0,支撑击穿
XLI,MMM,XLI/MMM,2019-08-05,6190,107.45,死叉,1,-4.39,EMA10<EMA20,107.541,106.021,109.06,50,分形支撑(3触),1,0.06,0.94,-3.42,-0.9,24.6,False,5186,-0.61,-1.58,-0.16,-2.8,5.0,支撑击穿
XLI,MMM,XLI/MMM,2019-08-07,6192,106.752,死叉,3,-2.48,EMA10<EMA20,103.934,102.415,105.453,43,分形支撑(1触),1,0.67,1.88,-0.04,-2.45,19.5,False,5188,0.35,-2.95,-0.62,1.28,,横盘消化
XLI,MMM,XLI/MMM,2020-02-25,6330,98.396,死叉,0,-6.1,EMA10<EMA20,99.131,97.586,100.677,92,分形支撑(1触),1,0.12,1.39,-3.74,-0.13,27.9,False,5326,1.44,-1.1,4.39,-9.62,5.0,支撑击穿
XLI,MMM,XLI/MMM,2020-10-28,6502,108.252,死叉,0,-5.35,EMA10<EMA20,107.233,105.422,109.045,247,分形支撑(5触),1,0.09,1.48,-1.55,0.34,40.3,False,5498,-0.03,1.03,6.74,12.69,,V型反转
XLI,MMM,XLI/MMM,2021-06-17,6661,136.508,连续3日低于EMA20,4,-2.45,EMA10<EMA20,135.428,133.83,137.026,42,分形支撑(1触),1,0.48,1.43,-0.9,-1.63,17.8,True,5657,-1.81,-0.96,2.02,2.17,,横盘消化
XLI,MMM,XLI/MMM,2021-06-18,6662,134.032,连续3日低于EMA20,5,-3.37,EMA10<EMA20,132.525,130.932,134.118,51,分形支撑(1触),1,0.03,2.54,-1.81,-1.76,20.7,True,5658,1.88,1.64,4.33,3.11,,V型反转
XLI,MMM,XLI/MMM,2021-11-30,6776,120.833,死叉,1,-3.88,EMA10<EMA20,120.063,118.523,121.603,234,分形支撑(4触),1,0.02,2.33,-3.51,-0.4,27.2,True,5772,0.41,3.83,2.75,4.92,,V型反转
XLI,MMM,XLI/MMM,2021-12-20,6790,122.681,连续3日低于EMA20,3,-2.84,EMA10<EMA20,120.095,118.547,121.643,248,分形支撑(5触),1,0.58,0.77,-1.21,2.21,22.9,True,5786,0.16,2.9,4.4,3.38,,V型反转
XLI,MMM,XLI/MMM,2022-01-24,6813,122.795,死叉,2,-2.36,EMA10<EMA20,120.557,119.01,122.104,242,分形支撑(5触),1,0.69,2.08,0.09,0.52,29.9,False,5809,0.55,-3.92,-6.73,-14.25,4.0,支撑击穿
XLI,MMM,XLI/MMM,2022-05-20,6895,104.239,连续3日低于EMA20,9,-4.78,EMA10<EMA20,101.526,99.612,103.44,57,分形支撑(4触),1,0.4,1.3,-2.13,0.92,29.4,False,5891,0.38,3.95,1.65,-9.61,,死猫反弹
XLI,MMM,XLI/MMM,2023-01-20,7062,89.371,连续3日低于EMA20,0,-0.76,EMA10>=EMA20,84.918,83.252,86.583,91,分形支撑(1触),1,0.45,1.65,1.87,-3.23,19.9,True,6058,1.63,-4.48,-2.62,-5.11,,支撑击穿
XLI,MMM,XLI/MMM,2023-09-20,7229,76.555,死叉,11,-1.63,EMA10<EMA20,75.459,74.135,76.783,127,分形支撑(4触),1,0.01,0.61,-1.24,-1.74,15.1,True,6225,-1.52,-5.59,-11.08,-10.7,3.0,支撑击穿
XLI,MMM,XLI/MMM,2023-09-22,7231,75.047,死叉,13,-2.97,EMA10<EMA20,73.624,72.301,74.948,85,分形支撑(3触),1,0.37,0.85,-0.46,-1.32,17.2,False,6227,-2.32,-3.52,-8.9,-10.81,3.0,支撑击穿
XLI,MMM,XLI/MMM,2023-09-28,7235,72.124,死叉,17,-1.83,EMA10<EMA20,70.39,69.071,71.709,79,分形支撑(1触),1,0.45,1.04,-0.21,-4.12,17.3,False,6231,0.39,-5.82,-4.55,-4.94,3.0,支撑击穿
XLI,MMM,XLI/MMM,2025-04-21,7625,123.171,连续3日低于EMA20,9,-3.11,EMA10<EMA20,121.302,118.625,123.979,148,分形支撑(6触),1,0.28,1.25,-3.16,-4.72,33.8,False,6621,8.12,9.39,11.67,22.25,,V型反转
XLI,MMM,XLI/MMM,2026-03-09,7846,150.85,连续3日低于EMA20,0,-1.37,EMA10>=EMA20,147.233,144.171,150.294,238,分形支撑(10触),1,0.73,1.6,-1.16,-1.64,25.5,False,6842,2.39,-1.11,-3.34,-4.8,8.0,支撑击穿
XLI,MMM,XLI/MMM,2026-03-18,7853,144.334,连续3日低于EMA20,7,-2.76,EMA10<EMA20,140.472,137.356,143.589,196,分形支撑(4触),1,0.23,1.02,-2.67,-3.96,25.1,False,6849,-1.63,2.05,0.12,3.77,,V型反转
XLV,UNH,XLV/UNH,2000-02-24,1299,5.033,死叉,8,-5.1,EMA10<EMA20,4.978,4.822,5.134,227,分形支撑(5触),1,0.14,1.17,-8.08,-11.42,24.4,False,295,-2.61,-0.24,-6.77,3.8,8.0,支撑击穿
XLV,UNH,XLV/UNH,2000-02-25,1300,4.901,死叉,9,-7.34,EMA10<EMA20,4.71,4.554,4.866,57,分形支撑(3触),1,0.3,0.87,-2.61,-12.78,25.2,False,296,0.37,6.22,-0.73,12.07,,死猫反弹
XLV,UNH,XLV/UNH,2000-03-08,1308,4.555,死叉,17,-4.36,EMA10<EMA20,4.307,4.15,4.463,229,分形支撑(2触),1,0.41,0.96,-2.81,-9.46,23.8,False,304,3.02,8.01,11.15,26.05,,V型反转
XLV,UNH,XLV/UNH,2001-03-22,1570,10.085,连续3日低于EMA20,7,-8.09,EMA10<EMA20,9.71,9.362,10.058,115,分形支撑(6触),1,0.52,2.15,-2.95,-0.96,32.8,False,566,3.42,9.72,13.91,14.31,,V型反转
XLV,UNH,XLV/UNH,2001-09-19,1691,11.824,连续3日低于EMA20,10,-13.78,EMA10<EMA20,11.68,11.456,11.904,46,分形支撑(1触),1,0.29,1.61,-1.2,6.72,40.6,False,687,-0.55,6.23,8.92,10.2,,V型反转
XLV,UNH,XLV/UNH,2002-07-03,1889,17.278,死叉,22,-6.38,EMA10<EMA20,16.414,16.122,16.706,43,分形支撑(4触),1,0.59,0.97,-0.06,4.72,29.4,False,885,1.86,-0.61,-0.55,-4.4,,死猫反弹
XLV,UNH,XLV/UNH,2003-02-11,2042,15.983,连续3日低于EMA20,16,-2.46,EMA10<EMA20,15.633,15.277,15.989,137,分形支撑(7触),1,0.03,1.16,-2.52,0.52,33.7,False,1038,-3.84,-1.85,-1.51,0.25,2.0,支撑击穿
XLV,UNH,XLV/UNH,2003-11-07,2230,18.338,连续3日低于EMA20,5,-1.18,EMA10<EMA20,18.262,17.937,18.587,77,分形支撑(4触),1,0.18,1.68,-2.55,-4.53,16.9,True,1226,0.82,3.82,8.09,12.35,,V型反转
XLV,UNH,XLV/UNH,2004-06-22,2384,23.542,死叉,0,-0.85,EMA10<EMA20,23.383,23.002,23.764,77,分形支撑(5触),1,0.19,1.21,-1.33,-2.69,14.3,True,1380,0.1,0.02,-0.21,4.74,,V型反转
