ticker,sector,dir,break_date,entry_date,exit_date,hold,entry,exit,ref,atr,pnl_pct,pnl_atr,reason,choppy
isrg,Healthcare,up,2014-01-10,2014-01-13,2014-01-14,1,43.674442291259766,46.6533317565918,44.141109466552734,1.110498672611186,-6.820669730516911,-2.6824790869200945,stop,0
isrg,Healthcare,up,2014-08-26,2014-08-27,2014-09-12,11,52.34555435180664,53.41444396972656,52.59222030639648,1.0574903912071554,-2.0419873877656824,-1.0107795085492493,stop,0
isrg,Healthcare,up,2014-10-06,2014-10-09,2014-10-14,3,52.92777633666992,51.25666809082031,53.41444396972656,1.3207405062360764,3.1573369627694268,1.265281285732677,target,0
isrg,Healthcare,up,2014-11-24,2014-11-26,2014-12-15,12,57.223331451416016,55.445556640625,57.35444259643555,1.1522340824523853,3.106730708785086,1.5428937903027877,target,0
isrg,Healthcare,down,2015-07-06,2015-07-10,2015-07-21,7,54.20777893066406,56.12111282348633,53.75333404541016,1.0357890858388417,3.529629751607362,1.8472234540613426,target,1
isrg,Healthcare,up,2016-01-22,2016-01-26,2016-01-27,1,60.58222198486328,59.33555603027344,61.91666793823242,1.6609431770854675,2.0578082377059865,0.7505771249666863,target,0
isrg,Healthcare,up,2016-03-01,2016-03-08,2016-03-11,3,62.98444366455078,64.49444580078125,63.052223205566406,1.4868059220384833,-2.397420773092159,-1.0156013732849425,stop,1
isrg,Healthcare,up,2016-06-09,2016-06-10,2016-06-22,8,71.28778076171875,72.38333129882812,71.6177749633789,1.1281440204634343,-1.5367998910939322,-0.9711087567164783,stop,0
isrg,Healthcare,up,2016-09-30,2016-10-03,2016-10-19,12,79.77111053466797,75.68111419677734,80.02111053466797,1.0773555091935654,5.127164847621297,3.796329348101739,target,1
isrg,Healthcare,up,2017-06-07,2017-06-09,2017-06-12,1,101.81555938720705,100.36555480957033,102.74333190917967,1.1446830939893664,1.4241483191408066,1.266730141513026,target,0
isrg,Healthcare,up,2017-07-19,2017-07-21,2017-07-21,0,103.0522232055664,103.0522232055664,106.0177764892578,1.6523481142151724,0.0,0.0,target,1
isrg,Healthcare,up,2017-08-22,2017-08-23,2017-08-31,6,109.62999725341795,111.62999725341795,109.87777709960938,1.8121412657749065,-1.824318206792298,-1.1036667161512717,stop,1
isrg,Healthcare,up,2018-04-18,2018-04-24,2018-05-02,6,145.49000549316406,149.6699981689453,147.31666564941406,4.604257781179495,-2.8730445514882117,-0.9078537463448542,stop,0
isrg,Healthcare,down,2018-10-24,2018-10-31,2018-11-07,5,173.72666931152344,181.8933258056641,168.086669921875,6.1682905737171065,4.700865173151024,1.3239740243331795,target,0
isrg,Healthcare,up,2019-03-01,2019-03-04,2019-03-07,3,183.30999755859372,177.72000122070312,184.4633331298828,4.093520580923255,3.049477067448978,1.3655718170665274,target,0
isrg,Healthcare,down,2019-04-22,2019-04-25,2019-05-01,4,172.5933380126953,165.68333435058594,169.7866668701172,5.2199367815412785,-4.003632898971513,-1.3237715227786866,stop,0
isrg,Healthcare,up,2019-10-18,2019-10-22,2019-10-28,4,178.5833282470703,186.21665954589844,181.6699981689453,4.527022645586534,-4.274380690378555,-1.6861703367598526,stop,1
isrg,Healthcare,up,2019-11-19,2019-11-22,2019-11-25,1,189.8300018310547,193.8333282470703,189.8466644287109,3.882104117984939,-2.108900794079175,-1.03122592654563,stop,0
isrg,Healthcare,up,2019-12-23,2019-12-30,2020-01-10,8,197.10667419433597,199.5733337402344,197.9066619873047,3.0430729940881385,-1.2514338015091522,-0.8105817871245563,stop,0
isrg,Healthcare,down,2020-02-27,2020-03-02,2020-03-04,2,186.35667419433597,194.3000030517578,186.17333984375,4.741811848589726,4.262433256958861,1.6751674488696324,target,0
isrg,Healthcare,up,2020-06-05,2020-06-11,2020-06-11,0,182.6100006103516,182.6100006103516,193.3433380126953,6.223202737899938,0.0,0.0,target,0
isrg,Healthcare,up,2020-11-09,2020-11-10,2020-11-23,9,249.8333282470703,239.68333435058597,255.0366668701172,8.31382906112364,4.062706111991034,1.2208566981424733,target,0
isrg,Healthcare,up,2021-08-05,2021-08-10,2021-08-16,4,331.8733215332031,339.413330078125,333.2033386230469,6.187634263391824,-2.2719538015554273,-1.218560797869254,stop,1
isrg,Healthcare,down,2021-12-01,2021-12-02,2021-12-07,3,327.32000732421875,340.489990234375,323.5,9.397324148101779,4.023580170921556,1.401460958736486,target,0
isrg,Healthcare,up,2022-10-26,2022-11-02,2022-11-10,6,236.1300048828125,257.8599853515625,238.3699951171875,9.706313580560641,-9.202549451322053,-2.2387470061002155,stop,0
isrg,Healthcare,down,2023-02-24,2023-03-03,2023-03-09,4,234.8699951171875,228.57000732421875,233.5500030517578,5.986276629599806,-2.682329767080463,-1.0524050562277334,stop,1
isrg,Healthcare,up,2023-06-05,2023-06-07,2023-06-14,5,307.239990234375,323.07000732421875,313.6199951171875,6.078513913569845,-5.152329642299486,-2.6042577700619187,stop,0
isrg,Healthcare,up,2024-03-01,2024-03-05,2024-03-11,4,387.3200073242188,378.8999938964844,391.3800048828125,7.449239344548802,2.173916469201702,1.130318551772138,target,0
isrg,Healthcare,up,2024-05-24,2024-05-28,2024-06-04,5,401.0299987792969,406.6099853515625,402.1099853515625,8.168594330905893,-1.3914137568886757,-0.6831024220597826,stop,0
isrg,Healthcare,down,2025-04-04,2025-04-09,2025-04-09,0,522.9500122070312,522.9500122070312,476.7799987792969,19.528095738228686,0.0,0.0,target,0
isrg,Healthcare,down,2025-09-03,2025-09-08,2025-09-10,2,470.0,449.9800109863281,468.4400024414063,11.372715078481544,-4.259572130568484,-1.760352640114228,stop,1
isrg,Healthcare,down,2025-10-10,2025-10-13,2025-10-20,5,435.7300109863281,458.4700012207031,433.6600036621094,11.07146202647183,5.218825800614526,2.053928395364926,target,0
isrg,Healthcare,up,2026-01-06,2026-01-12,2026-01-13,1,572.75,561.8200073242188,579.8300170898438,11.46513999457522,1.9083356919740286,0.9533239612383995,target,1
isrg,Healthcare,down,2026-06-01,2026-06-04,2026-06-12,6,418.8200073242188,411.05999755859375,418.5499877929688,13.205658222652875,-1.8528269017525336,-0.5876276392125309,stop,0
isrg,Healthcare,down,2026-07-14,2026-07-16,2026-07-17,1,402.3299865722656,345.4200134277344,397.6799926757813,13.741042695243578,-14.145098561851594,-4.14160514647338,stop,1
vrtx,Healthcare,up,2015-04-23,2015-04-24,2015-04-28,2,133.1999969482422,125.47000122070312,134.25,4.254895955922257,5.803300228710008,1.8167296703882787,target,1
vrtx,Healthcare,up,2015-07-15,2015-07-21,2015-07-24,3,130.97000122070312,125.5,131.6199951171875,3.9776664197981018,4.176529869222032,1.3751784698377927,target,1
vrtx,Healthcare,up,2016-08-05,2016-08-10,2016-08-15,3,99.6999969482422,102.4800033569336,100.44000244140624,2.675906416459982,-2.788371608611575,-1.0389027028714728,stop,1
vrtx,Healthcare,down,2016-09-29,2016-10-05,2016-10-06,1,87.6500015258789,84.95999908447266,87.43000030517578,3.3503439808331335,-3.0690272613538054,-0.8029033606087589,stop,1
vrtx,Healthcare,down,2017-10-25,2017-10-27,2017-10-31,2,150.11000061035156,146.22999572753906,148.1300048828125,3.5904692422478544,-2.584774410123435,-1.080640055945272,stop,0
vrtx,Healthcare,down,2017-12-01,2017-12-08,2017-12-21,9,143.61000061035156,148.82000732421875,142.6300048828125,3.7659499877292344,3.627885726428752,1.3834508506069354,target,0
vrtx,Healthcare,down,2018-06-05,2018-06-08,2018-06-14,4,150.5500030517578,154.99000549316406,148.27000427246094,3.753505464259605,2.949187878714167,1.1828948921703673,target,0
vrtx,Healthcare,up,2018-08-29,2018-09-06,2018-09-17,7,180.0500030517578,175.8000030517578,182.58999633789065,3.499247562482957,2.3604553890389437,1.2145468201696288,target,0
vrtx,Healthcare,down,2018-12-21,2018-12-26,2019-01-04,6,161.83999633789062,172.6999969482422,158.66000366210938,6.520446398946997,6.710331720273881,1.6655302330382427,target,0
vrtx,Healthcare,up,2019-01-17,2019-01-24,2019-02-01,6,186.5800018310547,191.5200042724609,188.16000366210935,5.77154733982197,-2.6476591236607003,-0.8559234032997817,stop,0
vrtx,Healthcare,up,2020-02-10,2020-02-13,2020-02-14,1,240.08999633789065,243.82000732421875,240.75999450683597,5.940575174319888,-1.5535886722571588,-0.6278871787453022,stop,0
vrtx,Healthcare,down,2020-03-12,2020-03-13,2020-03-16,1,220.8600006103516,199.7700042724609,217.97999572753903,10.621715916704433,-9.549033903652994,-1.9855545472387488,stop,0
vrtx,Healthcare,up,2020-04-06,2020-04-07,2020-04-14,4,247.6699981689453,262.4100036621094,247.80999755859372,15.733606777268985,-5.951469940702843,-0.9368484735781994,stop,0
vrtx,Healthcare,up,2020-06-19,2020-06-26,2020-07-07,6,286.1400146484375,299.0599975585937,288.69000244140625,9.935477605335114,-4.5152660406585134,-1.3003887103744738,stop,0
vrtx,Healthcare,up,2020-07-20,2020-07-21,2020-07-23,2,291.3999938964844,284.4599914550781,299.0599975585937,9.16961258377596,2.381606927511325,0.7568479451013428,target,0
vrtx,Healthcare,down,2020-09-08,2020-09-09,2020-09-10,1,263.0400085449219,255.6499938964844,261.8599853515625,7.894160345357918,-2.809464115104531,-0.9361368815852715,stop,0
vrtx,Healthcare,up,2021-01-25,2021-01-26,2021-01-27,1,237.63999938964844,225.25,238.63999938964844,6.25229658663383,5.213768482355982,1.9816717294147241,target,0
vrtx,Healthcare,down,2021-05-25,2021-06-02,2021-06-10,6,210.3800048828125,216.7700042724609,210.27999877929688,4.2324488221447805,3.0373606052570516,1.5097641243090794,target,1
vrtx,Healthcare,up,2022-08-09,2022-08-11,2022-08-15,2,292.1600036621094,305.5299987792969,294.2900085449219,8.207138305726318,-4.576257855147841,-1.6290690639219438,stop,0
vrtx,Healthcare,up,2022-10-24,2022-10-27,2022-10-27,0,287.8900146484375,287.8900146484375,305.5299987792969,8.43772112878483,0.0,0.0,target,0
vrtx,Healthcare,down,2023-01-09,2023-01-10,2023-01-12,2,288.75,296.25,285.760009765625,6.8964366782783655,2.5974025974025974,1.087518141596612,target,1
vrtx,Healthcare,up,2023-07-20,2023-07-24,2023-08-01,6,357.04998779296875,347.739990234375,358.9800109863281,6.639180950002722,2.6074773496399173,1.4022810386859441,target,0
vrtx,Healthcare,up,2024-01-22,2024-01-24,2024-01-30,4,427.55999755859375,446.0799865722656,437.489990234375,7.44992684914006,-4.3315532602260935,-2.4859289746998825,stop,0
vrtx,Healthcare,up,2024-07-22,2024-07-23,2024-07-29,4,490.3200073242188,498.1499938964844,492.1300048828125,8.752070660647174,-1.5969135371398528,-0.8946438935270865,stop,0
vrtx,Healthcare,down,2024-09-23,2024-09-30,2024-10-03,3,465.0799865722656,453.5499877929688,464.510009765625,9.947797991591123,-2.479143182288978,-1.1590503535599668,stop,0
vrtx,Healthcare,up,2025-03-10,2025-03-11,2025-03-13,2,488.3399963378906,502.9200134277344,491.6400146484375,12.34666558145029,-2.9856282915961674,-1.1808870171189265,stop,0
vrtx,Healthcare,up,2025-12-03,2025-12-09,2025-12-10,1,437.010009765625,444.6400146484375,437.1499938964844,11.51308933348997,-1.7459565484334294,-0.662724370653312,stop,1
vrtx,Healthcare,up,2026-01-06,2026-01-12,2026-01-15,3,460.5899963378906,438.9200134277344,463.1300048828125,9.408647742236095,4.704831429786214,2.303198451449951,target,1
vrtx,Healthcare,down,2026-03-27,2026-03-30,2026-04-07,5,443.1600036621094,431.8599853515625,438.9200134277344,13.852754369369263,-2.5498732325046776,-0.8157235744779456,stop,0
mck,Healthcare,up,2010-05-12,2010-05-14,2010-05-18,2,59.80473709106445,61.235382080078125,60.07850646972656,1.8419778978937498,-2.392193425807113,-0.7766895523825635,stop,0
mck,Healthcare,down,2010-08-03,2010-08-04,2010-08-10,4,55.7554931640625,54.55131149291992,55.622684478759766,1.7791231735705784,-2.1597543180171166,-0.6768399675925012,stop,0
mck,Healthcare,up,2011-01-26,2011-01-28,2011-02-01,2,66.03520202636719,69.1076889038086,66.74766540527344,1.1026356304346001,-4.6528015106466905,-2.7864933733643236,stop,0
mck,Healthcare,up,2011-10-26,2011-11-01,2011-11-02,1,71.13487243652344,73.30567932128906,71.70001220703125,2.3765888977069975,-3.051677483083596,-0.9134128695375473,stop,0
mck,Healthcare,up,2012-02-29,2012-03-02,2012-03-08,4,74.0787124633789,77.13488006591797,74.50080871582031,1.385583369367045,-4.125567927560688,-2.2056901591819518,stop,0
mck,Healthcare,up,2012-06-18,2012-06-25,2012-06-27,2,82.24506378173828,83.41071319580078,82.40886688232422,1.248448406254731,-1.4172879933024274,-0.9336784830054589,stop,0
mck,Healthcare,up,2012-07-17,2012-07-20,2012-07-24,2,86.14854431152344,83.82636260986328,86.44676208496094,1.305677652155985,2.695555357572694,1.7785260380505716,target,1
mck,Healthcare,down,2012-09-19,2012-09-20,2012-10-04,10,78.0854263305664,81.3910903930664,77.9439468383789,1.2638612414907466,4.233394396165323,2.615527681346499,target,0
mck,Healthcare,up,2012-10-16,2012-10-19,2012-10-25,4,81.68994140625,84.37067413330078,82.30577850341797,1.3060879550864006,-3.2815946258539994,-2.0524901991561855,stop,1
mck,Healthcare,up,2014-07-24,2014-07-28,2014-08-01,4,175.44305419921875,179.11837768554688,175.4705047607422,2.7741579874513285,-2.0948811585066967,-1.3248428903303788,stop,1
mck,Healthcare,up,2015-02-06,2015-02-09,2015-02-10,1,200.5234832763672,204.3730010986328,201.6902618408203,4.70422026686356,-1.9197341674740958,-0.8183115593845716,stop,1
mck,Healthcare,down,2015-09-28,2015-10-05,2015-10-06,1,174.8990020751953,169.63479614257812,173.48353576660156,5.885246357414134,-3.009854756263228,-0.8944750334852898,stop,0
mck,Healthcare,down,2015-10-30,2015-11-03,2015-12-02,20,169.0540008544922,175.41629028320312,167.27462768554688,6.672269291206916,3.7634657544645003,0.953542063581803,timeout,0
mck,Healthcare,up,2017-03-03,2017-03-06,2017-03-21,11,139.92189025878906,135.9730682373047,141.0487823486328,2.8865104219311184,2.8221617176418423,1.3680262477079692,target,0
mck,Healthcare,down,2017-04-25,2017-04-26,2017-05-04,6,126.6877670288086,132.45266723632812,126.5853042602539,2.5553992590338863,4.550478978928251,2.255968489909891,target,1
mck,Healthcare,up,2017-06-23,2017-06-29,2017-07-17,11,152.66366577148438,156.8431854248047,154.79080200195312,3.070196950378621,-2.7377304430619755,-1.3613197201583072,stop,1
mck,Healthcare,up,2018-01-24,2018-01-30,2018-02-01,2,160.9701690673828,155.83412170410156,162.10421752929688,3.8764700944681967,3.1906827165791682,1.3249289271212221,target,0
mck,Healthcare,down,2018-10-24,2018-10-30,2018-11-01,2,117.21438598632812,121.90784454345705,115.93995666503906,3.556979964101334,4.004165971296702,1.3195066051812063,target,0
mck,Healthcare,up,2019-02-04,2019-02-08,2019-02-12,2,121.71495056152344,126.93444061279295,123.21104431152344,3.310128642238746,-4.28828999822106,-1.5768239290360053,stop,0
mck,Healthcare,up,2019-08-01,2019-08-06,2019-08-22,12,132.49227905273438,140.84213256835938,137.8301239013672,3.8586641400051103,-6.302143472301208,-2.163923371577486,stop,0
mck,Healthcare,up,2019-10-17,2019-10-21,2019-10-30,7,140.87001037597656,130.77438354492188,141.9981231689453,4.280021463091496,7.166626029280366,2.358779486998771,target,1
mck,Healthcare,up,2020-02-20,2020-02-24,2020-02-25,1,158.72402954101562,154.20848083496094,161.092041015625,4.298340524674103,2.844905537688502,1.0505330324886377,target,0
mck,Healthcare,down,2020-03-09,2020-03-10,2020-03-12,2,132.6702117919922,119.23976135253906,130.0106658935547,7.514199547579117,-10.123184592868624,-1.7873427973815352,stop,0
mck,Healthcare,down,2020-10-28,2020-10-30,2020-11-03,2,142.55445861816406,154.6554718017578,141.33657836914062,3.872701661762324,8.488694987791746,3.1246954298274097,target,0
mck,Healthcare,up,2021-09-15,2021-09-20,2021-09-30,8,196.9610748291016,194.5122985839844,201.7511749267578,3.756825635440376,1.2432792861441948,0.6518205748002839,target,1
mck,Healthcare,up,2022-01-14,2022-01-18,2022-01-21,3,246.89419555664065,241.1065826416016,249.13304138183597,5.152235023884906,2.344167266464274,1.1233208283800429,target,1
mck,Healthcare,up,2022-04-20,2022-04-22,2022-04-26,2,311.5986022949219,309.7182922363281,319.8934020996094,6.660855114239503,0.6034398244232411,0.2822925925192463,target,0
mck,Healthcare,up,2023-09-25,2023-09-29,2023-10-05,4,429.5776672363281,440.3948364257813,434.5268249511719,6.983123725814082,-2.5180939360849544,-1.5490444698074046,stop,0
mck,Healthcare,up,2023-11-10,2023-11-14,2023-11-15,1,448.317626953125,440.9678955078125,456.95166015625,8.672425815253778,1.6394027366853834,0.8474827691676746,target,0
mck,Healthcare,up,2024-04-26,2024-04-29,2024-05-07,6,530.9386596679688,540.5057983398438,534.9002685546875,8.77534047080811,-1.8019291866706348,-1.0902299122980892,stop,0
mck,Healthcare,up,2025-06-12,2025-06-16,2025-06-30,9,716.6531372070312,729.8096313476562,722.7415771484375,13.783573675219044,-1.8358245373625248,-0.9545053010656122,stop,1
mck,Healthcare,up,2026-07-16,2026-07-20,2026-07-27,5,831.4600219726562,850.0599975585938,834.0777587890625,22.313682938087567,-2.2370258454289442,-0.8335681580466,stop,0
jnj,Healthcare,up,2010-04-01,2010-04-06,2010-04-19,9,40.67302703857422,41.12142181396485,40.70415878295898,0.5848923153113664,-1.1024376793135544,-0.7666279136389916,stop,0
jnj,Healthcare,down,2010-07-21,2010-07-27,2010-08-24,20,36.513370513916016,36.45679473876953,36.45051193237305,0.9908769573496905,-0.15494536480800136,-0.05709667050670774,timeout,0
jnj,Healthcare,down,2011-08-08,2011-08-09,2011-08-10,1,40.5064582824707,39.20399856567383,40.272010803222656,1.0923803827017209,-3.215437172300296,-1.192313352950899,stop,0
jnj,Healthcare,up,2012-03-30,2012-04-04,2012-04-10,3,43.74500274658203,42.94889831542969,43.89887237548828,0.5119095726282608,1.8198751426859758,1.5551661342548482,target,0
jnj,Healthcare,down,2012-04-13,2012-04-17,2012-04-18,1,42.96228790283203,42.3200569152832,42.83810806274414,0.5395120683259168,-1.4948714765874769,-1.1903922548788275,stop,0
jnj,Healthcare,down,2012-06-01,2012-06-04,2012-06-13,7,42.11058807373047,43.5358772277832,42.02277755737305,0.6425351674635421,3.384633697247894,2.2182274624425227,target,0
jnj,Healthcare,up,2012-07-17,2012-07-23,2012-07-27,4,46.00820159912109,46.96066665649414,46.34595489501953,0.6824341395406852,-2.0702071027945794,-1.395687879879682,stop,1
jnj,Healthcare,up,2012-10-05,2012-10-09,2012-10-11,2,46.63077545166016,46.330841064453125,47.25107192993164,0.5773824447389696,0.6432112361458917,0.5194726475319777,target,1
jnj,Healthcare,up,2013-05-17,2013-05-24,2013-05-31,4,60.63300323486328,58.78927612304688,60.74900817871094,0.928964356418517,3.040797937510503,1.9847124371107336,target,0
jnj,Healthcare,down,2013-10-08,2013-10-10,2013-10-11,1,61.76526641845703,62.94038772583008,60.63245391845703,1.0420296649953555,1.902560088402518,1.1277234678134471,target,1
jnj,Healthcare,up,2013-11-08,2013-11-13,2013-11-15,2,65.67752075195312,66.41634368896484,65.69863891601562,1.0012749940045123,-1.1249251319976898,-0.7378821417050082,stop,0
jnj,Healthcare,up,2014-07-07,2014-07-08,2014-07-15,5,75.97273254394531,74.21929931640625,76.08050537109375,1.0735393842446155,2.307977044954668,1.6333198886530345,target,0
jnj,Healthcare,up,2014-09-24,2014-09-25,2014-10-01,4,77.48499298095703,75.45924377441406,78.12891387939453,0.9848105185361424,2.6143761890006543,2.056993876907524,target,1
jnj,Healthcare,down,2015-01-20,2015-01-22,2015-01-30,6,75.55745697021484,72.92140197753906,74.6326675415039,1.8287903012214128,-3.488808515240168,-1.4414200419343937,stop,0
jnj,Healthcare,down,2015-06-08,2015-06-10,2015-06-15,3,73.03665161132812,72.00993347167969,72.70592498779297,1.095932721122037,-1.4057574067226153,-0.9368441327285708,stop,1
jnj,Healthcare,up,2015-11-20,2015-11-30,2015-12-04,4,75.9073715209961,77.18950653076172,76.41624450683594,1.27234279540102,-1.6890783913008824,-1.0076962076572442,stop,0
jnj,Healthcare,down,2016-01-20,2016-01-26,2016-01-26,0,75.86238861083984,75.86238861083984,72.72832489013672,1.7900599770785692,0.0,0.0,target,0
jnj,Healthcare,up,2016-03-01,2016-03-08,2016-03-11,3,80.21842193603516,81.34369659423828,80.33927154541016,1.7108000207385266,-1.4027633940498112,-0.6577476295080713,stop,1
jnj,Healthcare,up,2018-07-17,2018-07-19,2018-07-24,3,100.99989318847656,103.74259948730467,102.45948028564452,2.03735454976806,-2.715553662725097,-1.3462096222478068,stop,0
jnj,Healthcare,up,2018-09-20,2018-09-24,2018-10-10,12,113.40323638916016,111.19119262695312,113.45974731445312,1.5016088843781956,1.9506002056379348,1.4731157928138,target,1
jnj,Healthcare,up,2019-04-30,2019-05-07,2019-05-14,5,114.47338104248048,111.8971710205078,114.8169174194336,1.8902189862075964,2.250488278158454,1.3629161704387558,target,0
jnj,Healthcare,down,2019-05-29,2019-06-05,2019-06-10,3,110.65364837646484,114.47439575195312,110.58045959472656,2.4557598642208767,3.4528887493066374,1.5558310204326373,target,0
jnj,Healthcare,up,2019-06-24,2019-06-26,2019-07-12,11,116.8047332763672,110.58776092529295,117.10116577148438,1.9623696426561945,5.322534606850655,3.1680944384459453,target,0
jnj,Healthcare,down,2019-08-23,2019-08-26,2019-09-20,18,106.02398681640624,109.21796417236328,105.92709350585938,2.0582599850566687,3.012504483054213,1.551785187073492,target,0
jnj,Healthcare,up,2019-10-04,2019-10-08,2019-10-16,6,109.37559509277344,112.1381607055664,109.86312866210938,2.161714767367444,-2.52576053227389,-1.277951029662089,stop,0
jnj,Healthcare,down,2020-02-28,2020-03-02,2020-03-03,1,117.7124481201172,113.98821258544922,116.94153594970705,2.77174918626222,-3.1638417127028613,-1.343640886818557,stop,0
jnj,Healthcare,up,2020-04-23,2020-04-28,2020-05-27,20,127.27098846435548,122.65094757080078,128.6365203857422,5.400376625590593,3.6300817250654314,0.855503460936754,timeout,0
jnj,Healthcare,down,2021-09-20,2021-09-23,2021-09-27,2,144.0821075439453,142.60511779785156,143.98597717285156,2.1467921057346544,-1.025102818990391,-0.6879984988524582,stop,0
jnj,Healthcare,up,2022-01-07,2022-01-11,2022-01-13,2,150.64707946777344,148.45663452148438,152.19532775878906,2.3166771525851084,1.454024169620656,0.945511524488776,target,1
jnj,Healthcare,down,2022-02-24,2022-02-25,2022-02-25,0,146.96609497070312,146.96609497070312,142.66336059570312,2.8616875456588553,0.0,0.0,target,0
jnj,Healthcare,up,2022-04-25,2022-04-27,2022-05-03,4,161.22003173828125,157.8468780517578,162.80477905273438,3.256783562889644,2.092267102390411,1.035731611077815,target,0
jnj,Healthcare,down,2022-10-07,2022-10-11,2022-10-17,4,145.97105407714844,149.43356323242188,144.7152557373047,2.850487483758387,2.3720518956062593,1.2147077210485049,target,0
jnj,Healthcare,up,2022-10-26,2022-11-02,2022-11-07,3,152.87806701660156,155.16542053222656,153.37142944335938,2.9279570623226157,-1.4961946865645603,-0.7812114272640822,stop,0
jnj,Healthcare,down,2023-03-09,2023-03-13,2023-03-22,7,139.17698669433594,137.3493194580078,138.622314453125,2.258557934185355,-1.3131964412637376,-0.8092186650006615,stop,1
jnj,Healthcare,up,2023-06-22,2023-06-26,2023-07-06,7,149.91087341308594,148.0510711669922,151.04331970214844,1.894020908356407,1.240605303505226,0.9819333239080495,target,0
jnj,Healthcare,down,2024-11-14,2024-11-15,2024-11-27,8,146.60951232910156,149.12937927246094,145.31478881835938,2.2892998377757845,1.7187608793779396,1.1007151189979565,target,0
jnj,Healthcare,down,2024-12-16,2024-12-17,2024-12-18,1,140.5021514892578,138.90911865234375,140.33900451660156,2.3329528083798525,-1.1338138384563163,-0.6828397176282205,stop,0
jnj,Healthcare,up,2026-02-27,2026-03-04,2026-03-05,1,243.8973388671875,238.259765625,244.87173461914065,3.908804478824714,2.311453363276505,1.442275578819073,target,1
jnj,Healthcare,down,2026-05-07,2026-05-12,2026-05-14,2,222.9776306152344,229.48025512695312,222.91798400878903,4.140088113394581,2.9162676515024577,1.5706488204153284,target,0
jnj,Healthcare,up,2026-07-02,2026-07-10,2026-07-15,3,256.9800109863281,247.0200042724609,258.510009765625,5.736701568776536,3.8757904459725117,1.7361904910788974,target,0
abt,Healthcare,down,2010-03-30,2010-04-01,2010-04-08,4,17.70924949645996,17.48185920715332,17.689191818237305,0.3642425167159651,-1.2840199092123887,-0.6242826657272377,stop,0
abt,Healthcare,up,2010-09-20,2010-09-23,2010-09-28,3,17.561429977416992,17.826887130737305,17.581851959228516,0.33133675754877007,-1.5115919014663124,-0.8011702513302931,stop,0
abt,Healthcare,up,2010-10-18,2010-10-19,2010-10-27,6,18.14283561706543,17.720748901367188,18.2595157623291,0.2929655441863619,2.3264649727698625,1.4407384215453796,target,0
abt,Healthcare,down,2011-01-28,2011-02-04,2011-02-08,2,15.973424911499023,15.796786308288574,15.953479766845703,0.3073122496993611,-1.1058279873547332,-0.574785428772371,stop,0
abt,Healthcare,up,2011-05-16,2011-05-17,2011-05-27,8,18.70539665222168,18.023609161376957,18.71588897705078,0.34819632087141156,3.6448705340003875,1.958054838541807,target,1
abt,Healthcare,down,2011-08-04,2011-08-05,2011-08-08,1,17.72171974182129,16.956119537353516,17.711132049560547,0.35973993127866843,-4.32012364274694,-2.128204677602804,stop,0
abt,Healthcare,up,2013-01-09,2013-01-15,2013-01-31,11,25.410192489624023,26.071998596191406,25.557994842529297,0.5474528944085342,-2.6044907248838203,-1.2088822861780562,stop,0
abt,Healthcare,up,2013-05-15,2013-05-16,2013-05-20,2,28.449493408203125,29.20650291442871,28.797094345092773,0.5744170558218797,-2.6608892304820793,-1.3178743537523476,stop,0
abt,Healthcare,up,2013-11-19,2013-11-21,2013-12-05,9,29.651472091674805,28.755773544311523,29.690418243408203,0.5857620537821326,3.0207557472829993,1.529116714850269,target,0
abt,Healthcare,up,2014-03-04,2014-03-05,2014-03-21,12,31.164382934570312,30.06787872314453,31.164382934570312,0.6682027225663191,3.5184531448220686,1.6409753722859957,target,0
abt,Healthcare,up,2014-06-10,2014-06-11,2014-06-19,6,31.51494598388672,32.30281066894531,31.63312530517578,0.45392602523779707,-2.4999715546440133,-1.7356675785351965,stop,0
abt,Healthcare,up,2014-09-17,2014-09-23,2014-09-25,2,33.66421890258789,33.26815414428711,34.13155746459961,0.5055018362025745,1.1765155147275208,0.7835080506850276,target,1
abt,Healthcare,down,2014-10-15,2014-10-20,2014-10-21,1,33.01490020751953,33.75547409057617,32.584903717041016,0.7579353433947588,2.243150451467869,0.9770937448828327,target,0
abt,Healthcare,up,2015-04-22,2015-04-27,2015-05-14,13,38.21131896972656,39.160762786865234,38.28900146484375,0.6761320502976853,-2.4847187763680223,-1.4042283851514712,stop,1
abt,Healthcare,up,2015-06-18,2015-06-25,2015-06-26,1,39.69181442260742,40.20677185058594,39.69985961914063,0.6810637722046741,-1.2973894881590733,-0.7561075026961793,stop,1
abt,Healthcare,down,2016-05-13,2016-05-16,2016-05-19,3,31.49238586425781,30.66082000732422,31.26186180114746,0.7616664418795107,-2.6405298744842747,-1.0917716879866646,stop,1
abt,Healthcare,down,2016-06-27,2016-06-28,2016-06-29,1,30.924285888671875,31.755847930908203,30.66082000732422,0.7253826021026624,2.6890258524642094,1.1463771530029587,target,0
abt,Healthcare,down,2016-10-19,2016-10-20,2016-10-28,6,33.96363067626953,32.963233947753906,33.666236877441406,0.8542890866006922,-2.945494072913131,-1.1710283371362153,stop,1
abt,Healthcare,up,2018-07-18,2018-07-23,2018-07-24,1,54.67338562011719,55.71149826049805,54.7215461730957,1.0246555366019352,-1.8987531659259156,-1.013133295335086,stop,0
